all Averages:
winloss = 0.5
pts = 22.28515625
yards = 345.97265625
to = 1.564453125
home Averages:
winloss = 0.57421875
pts = 23.9453125
yards = 352.3828125
to = 1.4609375
away Averages:
winloss = 0.42578125
pts = 20.625
yards = 339.5625
to = 1.66796875
EMA Analyser with alpha = 0.1594692862154749 (N = 11.541599999999999, hl = 3.9999999999999996)
Number of games: 256
-----------------------------------------------------------------------------------------------------
Average home/away
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
CIN,0.48500025297526894,21.96055831928402,344.60676949750564,1.7795177858790827,17,19,16,23,0.5007375207135437,26.174298196472805,373.0699694051468,0.9334826281763196,17,28,26,30,0.49156947900064035,21.48183907745372,333.0166696741624,1.6140319884535255,16,24,27,21,0.5106785723927701,21.082632118360998,327.07650509663574,1.3115015955806801,16,6,2,32
SF,0.9440916637980373,23.935975988327392,321.9461108530456,0.33445265538179364,1,13,23,1,0.04176736529857266,13.798533998590456,293.90467145746914,2.0141589959848405,1,1,3,7,0.5701962769213731,24.197772500030652,355.51460476362377,1.5386107857465467,6,3,6,13,0.43193051906423985,23.162697122499278,360.46485113001313,1.711047841485581,6,23,31,9
SEA,0.5392403632987914,23.53571906628693,320.1635816815025,1.4340169512624765,14,14,24,12,0.4470510950111032,18.658371072198705,329.6157894605997,2.1979013232929194,14,5,11,2,0.5673416410964324,20.244829781372744,328.09627680615165,1.42848246464253,7,30,30,6,0.43435272567589617,21.081263542139787,334.65250411818494,1.321299955040312,7,5,5,30
ARI,0.7337618551502032,21.666263324165136,310.32983849433765,1.6987530310038514,3,20,29,21,0.25211687366009367,19.092698392007428,337.29012263648787,1.3419822036873845,3,7,13,22,0.5164284613682664,22.751562975328696,337.2386424525642,1.5583246708055996,10,13,23,16,0.48562996751073084,20.054692516304186,342.7355507126251,2.025396969193406,10,3,12,1
IND,0.35447303439655775,17.873839481029165,316.7170194966987,1.916336574610713,26,29,25,27,0.631647218669358,24.47669237056529,367.45157401609873,1.1029523593651696,26,21,23,26,0.5076040206967578,22.969787806862882,331.4133983392346,1.5869488340655804,12,11,29,19,0.49421288392662055,22.432148761738645,332.22963059948177,1.6481082561267255,12,19,4,12
PIT,0.5966066520377926,21.015684075752517,358.190522168854,1.4432964667438526,11,21,14,13,0.38892579485105094,17.494728290500756,292.8905857670889,1.1021275683895069,11,3,2,27,0.410889388005357,18.944102999368745,326.37554983992743,1.5833249739304494,31,32,31,17,0.5915153227950937,21.505044923857994,336.45886901594235,1.5060437840642211,31,10,7,18
SD,0.648898390105239,26.296891146079126,369.32018451614783,1.1162777012196203,8,6,9,7,0.33715659726016356,19.349768690793297,321.5185349478701,1.3781889234906441,8,8,7,21,0.4558759337683428,22.00203259938941,361.4520651008306,1.4796087114897123,25,18,1,8,0.5460062365555487,23.9290733870143,351.1114308884687,1.4755547148533812,25,31,21,23
KC,0.41544357249187824,14.737837065905076,343.0199178178832,1.6213700276475336,20,32,17,18,0.5706617793007366,21.120290139661968,320.3969196067649,1.1344071002310296,20,11,5,25,0.5883731707650972,23.898643458309934,353.875389569082,1.5854953058251542,4,5,8,18,0.4134586351315822,22.703107256166888,352.29196742371073,1.8193927424244114,4,20,25,6
PHI,0.7387340537382141,25.032548388967577,404.0406602451855,2.791951923376928,2,10,3,32,0.24737376651021575,18.694497180130384,309.8384888308715,2.133337634238513,2,6,4,5,0.488951565549659,21.688913275789545,335.5271384753745,1.3855251685471643,18,20,25,5,0.5129264392841344,20.968856783602803,344.3578038955492,1.6619031627352556,18,4,13,10
NYG,0.600492242584183,25.842213393509454,409.6800539259209,1.6691314344566759,10,7,2,20,0.38512547844930933,25.009252961880748,369.7312828149687,1.5172810844972082,10,25,24,18,0.4969885255427835,23.438570276258957,350.96195012519036,1.834957944404926,15,6,11,30,0.5053795785059472,23.841911952173707,348.69846342865833,1.5060093473952447,15,30,18,19
BUF,0.39091714167105607,25.636099611760155,363.2263323475175,2.1795279958649187,23,8,11,30,0.5950455213329041,30.55461278733074,389.0710165392878,1.8228549477843927,23,32,30,10,0.56048374360835,21.626849692588827,334.05832550418296,1.5387288601751268,8,22,26,14,0.44149075107698404,21.175758129867766,340.8486529242569,1.4534904329387068,8,7,10,25
NE,0.6597764498536616,30.248076623942737,401.5647989089447,0.9344142323046842,7,2,4,3,0.32591673497073936,22.429808136107553,373.68070297751274,1.9027555857466885,7,13,27,8,0.4103919487353489,19.829288677170393,332.4294532465326,1.9238752481298114,32,31,28,32,0.5918520241295444,23.55545102308249,350.46524287530065,1.336574807951139,32,27,20,28
TB,0.1671138245435241,18.14839935846912,282.9143069969367,2.3112163419112965,32,28,30,31,0.8185422581158459,30.53744981498399,398.5645611344595,1.889968062017001,32,31,32,9,0.4406675584041245,23.424519044034867,357.81356942653645,1.3648944749053435,28,7,4,2,0.5616135166257996,24.117946619574795,354.22273630985205,1.5513318459587655,28,32,26,15
ATL,0.690908448760285,27.87259657249671,368.66522259584616,1.0355699780345966,5,5,10,5,0.29501460833277304,24.099134542822163,334.9617032428193,2.456076122347222,5,19,12,1,0.4370332222123893,20.818766062410205,348.86782224824697,1.6199329321980702,29,28,17,22,0.564980878383847,23.475066767237553,351.117392707662,1.3157630610354019,29,26,22,31
CAR,0.44747802387849017,24.473720168578343,362.4530938265722,1.4604748142502046,19,11,12,14,0.538616722029362,24.592729767242197,372.46868639982347,1.4117858076073821,19,22,25,19,0.473600609056884,22.369197953770552,358.4770512993498,1.7020370176998,22,15,3,27,0.5282418027245581,23.15482195021592,354.42793825386,1.4060044198988433,22,22,28,26
JAC,0.17885427886245805,16.581268974381857,267.46567632026114,1.2480457560291494,31,31,32,9,0.8068139260069054,23.281365514282754,350.62288631934695,1.6144043606096994,31,16,17,15,0.4168002143029382,21.48437323614001,343.9694174737797,1.6824935482151062,30,23,21,24,0.5854687385169923,22.986457215203856,341.72773338007653,1.6269310679069728,30,21,11,13
OAK,0.35595812591007525,19.406196505336467,373.1370375394218,1.7526159879228815,25,26,7,22,0.6294700509436476,26.914457214598936,380.19149368726204,1.2769563295386739,25,29,28,23,0.5714354671807204,23.25746563084771,350.48446808892425,1.3662204014749977,5,9,12,3,0.43112218104778,21.557331173833013,348.58221705037374,1.4905051395615625,5,11,17,20
NYJ,0.39313814999312563,22.997980964527205,314.8529652513777,2.152007489542334,22,15,26,29,0.5927315346440395,24.93498825752075,322.25293608548446,1.6849391128027487,22,24,8,12,0.47165750918038557,22.118209731827328,345.39977082542634,1.6924074441460006,23,16,19,25,0.5304586312646726,23.443728342354817,344.7654017701264,1.3305402957503425,23,25,14,29
TEN,0.39795196075486333,17.620743362651453,311.30821008815985,1.6205057734643804,21,30,28,17,0.5881586867922151,24.05652708015385,362.6141589216139,1.2058667355578594,21,18,21,24,0.4864698396573739,23.27935362693887,353.4001631711542,1.450522489326732,19,8,9,7,0.5153566704848418,22.407507715438385,356.06903755063286,1.52356943054618,19,18,29,17
DEN,0.5011111655264764,20.195383276915656,332.4035267738999,1.855716226445394,15,22,21,26,0.48491781787255117,23.17126427758356,323.94680784177103,0.7868793225164981,15,15,9,32,0.532179192989543,22.747808697000117,354.4911251356417,1.6648212626185726,9,14,7,23,0.46977764869365246,22.312366719693642,337.0924798278071,1.7578374336902647,9,16,8,7
DAL,0.3789136759487488,19.683988422400546,345.4209503094256,1.1666599800704278,24,24,15,8,0.6068659581845497,22.477235635263177,347.7346817468805,1.0654218714088326,24,14,16,28,0.4745251833783083,22.029072302479584,349.1570270340226,1.5992669584226165,21,17,14,20,0.5276323401776873,22.294575037526744,349.5687001060055,1.535879349731617,21,14,19,16
WAS,0.2033000440804842,22.015581664789334,361.1977909489756,1.7961075386117713,30,18,13,24,0.7830988614109486,25.680229143607015,356.1623253765315,1.6492486413896263,30,27,18,13,0.4641078063729026,24.580400507935835,360.0100047372331,1.519546136917219,24,1,2,12,0.5376310497191945,23.7774780420602,356.1358146075021,1.4801249515460269,24,29,30,22
-----------------------------------------------------------------------------------------------------
ALL GAMES
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
MIN,0.22170696430524472,20.40921738268395,334.3280783950377,1.705434443985531,29,22,20,20,0.7782930356947552,27.422548775768973,346.4665208451771,0.9116114509653674,29,26,16,27,0.39662037848683496,20.148232693691064,325.4822313543563,1.8308117077495485,28,29,26,26,0.6033796215131647,24.075213246050957,353.55688183166876,1.429354608418611,28,25,24,21
DET,0.6062202573746456,27.676906882988604,397.0202088121881,1.5966474955368808,9,7,5,16,0.3937797426253542,24.295032570461725,380.6613730442034,2.2211359261908097,9,18,25,7,0.6342686562721581,25.258237384769032,340.5451600337497,0.6676705720270225,2,6,21,1,0.36573134372784144,22.473783525213737,352.6226494460179,1.8061623966592149,2,14,22,8
STL,0.42413427124736064,22.566780513643653,328.684380622771,1.0435260549386478,18,18,22,9,0.5758657287526393,24.985864590752314,342.23905884747495,1.512697529088387,18,20,13,16,0.6094059392631069,24.760129477505192,371.3577198339772,1.3550396851223339,3,9,2,7,0.3905940607368925,20.453047154214254,338.14907646738664,1.9903588869097817,3,7,12,3
BAL,0.7036326788928208,28.855684890059443,360.13601645931726,0.9926140707513308,8,5,13,8,0.29636732110717906,18.320557344206804,343.9055948088846,1.4473032484200707,8,7,14,17,0.5895976706178188,22.33047836998046,360.8966994026879,2.1719340266159137,6,16,9,32,0.41040232938218063,19.97429024037246,334.76045998582805,1.6570982965242411,6,5,6,12
CHI,0.45193198985890043,17.616530991401152,244.94099174191868,2.4376101931799754,17,28,32,31,0.5480680101410994,19.146107405762216,322.82201579322737,2.8154806773436554,17,8,9,2,0.542738321891586,25.413740248331628,351.2398996719342,1.2414684673462206,14,5,15,4,0.45726167810841345,24.81164264875367,382.0807133743206,1.8370043991102438,14,29,32,7
GB,0.8048193734928373,30.556516248910512,376.8966029773262,0.5273768497123581,5,3,10,2,0.19518062650716245,22.68318845841008,382.51019451106197,2.594452584425541,5,16,26,3,0.5872287308953794,22.124280678106807,322.2448897196566,1.4643507184010824,7,18,29,12,0.41277126910462014,21.006470158629853,341.0449622062642,2.271623110437554,7,8,14,1
CLE,0.17540775175422624,19.496956028099063,326.38577489378997,1.9253216542475973,30,25,23,24,0.8245922482457735,21.51904527043679,368.43248335219266,1.6190087127720671,30,12,22,15,0.6491257643205899,22.92268995546086,357.8904471964122,2.0212506395014422,1,15,11,29,0.35087423567940945,19.884001435551717,328.02897572762447,1.3305659693456375,1,4,1,28
MIA,0.48184967953183694,20.776823487434545,335.4599301081967,1.881507009644475,16,20,19,22,0.5181503204681628,20.801150547658636,348.7472826275307,1.073310519748872,16,10,17,22,0.3901169765657973,21.604997909717255,358.711556055251,1.7124484704361915,29,19,10,22,0.6098830234342021,25.0844072318947,353.02689600886606,1.472600978295388,29,30,23,18
NO,0.39977548571120625,32.85398228802282,471.6681999775025,1.9981721832112216,21,1,1,25,0.6002245142887936,26.948331585611506,395.33207218747464,0.9894673892170427,21,25,30,24,0.4162019498730674,22.94814785160055,361.60887829559874,1.4858621755179446,26,13,8,13,0.5837980501269319,23.643255946694655,350.1062497022817,1.34129796110234,26,24,18,26
HOU,0.5331107410673853,23.524866822711274,362.3728356646831,0.9210914621297797,13,15,12,6,0.4668892589326146,17.237907979848483,278.49121951148817,1.6263848678434205,13,5,1,14,0.3675034411305457,19.11549402525944,315.9573993849481,1.6665382312420034,30,32,32,20,0.6324965588694539,22.751352245740023,350.18429486270065,1.4267460873623652,30,17,19,22
CIN,0.5661346997539507,25.12606046390711,348.63438185167234,1.6206436198901497,10,13,17,18,0.43386530024604913,28.385679142531515,406.83452361662086,0.9167952572377028,10,29,31,26,0.5427661663273995,21.295486275774344,323.25280872324396,1.5647756701767732,13,21,28,17,0.45723383367259995,19.31320446717115,330.50114171354574,1.392566121061885,13,1,3,24
SF,1.020147062972276,24.95043733869921,309.65070462018554,0.011508654874581942,1,14,26,1,-0.020147062972276194,15.026564922158375,285.5406796798449,1.8392544780942808,1,2,2,11,0.5995185696208102,25.62474304868096,363.98419134340514,1.3272242719207763,5,4,7,6,0.4004814303791892,23.471485222101897,374.12079581896114,1.934593248984021,5,22,31,5
SEA,0.5518492091857641,25.46486512888027,317.8960237291123,1.2281391140594082,11,12,24,11,0.4481507908142359,17.337836373133513,320.992990169807,2.2629884844262294,11,6,8,6,0.5592411663901962,20.33545356109777,329.5298306440307,1.356032042255729,11,28,25,8,0.4407588336098033,19.865259161718928,333.40919895480636,1.259016460460282,11,3,5,30
ARI,0.9665298663640437,21.887824492225818,290.7678900124903,1.6483793281998598,2,19,29,19,0.03347013363595594,14.270558705812373,323.86771781269164,1.8250369119568945,2,1,10,12,0.6082077078917155,26.520628150575593,352.54252043767605,1.0071004610244534,4,2,14,2,0.39179229210828415,20.30386131623228,350.9163713410068,1.9811406333711052,4,6,20,4
IND,0.3925142815838696,18.403782018877994,308.6119244768837,1.810155346959176,22,26,27,21,0.6074857184161302,26.363536359004346,366.36430356459044,0.8553148533148982,22,23,20,29,0.42045759947895756,20.492916562962904,324.2641369586646,1.8503937618926618,25,26,27,28,0.579542400521042,23.305502617227607,339.7633987577654,1.7248042834597315,25,21,13,9
PIT,0.5497614044448969,19.575649540461118,349.9832999072238,1.3836629091229997,12,24,16,13,0.4502385955551029,16.593758175270438,289.1876363641017,0.9216922395331602,12,4,3,25,0.34730621719988664,19.63676712242901,319.23923321561375,1.6361467704600612,32,30,30,19,0.6526937828001129,23.30011011136697,335.44887698563707,1.3530385333961745,32,20,8,25
SD,0.818326673851262,27.990394855451136,359.58031987031194,0.8764360450613917,4,6,14,5,0.18167332614873788,19.667923827375667,320.55702003551596,1.1004715551614166,4,9,7,21,0.5006805290233575,20.440515301224092,355.15010101500445,1.543165918042071,17,27,13,16,0.49931947097664187,24.15384732959412,364.2952576841307,1.5447671156526226,17,26,29,15
KC,0.2303567282804758,10.20996742939903,354.13167823554414,2.032166772298002,28,32,15,26,0.7696432717195241,23.556443528089506,315.92090027453577,0.556899389943784,28,17,6,31,0.45587805229039036,24.2531212220991,365.76331477416795,1.8029113051064032,20,10,5,23,0.5441219477096092,27.653580044818046,362.5255478753151,1.6767426673487433,20,32,28,11
PHI,0.9168300195042578,27.05471180415551,433.9824365670065,3.617838296198065,3,8,2,32,0.08316998049574208,16.255825082007803,298.73018492332284,2.3854819910582408,3,3,5,4,0.5100737409822291,23.419684307121468,338.8075483878362,1.3058355378396838,16,12,23,5,0.4899262590177705,19.807474465849513,336.99818689431396,1.262844299621076,16,2,10,29
NYG,0.4874161507841989,26.362008936441065,419.1769526336541,2.09088715403941,14,10,3,27,0.5125838492158009,27.54357223861913,384.7002451731471,1.8476375010057111,14,27,27,10,0.3664017815141061,20.631363710247882,317.95039779685635,1.4934639828382474,31,24,31,14,0.6335982184858936,24.755456763920126,358.6420408501219,1.1674925384789396,31,28,26,32
BUF,0.3759906562580087,26.9669980283241,383.7731707082107,2.1738231372026213,23,9,7,29,0.6240093437419909,32.7509698277341,393.2150947750389,1.8063064020104478,23,32,28,13,0.46582543252830955,20.607566953084206,348.39578003860134,1.6896528110241302,19,25,16,21,0.53417456747169,22.928739930763268,334.8335544648925,1.4029634385440959,19,18,7,23
NE,0.748654510761922,31.793495583128234,412.32421198462316,0.6620277050886558,7,2,4,3,0.251345489238078,21.06546810733036,344.16116389916203,2.0954645970990238,7,11,15,8,0.5612057368351823,20.776954264835826,332.64861481081704,1.8258960693467863,10,22,24,25,0.43879426316481734,21.443033316526076,343.5112032965599,1.4824687792514097,10,9,15,17
TB,0.1725639548480224,20.587866823153906,268.76963011982804,2.1842935059603064,31,21,30,30,0.8274360451519777,31.36437123607321,417.3695269885018,2.084425608389519,31,31,32,9,0.45487261892970593,24.85682015839375,369.82549276965045,1.422465982493244,21,8,4,10,0.5451273810702936,24.262224836745972,365.40921785753613,1.699796716138283,21,27,30,10
ATL,0.7758334318099789,30.291953911923063,381.3853679381051,0.9408262594721621,6,4,8,7,0.22416656819002106,26.393548815777148,351.7955167080023,2.842832621239201,6,24,18,1,0.43543431900291096,19.541717264462875,339.19904836917397,1.8164450214202106,23,31,22,24,0.5645656809970886,23.54893623358639,328.2407289031803,1.1891735396448,23,23,2,31
CAR,0.4861137855045484,23.45420485504829,364.6658419125728,1.4965251100245136,15,16,11,14,0.5138862144954512,21.767633992127262,367.8646319498069,1.0136066115993287,15,13,21,23,0.44375010719513885,25.785097012605675,387.57140876281176,2.114781555869573,22,3,1,31,0.5562498928048609,25.374566882528676,360.1156689589685,1.3401692346795775,22,31,27,27
JAC,0.13420703112714352,16.205585342640337,256.70822809556336,1.245150314257982,32,30,31,12,0.8657929688728563,24.96237273906885,371.08239437845606,1.4139999125400484,32,19,24,18,0.4148276929934464,21.441484270389907,343.4014088605568,1.59684289130922,27,20,20,18,0.5851723070065531,22.287347771869577,332.08526748723807,1.5820473833912483,27,12,4,13
OAK,0.23600548056911383,17.87410867119734,381.1075280121793,1.4976025313430696,27,27,9,15,0.763994519430886,29.47225892467635,395.1709936708099,0.8642951034252206,27,30,29,28,0.5643614434116476,22.203000240443462,346.2328361535056,1.405647411252007,9,17,18,9,0.4356385565883519,21.94249299801157,352.024569106753,1.443006013916699,9,11,21,20
NYJ,0.2665035946797556,22.633915284652424,315.2908308832258,1.9156810977845344,26,17,25,23,0.7334964053202445,27.635459239253013,325.6580823780852,1.297872767137022,26,28,11,19,0.4232184610104287,20.64642083387529,344.2385697234465,2.0341512034197025,24,23,19,30,0.5767815389895705,22.94350472587075,335.78886839402855,1.460760329954168,24,19,9,19
TEN,0.4200610293152734,15.595133239205598,296.04341969304545,1.597974908677624,19,31,28,17,0.5799389706847262,25.822364014151923,369.35460827822953,1.2561659254313438,19,22,23,20,0.5826932068013935,25.004173112127468,356.22677885161085,1.1983419579850965,8,7,12,3,0.41730679319860603,22.62546552181643,353.94978620166313,1.5181714153513597,8,16,25,16
DEN,0.4121219366314625,19.587892978816093,330.8864276511594,2.167227250907837,20,23,21,28,0.5878780633685373,22.654806787816824,290.74673265010915,0.6563861968727083,20,15,4,30,0.5441734970019599,22.936108873287917,365.5559188815717,1.511500945578313,12,14,6,15,0.4558265029980396,22.478239219620633,338.0542533113462,1.8413221230437475,12,15,11,6
DAL,0.32647975664456563,17.21175566892598,338.17457156687817,0.8718211362500825,25,29,18,4,0.673520243355434,21.79574626606695,333.0947780739724,0.33951407985898024,25,14,12,32,0.47196648624541065,23.890658901983834,347.5310521225597,1.8349558686933292,18,11,17,27,0.5280335137545887,21.593983766522165,349.1175300584362,1.9988509389110578,18,10,17,2
WAS,0.3430095418887428,25.856888109428517,385.98316921013367,1.205160903803996,24,11,6,10,0.6569904581112568,25.373333207900988,363.60348843927136,2.3139371254638337,24,21,19,5,0.5325497207762973,26.630512943106673,370.10065557117764,1.4450171307890447,15,1,3,11,0.4674502792237023,22.395558355747234,346.9837596334108,1.5594264794204444,15,13,16,14
-----------------------------------------------------------------------------------------------------
HOME GAMES ONLY
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
MIN,0.2984982035422255,22.39255739087968,337.0566153061646,2.152956765704055,29,22,21,30,0.6873732450068426,28.026497224211724,361.35383217636263,1.9251327217570475,29,30,24,11,0.43634345056438467,20.06659283330721,334.6399257111528,1.4440447732046406,20,23,21,6,0.5657222585758415,22.680186220416616,353.79881080590377,1.3821788704407405,20,14,23,22
DET,0.7011877842852423,27.35566017155608,385.3725951659052,1.585105348849717,11,8,7,20,0.2845586020821395,23.390656415071398,342.4815548164194,2.251541524436154,11,21,15,6,0.4228882407091718,20.652548566029935,339.0785863341689,1.1937934377561605,23,18,18,1,0.5793025306127405,24.443579106228352,354.13482457557916,1.559847521481019,23,25,24,13
STL,0.4207957347625807,24.17576908086819,352.0053701214373,1.7327041111583497,24,18,16,24,0.5653983282110768,27.395643460212266,352.2945725494726,1.2505020435437222,24,29,18,22,0.5431556822866213,20.924976625642145,332.42851607916657,1.531166013761418,5,17,22,15,0.45858741242901535,20.894502128876443,328.4876175363762,1.7857533518829172,5,4,3,5
BAL,0.8830521501628046,28.011544060750456,339.75220896198925,1.4366862011513677,3,7,20,18,0.10283785483324194,16.7123223436556,286.6816175074869,1.343084265212679,3,5,3,21,0.412950985243219,19.51872409817024,329.67534718004174,1.7582748980646692,25,27,24,22,0.5890961674500287,23.71321564240967,361.4533689934428,1.0475816845290993,25,18,28,32
CHI,0.49323543094205186,26.18643295244758,310.6810055436667,2.0774193965014343,19,11,26,29,0.4918186499674393,23.737710347187672,339.93955778370116,2.450194117129528,19,23,14,4,0.40361541963144093,20.38981969085443,334.70153131853715,1.8913233380260712,28,21,20,26,0.5992676571483622,22.537476507892762,348.4709309563572,1.665857380818844,28,12,17,7
GB,0.7987176894449666,31.873332996071237,381.71792576011643,1.3121900488281382,4,2,9,14,0.18683573321492822,23.63626847638338,371.61578969804634,2.7317926851671332,4,22,28,2,0.5297926408121556,19.943778683095076,323.04599158623444,1.490025425139141,7,24,27,10,0.4723568034721687,21.2502614254468,339.6384480334859,1.631235250538086,7,8,7,11
CLE,0.28469294975798776,17.195216078432594,306.30777706811756,1.8249204200599616,30,28,28,25,0.7006832048797481,18.851522609632994,373.6665508867028,2.1104859550513932,30,7,29,7,0.572093425540508,19.36166597247882,347.2012748481339,1.9387235453875367,3,28,11,28,0.43046757751105036,18.120885146431586,303.91649594098266,1.6506532400426348,3,1,1,9
MIA,0.7378947729996914,22.956763401860616,309.20160828528043,0.8120384385456201,5,20,27,2,0.24907776949262783,17.977522008419523,347.3605183871085,1.1637892112106207,5,6,17,25,0.45893842967597115,20.148118587102168,329.49770466564513,2.1626245759830454,16,22,25,32,0.5423578110519368,24.783258514952063,354.44284320088263,1.8738843986652869,16,27,25,2
