all Averages:
winloss = 0.5
pts = 22.8046875
yards = 349.091796875
to = 1.578125
home Averages:
winloss = 0.572265625
pts = 23.94921875
yards = 350.578125
to = 1.546875
away Averages:
winloss = 0.427734375
pts = 21.66015625
yards = 347.60546875
to = 1.609375
EMA Analyser with alpha = 0.1594692862154749 (N = 11.541599999999999, hl = 3.9999999999999996)
Number of games: 256
-----------------------------------------------------------------------------------------------------
Average home/away
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
CAR,0.2732251534435216,19.640870304423775,321.522675170048,1.14834650133553,26,25,24,7,0.7267748465564781,21.534864808104068,326.3465164299223,2.151073157254019,26,10,12,9,0.5917550530447565,26.7130402849529,376.81989092975425,1.3937825968700752,6,1,2,7,0.4082449469552431,22.077270049738917,348.3527255956402,1.8362327545959185,6,12,15,7
NYJ,0.4714910704545386,20.310530540696245,298.02990932672634,1.6668374146388254,18,23,28,20,0.5285089295454612,21.88496147462658,302.8093940368204,2.2319129209490853,18,13,5,7,0.5572072857842553,23.157693388542672,363.36260672277695,1.3975022291910812,9,16,7,8,0.4427927142157442,21.3694543929296,343.89024421653323,1.444792638461711,9,6,13,21
BUF,0.5184871752401755,22.584189367714853,336.2211738068105,1.5939284322648541,16,19,20,19,0.48151282475982443,25.188142337555693,333.1678415919345,1.3722008797992946,16,25,15,19,0.5995046793625084,23.753018270087132,345.3575891455983,1.5309057773396182,4,8,21,15,0.40049532063749105,21.995003019704736,360.25506025009804,1.575810024250834,4,11,25,12
STL,0.30647115608494757,18.92945587062093,357.7308649244301,1.5062135435430544,23,26,13,15,0.6935288439150522,25.67230403559173,335.1017434449803,0.5021820903987959,23,27,16,31,0.5944897561666282,23.907497841260444,350.6574395844515,1.3447576140278716,5,6,17,5,0.40551024383337153,19.839883334006483,334.2447360787079,1.8589987876343588,5,1,7,6
ARI,0.2645890593866122,16.8195680094582,272.6674517159525,1.5196146758881608,28,27,30,17,0.7354109406133875,21.649144944061046,323.23965372728145,2.815911200776875,28,11,11,2,0.6485898740483019,24.36341994512058,358.1718232442325,1.4385907161904024,2,4,11,13,0.3514101259516976,21.13194799389987,350.64984243553033,1.5158092162351404,2,5,17,16
KC,0.02716187398115171,12.41004156158802,331.2755440679258,2.3855641225663207,32,32,22,30,0.9728381260188481,25.197405921089448,350.8049892193898,1.1443837121705471,32,26,19,25,0.48355416845169635,23.16868430299404,343.39795751643413,1.3997633860290337,19,15,23,9,0.516445831548303,21.888145800814485,320.0634265240233,1.4758073738206139,19,10,2,20
PIT,0.5977406625386963,16.4737831828445,310.4099405781685,1.4159953159077219,13,28,26,12,0.4022593374613034,14.927708594665104,240.3084261079762,0.2840785715414146,13,2,1,32,0.48802890666711973,23.415641636080995,346.51579266638333,1.9350730812833417,16,12,19,31,0.5119710933328798,24.495149421435443,366.31939046853245,1.8670202672398613,16,27,28,5
TEN,0.6261719880379937,26.55136366023158,306.7845044748341,1.4101001234684487,11,8,27,11,0.373828011962006,26.03165712463253,382.14369813575627,1.9068535828537585,11,28,26,12,0.6089478618392093,21.992896136642607,325.79382143625577,1.6652761631565847,3,22,30,24,0.39105213816079,21.6922852106647,370.80001424402855,1.6407538107478299,3,9,29,11
TB,0.6821013439611127,30.0123340960156,401.6807517137513,1.2828781788227235,9,3,3,9,0.3178986560388873,25.178946676524696,387.51998905703795,1.6813307744780486,9,24,29,13,0.36477637887520437,21.653937994047432,346.42898273268975,1.730829266924679,31,26,20,26,0.6352236211247951,24.134991018198374,339.2420362691945,1.6554883770643856,31,26,10,10
SD,0.21894847756090205,23.120788681728108,341.07461499635514,2.2880673339665383,30,17,19,25,0.7810515224390978,23.156411688858896,303.9417260617879,1.5071169191170197,30,18,6,16,0.4838359441012735,24.80331803680535,375.07234506081045,1.8270373286307007,18,3,3,29,0.5161640558987259,22.849089084036184,340.56594358171446,1.712937042709966,18,18,11,9
DEN,0.7277896891159773,30.359835993271332,404.0331157405865,1.997017520207391,7,2,2,23,0.2722103108840225,19.526706467277208,285.82528462151066,2.045167267617847,7,5,3,10,0.34543324293993644,23.58120695868545,360.69718192458777,1.65821126373851,32,10,9,23,0.654566757060063,23.652301264597718,335.74576658193956,1.5698070434593372,32,24,9,13
JAC,0.2654659472840321,22.268752568456733,332.51855258852004,1.7879165903706675,27,20,21,21,0.7345340527159676,31.141039461840947,437.6944259147606,2.2393569488692355,27,31,32,6,0.7254555827105885,23.88108721195623,365.5504222138885,1.1968659396524406,1,7,6,2,0.274544417289411,20.882743123194487,353.84596105847464,1.484511004928579,1,4,20,19
HOU,0.878195100032132,26.94818977720982,399.3148986963555,1.3237472664594039,2,6,4,10,0.12180489996786786,21.795754016840625,364.74325396228664,1.5173734209809315,2,12,23,15,0.4732983736574026,21.788553703972877,316.56205301221644,1.8796391036982705,20,24,32,30,0.526701626342597,25.291674287176914,371.9222631095131,1.9241236227712477,20,31,30,2
ATL,0.698289676790602,24.401922958438952,379.72978206170677,2.530321757138232,8,13,8,31,0.3017103232093978,22.386505451537467,319.0781371550115,1.100186849824816,8,15,7,26,0.416266083639985,21.01176454247621,351.1911264709731,1.634740675312478,27,29,15,21,0.5837339163600144,23.306473927564124,364.8071017870776,1.438002061193199,27,22,27,22
MIN,0.48507760893580065,24.90419591996918,341.61353817879876,1.5395804964145414,17,12,18,18,0.5149223910641992,25.099877491543662,348.19886676820175,1.4136035673654033,17,23,18,18,0.45290608364930385,23.184518423126164,366.60774095150015,1.3231170517875102,24,14,4,4,0.5470939163506956,22.883203472566866,352.58828118081914,1.5690383274702748,24,20,18,14
PHI,0.03783806548973894,14.804951666550757,321.4657772168938,2.354384118536313,31,30,25,28,0.962161934510261,28.43667538100923,323.1173429991646,0.8240768563606753,31,30,10,29,0.4450658368651899,23.695851896895107,377.44710298609806,1.2875252969133226,25,9,1,3,0.5549341631348096,22.980093983174413,361.39359835119615,1.415163242943905,25,21,26,24
NE,0.9342233114613714,42.742154005863256,415.62669699630646,0.7292130138600017,1,1,1,2,0.06577668853862823,24.17438944512164,415.62558984312517,2.9726273985283997,1,21,30,1,0.5532737840891367,21.72220655020445,350.8568308648394,1.5912381881591258,11,25,16,16,0.4467262159108627,22.498994938612157,359.4296490929417,1.2599071608758927,11,15,24,30
CIN,0.47148853953570974,25.917187029090137,358.18689931288014,0.8274844729735158,19,10,12,3,0.5285114604642901,19.47507350927772,323.07098528541866,1.4299937932109303,19,4,9,17,0.37563073062414865,21.041946478682387,352.35194652416135,2.1042988806817284,30,28,13,32,0.6243692693758508,22.426815333411863,335.08518508253167,1.8690946766675096,30,13,8,4
CLE,0.21970876836529715,15.360634552635656,294.7586099337496,1.48122136360861,29,29,29,14,0.7802912316347026,20.586805285149588,331.6182460660911,0.9463454050044868,29,7,14,28,0.4981615783425942,23.521919356595696,348.4961467618545,1.7646582930205768,15,11,18,28,0.5018384216574052,24.72039269556351,357.2888666017238,1.2639125679724614,15,29,22,29
SEA,0.6217949071118769,23.755227464769597,362.1542597710926,1.5177281379183576,12,15,11,16,0.37820509288812276,16.463640199780883,285.16969618973985,1.9128985442178374,12,3,2,11,0.440204945165915,22.27260841056545,351.90393583451885,1.6211339536970586,26,20,14,19,0.5597950548340845,22.485224983715067,333.09981606183226,1.5113101042027215,26,14,6,17
WAS,0.32244733399205067,22.861974102312573,385.1906157298104,0.8421999887880703,22,18,5,4,0.6775526660079491,20.49956006949379,327.4453020043877,1.5899448390850361,22,6,13,14,0.39838444071497203,21.938731088267346,360.7487501347566,1.6246734557864424,28,23,8,20,0.6016155592850274,22.849285940090944,320.84723592315595,1.4238770174067028,28,19,3,23
NO,0.7736047989149522,27.9854073317874,383.9665743744785,1.0307416997521281,6,4,7,5,0.22639520108504782,23.039353434537677,429.8271328094477,1.3293091205070555,6,17,31,20,0.47240113919008386,22.5024197887367,365.7821504250578,1.7522724915575925,21,18,5,27,0.5275988608099156,25.81637355671365,356.7245461099443,1.4139513900903897,21,32,21,25
NYG,0.4113922030953575,23.77061483579178,346.81054508049874,2.3369913931939887,20,14,16,27,0.5886077969046422,23.687448608625907,344.01167091710477,2.751476962488738,20,19,17,3,0.4719593449116852,23.188524336022258,359.6812108746714,1.4385352759849517,22,13,10,12,0.5280406550883142,21.411266291327532,318.4772891564709,1.3669210824745388,22,8,1,28
-----------------------------------------------------------------------------------------------------
HOME GAMES ONLY
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
DET,0.47364233608164963,24.207030831651796,388.5131025951521,2.1561000302082567,18,13,5,25,0.5120797213427226,21.668115709429998,324.5960759168022,1.672210018644794,18,12,8,14,0.48994212587402863,23.34293705939988,344.1225758794548,1.2169521435809754,9,7,19,2,0.512913316152873,22.1695493339718,339.6193275850943,1.5055309049168568,9,7,7,20
GB,0.8020815415576732,29.301816679611164,372.55588507950796,1.3560584426372777,6,6,9,13,0.1841187577829738,22.63624295869715,375.512980705459,1.9533548289723044,6,15,26,8,0.40519337899055297,19.930038318613512,334.8442476642243,1.346077898882938,25,29,26,5,0.596860922576797,21.92216395065183,330.6605290234171,1.5217710824450523,25,5,2,17
BAL,0.8681924074257812,34.138723990380036,387.4053298003657,0.9791791676563724,2,2,6,7,0.11828078277088341,22.445779142797836,369.80193713076903,1.860941974058082,2,13,24,9,0.39790922626194913,21.06537407140398,364.7877419834468,1.4626209298159598,28,24,4,11,0.6038721844493833,24.818640817373616,353.85406390231356,1.363717510897587,28,26,18,29
SF,0.7199589747612831,25.270453654014084,373.6097290037985,0.31381900873851454,9,11,8,1,0.2663979638036728,12.750847955545384,295.5226392810491,1.408795573889173,9,1,5,21,0.4569729054828023,23.145789596460187,332.49630037359503,1.6100379790593837,12,10,27,16,0.5449247568602389,21.668304032290425,333.82793292109267,1.9426972867547192,12,4,3,3
DAL,0.3688569460326441,21.654104340662485,351.8221143756762,2.6380964185763602,23,21,15,29,0.6181010826962582,24.563596986955222,328.07503293232855,1.210824115433308,23,21,10,24,0.3860585613072724,21.919892856586486,340.68391224897954,1.736912028878777,29,18,23,23,0.615560909415099,22.283248615804265,357.13206610637604,1.7809741029651904,29,9,23,6
MIA,0.3454817549010498,13.165171029531411,284.3900105814114,1.9424665652681763,25,30,29,23,0.6408565006840173,26.38004046667693,400.3087675029628,1.28959265966526,25,27,29,22,0.376328031606263,19.71156749735537,309.4888420456745,1.398177334445298,32,30,32,7,0.6259112122599437,25.858581603806215,351.8763428751914,1.5395335871542954,32,32,15,16
OAK,0.24521825387610932,22.130801530241754,350.50376924073214,2.0992464666682658,29,20,16,24,0.7407491671445414,31.963533995528778,375.38455590448086,0.9787581989396943,29,32,25,27,0.43758988601121934,23.571344012114288,357.7177894137844,1.4301081546453727,19,6,10,9,0.5646972938761267,25.08847011885724,387.9993308405325,1.5146493259429452,19,28,32,18
CHI,0.6095929060281613,16.867132547793798,265.1392178419451,2.4754859842272037,12,25,31,27,0.37670130729159235,15.61606228131256,286.3024617673293,2.6915514669159037,12,4,3,1,0.530481793704292,22.788175282086897,358.81884235174607,1.2816781148766156,4,11,9,4,0.4718014924272279,22.697719737043837,352.43592102962685,1.5787906796096576,4,13,16,14
