all Averages:
winloss = 0.5
pts = 22.8876404494382
yards = 349.32771535580525
to = 1.554307116104869
home Averages:
winloss = 0.5749063670411985
pts = 24.119850187265918
yards = 351.5805243445693
to = 1.5243445692883895
away Averages:
winloss = 0.4250936329588015
pts = 21.655430711610485
yards = 347.0749063670412
to = 1.5842696629213484
EMA Analyser with alpha = 0.1594692862154749 (N = 11.541599999999999, hl = 3.9999999999999996)
Number of games: 267
-----------------------------------------------------------------------------------------------------
Average home/away
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
DEN,0.6115281262121004,29.46075497605498,386.9406128203568,1.681243285717252,10,5,6,23,0.37428288362507706,20.33848844571593,300.3548040224655,1.356854280713884,10,8,2,21,0.3382022776166187,21.125319783625542,351.6588162697093,1.6112486366729082,32,29,16,27,0.6636938805063446,24.42633454856488,360.63193601541764,1.303885047036681,32,32,28,32
PIT,0.4355782847016475,19.036754498268017,312.49669906995507,2.2345208638739082,20,24,24,28,0.5503010640019463,18.606511008738874,287.688614024343,1.454656021786204,20,4,1,19,0.4803000393432515,23.599046355968472,357.9846287389536,1.7552127975103136,24,14,9,31,0.5216460106066512,24.384642190343584,356.8055445548192,1.5104318729080854,24,31,25,21
TEN,0.4401513041960299,20.546056477167667,281.5191125773575,1.6198590057991493,19,21,31,21,0.5455179342241567,29.307840882040686,368.02174581989664,1.7925969266444786,19,31,25,10,0.5345368282850844,21.73008705153572,338.33383225094065,1.576956647624627,14,27,29,24,0.46761933194822514,23.138392060377132,363.67696853794916,1.5863810341482592,14,17,31,15
NE,0.7319349971164582,31.31773002185561,422.0243656814376,1.4274796260432754,5,2,2,14,0.2537187398203783,22.748806921577227,380.0878434450143,2.0812495078699182,5,19,29,3,0.5254322886807625,20.721713705817287,339.60645073540104,1.4470277555550577,16,32,27,10,0.47653761331762295,21.8184864779813,345.84208136762163,1.5100256296420038,16,7,13,22
HOU,0.6434191884849494,21.980200774202167,361.69039093112036,1.0880944641780317,9,16,14,8,0.34234224210741837,21.884051747245326,327.4538161103379,1.0496444079360199,9,14,8,27,0.618990355927189,25.559069040222226,355.9042909737361,1.6961982786561067,1,5,14,29,0.38283715074722835,23.32818005353568,365.25040184271904,1.660582152927879,1,23,32,10
MIA,0.434888636448808,15.965039800046803,289.2780143404143,1.200403706520821,21,30,30,10,0.5510234616471316,16.228629302838037,342.28392394194304,1.139166910805485,21,1,14,25,0.5085573630316488,25.81128096748149,366.2604638799693,1.4366413779505416,21,4,4,9,0.49335593752590784,23.488893392635866,357.52808996343776,1.6939544166302158,21,26,26,8
GB,0.7004158088037276,30.022909107590248,369.06439318876426,1.0399448704714154,6,4,11,5,0.28530975579962436,22.16982585901148,368.47530469507285,1.790700331496036,6,16,26,11,0.563703847952294,23.46498051101583,346.02715864119176,1.3421064360686752,10,15,21,4,0.4381595247111394,21.926449226405644,344.8763206943151,1.5404236014760537,10,8,11,19
SF,0.755026442674289,29.384259940785952,402.10374139428336,0.8396818980971447,3,6,4,2,0.23063718215635132,21.080981588298478,339.63084458011417,1.6509862585621984,3,11,13,13,0.5830610537600291,25.331015619477434,345.8906377517137,1.519759422403359,6,7,22,16,0.41878072965119695,22.39418564381895,354.40683138529863,1.7869582147045877,6,11,23,4
TB,0.42612484862610134,22.72589046346386,373.87048033271583,1.6951223551541903,23,14,9,25,0.5599524673797963,24.482513841575532,349.64960472451287,1.3548385883131344,23,21,18,22,0.5515587545402374,23.85698867439491,357.0513842168737,1.4651653830789586,12,10,10,14,0.4501893281073611,21.02138003006526,345.19866859248737,1.7542698633177078,12,4,12,5
CAR,0.5804234633782505,24.855063201942286,362.10801716802973,0.9560160524874688,12,11,13,4,0.405174006511859,21.2794128725645,319.19727425335805,1.3958912950411857,12,12,4,20,0.4556323965524932,23.07830841170943,350.7839831004969,1.575945700986301,28,17,17,23,0.5465955322108934,23.35972666250646,362.9663246392954,1.7425017320003524,28,24,30,6
DET,0.18080478265858696,22.046174006581523,392.6913706233194,2.4144874725110386,30,15,5,30,0.8050741498358804,29.3598751587326,344.7510137450424,0.8863004326936719,30,32,15,30,0.5415023498844018,22.171461631438945,341.8533109691814,1.607447154078557,13,25,25,26,0.460444116274627,22.435580631455757,349.864369597117,1.6348753776866278,13,12,17,12
STL,0.4939553985195171,20.875810949249107,343.7034707975366,1.0587650049297503,17,20,16,7,0.49179018243422296,19.15449575381407,346.7853460254754,1.5112183150132898,17,5,16,17,0.5634765568414206,25.889672473643422,350.2533245205995,1.2679725038892347,11,3,18,1,0.43860326085833556,20.609915638215444,341.4070029597157,1.908525442859117,11,2,7,2
NO,0.5644794961742163,30.05217853499949,437.90855280966355,1.4854853904157683,13,3,1,17,0.4215421300568222,25.652420370357508,403.4229203734786,1.8513273576468863,13,27,32,7,0.5991811355781915,26.21822235494006,372.9828597154043,1.4616356983204803,4,2,1,13,0.40262263684426625,22.765394811320682,342.3938242183983,1.5377548863116617,4,16,10,20
WAS,0.6839291769067857,26.339476910620007,363.8406595229663,1.0562910984052547,7,8,12,6,0.3016440636912883,22.515076061539723,365.3518663461341,1.8370601160409605,7,17,24,8,0.5211983291405164,22.979179166271354,349.9249699953899,1.5271929529228636,18,19,19,17,0.4809355982215502,22.203162691907153,335.3884132279587,1.543160704617295,18,10,5,18
ARI,0.26899680178530755,17.113388862196935,278.7505046875592,2.4850602562011175,27,27,32,32,0.7168534215335594,24.610065059128107,348.8938541120847,1.9166849861402917,27,24,17,4,0.5724814281885376,23.7064700414265,352.7928360062614,1.4547691233264337,8,13,15,12,0.42949374714609156,20.924604458590945,321.9302056680825,1.6241788934828953,8,3,1,13
SEA,0.8103330895453793,32.48061111657299,402.8616170381305,0.46872559531406344,2,1,3,1,0.17532618636253333,16.410674429700045,330.4794428469633,2.30556034676967,2,2,10,2,0.5823560365482707,22.927671717392617,332.73746212609274,1.4194146930334064,7,20,32,8,0.41960832647903856,20.090838751626105,341.8814084308101,2.0892480345485156,7,1,8,1
KC,0.16244541860775627,11.708804486800815,311.98195463673835,1.6934792228416677,31,32,25,24,0.8232433198074554,24.496970832878986,359.519589924957,0.611728926916964,31,22,23,32,0.5177068152803977,23.05317045712734,356.7773424294478,1.6664188530713795,19,18,11,28,0.48442984495788666,22.661780475258333,334.73409255961946,1.4427386449196447,19,14,4,24
ATL,0.588562980863361,25.227559560617387,373.96826200119307,1.1010039162470684,11,10,8,9,0.39711502218873734,20.57883204548073,381.50159639167924,1.7956958184897656,11,10,30,9,0.49772111855300216,24.250902998909268,369.75034072028666,1.3525885065090848,23,9,3,5,0.5042245173301214,23.250697404106884,362.0685663702882,1.6410565613382455,23,20,29,11
OAK,0.13896719188223283,16.017582055541244,324.5981146961407,1.5923601153795361,32,29,23,20,0.8468943241714253,25.386324484626627,329.50432237131383,1.0805115812953374,32,25,9,26,0.38859114425399544,20.854851997541722,337.39824189938196,1.5696176497215295,31,30,30,21,0.6133727383458427,23.722822706376068,353.75989573877587,1.4891600722589922,31,27,21,23
SD,0.4263349493885962,21.403129161579287,291.2933720562463,1.4300100053465103,22,18,29,15,0.5595454662583077,24.56848152694237,325.0053108081835,1.609423361911361,22,23,7,14,0.4255502951869288,20.77176592712713,341.8382474746794,1.5644313733027508,30,31,26,20,0.5763946878196635,23.18813733292695,329.33214402033116,1.3207715236527084,30,18,2,31
BAL,0.8496050396986399,28.26650575837188,386.6253983025931,0.9490964567786937,1,7,7,3,0.13610101057997498,19.272571785428468,356.73220236325017,1.9110678085508608,1,6,22,5,0.605738111277213,25.534484418366425,365.3711530527713,1.4180693150246562,3,6,5,7,0.3959777176611197,22.09909916807046,346.1058513919601,1.5717491786200521,3,9,14,17
CIN,0.5591573510258845,21.657410874419057,295.8711709866484,1.5110657351182017,14,17,28,19,0.42654031222200783,18.46884210698909,330.91775443337855,1.8867601061242694,14,3,11,6,0.4584408345948539,21.423297197935334,339.41384864628697,1.5702956142235998,27,28,28,22,0.5435686701173945,23.285073310561064,342.30431540219513,1.356293057568565,27,22,9,29
-----------------------------------------------------------------------------------------------------
ALL GAMES
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
NYG,0.42342193976437886,25.069102591174907,328.02308038859934,1.0877761222629767,21,12,20,12,0.576578060235621,21.538913754990364,387.07395541041103,0.9997498297168599,21,11,28,24,0.42075176114906254,22.777836330177134,361.45760012797945,1.762060047157744,28,20,12,29,0.5792482388509369,24.33057602922628,342.47773166464447,1.3787480919913082,28,29,12,27
DAL,0.4304858677266132,25.788159587594105,373.85990236176826,1.571403045659755,20,10,11,19,0.5695141322733867,25.881244364421626,388.4477228899744,0.5883775145178477,20,26,29,31,0.5292562294078755,24.865214107892438,371.0541665148852,1.6377428615943017,16,11,7,25,0.470743770592124,22.21587424305267,342.8400598175217,1.6494343380564453,16,16,13,14
NYJ,0.12346073432691419,11.434100930919945,292.81277166234645,2.6382894364341594,30,31,26,31,0.8765392656730855,24.10382454416409,313.24059306304093,0.4534557249300047,30,21,4,32,0.394515222373163,21.41522285492836,327.73282311293053,1.9798890797252022,31,25,31,31,0.6054847776268365,24.69148877366628,344.18463395089645,1.5948384144616898,31,31,17,16
BUF,0.404785722429312,22.195227352225455,349.175015258821,2.431213774669325,23,18,16,29,0.595214277570688,24.098778526626717,348.40843345170117,1.0714573191148837,23,20,19,22,0.4851675239119815,20.85093012269943,332.7421359843426,1.5869061639386208,23,28,29,21,0.5148324760880179,20.57713114939711,339.0403496820531,1.2856200307806036,23,5,9,29
MIN,0.7876456640705869,25.023460405788896,361.50703532480316,1.4231890373151084,5,13,13,15,0.21235433592941297,18.579975620021163,330.83115773045193,1.715225271792766,5,8,10,16,0.7097837811912877,27.020055254354943,367.72077922291373,0.9179604410521995,4,5,8,1,0.2902162188087118,20.38703194100312,335.3113012813216,1.577146728049239,4,4,6,17
JAC,0.1548824945176848,14.119391152146141,356.8820581111208,1.9915117825468243,29,29,15,25,0.8451175054823152,28.095486238908297,338.52493293916854,1.1465998313214862,29,28,13,21,0.5980898102249687,23.464926277628827,333.22505088674404,1.6529999191853277,8,14,28,27,0.4019101897750308,24.528245591539584,342.8821402644106,1.6807598950701204,8,30,14,13
CLE,0.2507449803011532,17.819250081889958,329.92089196435285,2.1380193661346856,25,25,19,27,0.7492550196988467,25.51824028623019,340.6270415654219,1.0410048447376115,25,23,15,23,0.493226520779066,22.38915696298038,345.77185823665735,1.597869149838645,21,22,21,22,0.5067734792209337,21.35553591258,325.68161746427194,1.435159977819543,21,12,2,24
PHI,0.09417420859978576,15.757948174185247,325.3265300122336,2.1166608255896375,31,27,21,26,0.905825791400214,31.436078697207225,345.16559535462954,0.9044983167779708,31,31,16,27,0.48034366716397625,24.536805606778834,349.4802922399949,1.217152663730393,24,12,17,7,0.5196563328360233,23.00795475386048,361.0414287077002,1.48026686287772,24,24,31,19
CHI,0.4629736904662272,18.987632720543246,321.57633589430725,1.0463818525617057,19,22,23,9,0.5370263095337726,21.900143371654295,328.53247961569605,2.261366324271878,19,15,8,3,0.35256915735695693,20.68412255999297,337.4082615744882,1.9853208011347003,32,29,24,32,0.6474308426430425,25.801734150892656,350.4862456506779,1.4358874269277953,32,32,24,23
IND,0.5659474271636643,19.913864659329093,343.2244259135304,1.6531435329394886,12,21,17,21,0.43405257283633536,23.671373614107107,418.0563945831899,2.0615413929614075,12,19,32,8,0.4980362150704835,20.943822158281712,343.8879153182816,1.2332216205723463,20,26,23,9,0.501963784929516,22.61037411328138,345.72516838768615,1.1545002675425011,20,23,20,31
DEN,0.6138748411767504,33.153781073577974,406.3740123419506,1.9080524358110702,11,3,5,24,0.3861251588232493,21.787364612485092,296.859062569087,1.1684309095428995,11,14,2,20,0.4171478593548875,20.64313015203773,355.92259270715977,1.4560115711324775,29,30,16,16,0.582852140645112,23.273294968395774,360.4794499605257,1.2148774762631611,29,26,30,30
PIT,0.4083345877682045,20.300309543462177,295.28688418524007,1.823553466697134,22,20,25,23,0.5916654122317953,18.447955156125012,317.6571204654052,2.1273132937288253,22,7,5,6,0.46700942528797756,22.023632411554782,335.42400914123346,1.6491682859190784,25,23,25,26,0.5329905747120218,22.390137326322844,346.3073678724065,1.6958050874503214,25,19,21,12
TEN,0.5413304004655908,22.56242581057166,269.4882012216747,1.4243342393422898,14,17,30,16,0.45866959953440894,30.60424084587396,356.5949551529242,1.9566198836562165,14,30,22,11,0.5377304848039348,19.955376198845435,348.56691263431185,1.7184993895720058,15,31,20,28,0.4622695151960647,22.245319357364657,347.1954757113755,1.4760969824852999,15,17,22,21
NE,0.8059220572514684,31.119602044627193,436.7781603748417,1.6019633322012674,3,7,2,20,0.1940779427485314,21.57276613709184,350.35705206395727,1.8018927750275424,3,13,20,15,0.6807831938662587,23.22350249221548,365.2703500877702,1.1098495189307653,6,17,9,4,0.3192168061337408,19.93429577792577,343.8753562652867,1.4736571001955052,6,3,15,22
HOU,0.6453456226995709,23.314329800497575,361.484238277141,0.7469123958884089,9,15,14,3,0.35465437730042926,22.77317178882425,339.10851346515255,0.8513287178919613,9,17,14,28,0.7460130009787843,27.196946188085846,348.58970677071864,1.4971540266837178,3,4,19,17,0.25398699902121485,21.127485141256013,369.0184912480535,1.9891103176084677,3,9,32,2
MIA,0.5253847994126822,13.776729630140576,286.96874845795475,0.872809179669534,17,30,27,7,0.47461520058731754,15.359384528565366,354.63049141375336,0.9803731646531632,17,1,21,25,0.5872864057489798,26.562206907861167,363.7147944876136,1.554347713707611,11,7,10,19,0.41271359425101967,23.30429496717275,355.8475986093205,1.9186026559778186,11,27,28,3
GB,0.7325325744082978,32.224034569124775,376.2393562097381,0.748313959535906,8,5,10,4,0.26746742559170206,23.454750163819366,391.540471822818,1.9622223026309218,8,18,30,10,0.7048917817121856,25.549885342307437,357.48899157934517,1.102572368415626,5,9,14,3,0.29510821828781386,21.13472053265804,339.6285211502748,1.8794461952586208,5,10,10,7
SF,0.862443479943644,34.30209738427021,421.9482324860574,0.7916735779762856,2,1,3,5,0.13755652005635577,22.133761918908565,347.2203948050981,2.1691205745682307,2,16,18,4,0.7644215063854044,28.22475565525903,372.6271389362308,1.0085732266811758,2,2,6,2,0.23557849361459504,18.924891078720492,354.40246491650527,2.038018732995382,2,1,26,1
TB,0.3877139852691929,18.554436777450196,367.2829771143951,2.2376246019029784,24,24,12,28,0.6122860147308069,25.459826898749547,324.8571926747644,0.9187234429312631,24,22,7,26,0.4908855333502028,23.043942918736725,362.55901834183135,1.5591220005959205,22,18,11,20,0.5091144666497968,22.441554514086437,355.64717558969454,1.6146396082154046,22,20,27,15
CAR,0.7908890319816398,29.354930052047216,394.43955302026495,0.8576934779521641,4,8,8,6,0.20911096801836007,21.370004966562895,286.4728987055619,1.2311971173857834,4,10,1,19,0.46595194820789443,23.270029427129835,378.7535997764917,1.6185523692957706,26,16,3,23,0.534048051792105,23.034557546428623,358.86912728805896,1.728208244925952,26,25,29,10
DET,0.0701981510725585,22.791115456794408,393.7128466464604,2.641280644970442,32,16,9,32,0.9298018489274412,31.769137637241496,372.42171514395426,0.6591774501886241,32,32,26,30,0.5291605134090356,20.855600304644337,322.0154192275052,1.5487647137265657,17,27,32,18,0.4708394865909638,21.292149879498783,353.63690139486715,1.9009449903971316,17,11,25,4
STL,0.538275950157023,21.469890279306593,337.4263753676128,1.1911566667095803,15,19,18,13,0.46172404984297677,17.148923505309586,346.3547170593587,1.85063105797963,15,3,17,12,0.574585885976521,25.960899604582153,360.4899206537103,1.263544706315499,13,8,13,11,0.4254141140234783,20.601776671228933,344.2159703713997,1.7433722460148222,13,6,18,9
NO,0.5226901043926604,33.47461504419295,471.5532126120952,1.5485625805766792,18,2,1,18,0.4773098956073395,28.622629512331155,417.3825713204484,2.08726704757687,18,29,31,7,0.5708876327722786,25.117804816209393,372.87960294368816,1.2717281736786203,14,10,5,13,0.429112367227721,22.246952665486205,334.5711600735237,1.2913166089005412,14,18,5,28
WAS,0.7455298852087865,25.76858549648103,322.9789070891823,1.0814956433506429,7,11,22,11,0.25447011479121345,17.46679213846794,330.5394787793715,2.1498082994486216,7,5,9,5,0.5889827926621855,27.017348252814962,374.89759124601215,1.2198753056946283,9,6,4,8,0.4110172073378139,21.475179498484586,348.43864114325106,1.5310741204126106,9,13,23,18
ARI,0.17562915399592555,16.292821289195995,246.76436627414625,2.5006514521832535,27,26,32,30,0.8243708460040742,25.68827071737009,359.27590735254137,1.805124140799198,27,25,23,14,0.5155936172258743,23.408856767776943,349.3356697317984,1.3245351757594674,18,15,18,14,0.4844063827741253,21.88240043254522,339.01727004998594,1.6964498401641355,18,14,8,11
SEA,0.749659637516054,32.9450251917189,421.24031304693403,0.744068349398908,6,4,4,2,0.25034036248394564,18.416053694997057,335.40562974566086,2.4169729339049417,6,6,11,1,0.5884950001794887,22.908286961282474,334.0377378367365,1.271515720679749,10,19,26,12,0.4115049998205108,19.90017497056055,345.7153206667636,1.8873954277534928,10,2,19,5
KC,0.16155612003818481,9.139909882445565,279.67718008965284,1.284098504943212,28,32,28,14,0.8384438799618151,25.56091252066083,378.31556064244967,0.7377845782965595,28,24,27,29,0.5833014975615012,23.55706684132397,357.095605625282,1.4280447659268445,12,13,15,15,0.41669850243849826,21.956526397847355,336.46623546293426,1.4788981804988293,12,15,7,20
ATL,0.6292528384793834,25.901186733532253,403.92879145440986,1.0498892430305677,10,9,6,10,0.3707471615206165,18.589582049595137,362.19480906311503,1.9896674490520172,10,9,25,9,0.6347516542485332,27.298650842736077,393.60938000253924,1.2014135561066033,7,3,1,6,0.36524834575146636,22.459075001765854,341.41495068424047,1.7949390444152258,7,21,11,8
OAK,0.17981231491330243,15.742056987900046,319.1779545828278,1.4495222461323753,26,28,24,17,0.8201876850866975,21.569844460614135,305.4049912478272,1.3457226606013664,26,12,3,17,0.5062180229197211,22.400018606399513,327.7520852153421,1.1603362572926996,19,21,30,5,0.49378197708027854,22.550975684760598,328.5636588258038,1.4130773712735838,19,22,3,25
SD,0.5490827644261614,23.65790681790403,272.73568094643383,0.9175211910957555,13,14,29,8,0.45091723557383845,25.90036289733193,318.02795489206096,1.2600613929163158,13,27,6,18,0.4161659728527788,19.117053800403188,333.9305149491448,1.7951972860785614,30,32,27,30,0.5838340271472207,20.898984914344524,316.2507365634543,1.379415834499493,30,8,1,26
BAL,1.1338103109643505,31.65897285252347,395.302347782016,0.575840040052553,1,6,7,1,-0.13381031096435056,16.81596825950226,361.4345366504164,2.323850719681104,1,2,24,2,0.7916827396178042,29.540094190706192,384.3317273293882,1.2375909801291987,1,1,2,10,0.20831726038219517,20.74013794155502,343.93228385455313,1.880183629452105,1,7,16,6
CIN,0.5322086590922447,18.983184544122274,265.0642247991014,1.7515109360889036,16,23,31,22,0.46779134090775504,17.260321488925527,337.1962796326018,1.8095506590188024,16,4,12,13,0.434255567899952,21.600441931740406,345.3588484444771,1.624649933203169,27,24,22,24,0.5657444321000474,23.83083433005916,334.0216070849356,1.0694304285411578,27,28,4,32
-----------------------------------------------------------------------------------------------------
HOME GAMES ONLY
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
NYG,0.7930187557094085,36.753078293897744,377.109248005915,1.3247204328315447,7,1,9,12,0.1926687385916214,18.143885631639385,354.4863510065389,2.2920065508785066,7,5,22,4,0.4522643652344283,22.44991415996773,369.4898118618705,1.5341255624837613,21,16,3,16,0.5498735391180382,24.382135462690925,351.8423551663092,1.2278375501006729,21,26,19,32
DAL,0.41652451877631946,27.508666689337158,421.4844900769484,1.6913441399185307,20,9,4,22,0.5695946894778209,30.373637283458198,406.2999790329913,0.47892689052779014,20,32,31,31,0.4312190369856373,21.864239588669783,372.1497848978922,2.1072367662076013,25,25,2,32,0.5704871534137187,24.31649404557816,344.24576190335796,1.4124454970183764,25,23,7,25
NYJ,0.3319272278642256,16.4351706601432,310.28609543339815,2.2663469884519416,24,28,25,30,0.6535318477423376,22.299148706740368,276.96355164953803,0.9680056474706195,24,19,1,27,0.4937808144987141,25.017480865386844,346.73656433934724,1.5935759764642827,14,4,22,22,0.5085855085482188,22.75718299650278,339.32344736472277,2.0141976757295983,14,12,3,3
BUF,0.45238848350857414,23.81011176576503,323.18277952687316,2.070076606699202,19,15,20,27,0.5336700352534037,25.6516762440921,363.08296640388517,1.2699153740450002,19,29,24,24,0.42399530228527804,20.641579098717514,333.36866892039865,1.6972491948587303,26,30,29,27,0.5777715776062404,22.6414492264256,357.81633501631825,1.3173118461862503,26,9,26,29
MIN,0.8653213800730484,26.960326069286502,365.8472803785287,0.8523175155164386,5,10,15,7,0.1200026808896282,23.071892855002414,395.71088923184874,1.5914888515848218,5,21,30,16,0.4991452323490287,23.560384892999842,340.69613867715736,1.451513497557811,13,8,24,14,0.5033561053417911,23.987270511866228,344.46937434287327,1.663382477125,13,20,8,9
JAC,0.2871390461529971,14.748933598386698,325.1897357440418,1.779175136795356,25,31,19,24,0.6988558642051059,20.56948215358792,348.0820313325788,1.738785191355145,25,14,18,13,0.608226283743872,25.405920577525542,352.9390939411623,1.5445387542135107,1,2,11,17,0.39360420455152106,22.656965130509725,357.0526791067448,2.0225694418924665,1,10,24,2
CLE,0.471211488691353,19.19694130692149,295.09157762073585,1.334799404701475,18,23,27,13,0.5151963736901116,21.825719995612637,327.69337835497277,2.1087998535777235,18,16,13,8,0.4597423538040124,22.4655773601566,364.3011473851353,1.6661790118289723,20,15,6,25,0.5416751824680193,25.222893596605232,348.69743855764705,1.4830054769790146,20,30,14,22
PHI,0.18384176766055182,19.718676987235035,337.2972070308592,2.63756012672174,30,20,18,32,0.8025817363813258,26.687979043591064,297.09443623977256,1.2746797173895859,30,30,3,23,0.5887166522746555,25.420445828642837,379.2863073883794,1.230210496780742,3,1,1,4,0.41268524233696313,22.555239623783116,350.1392721031902,1.54037351244816,3,8,18,18
