all Averages:
winloss = 0.5
pts = 23.552734375
yards = 348.275390625
to = 1.552734375
home Averages:
winloss = 0.611328125
pts = 25.30859375
yards = 356.296875
to = 1.47265625
away Averages:
winloss = 0.388671875
pts = 21.796875
yards = 340.25390625
to = 1.6328125
EMA Analyser with alpha = 0.1594692862154749 (N = 11.541599999999999, hl = 3.9999999999999996)
Number of games: 256
-----------------------------------------------------------------------------------------------------
Average home/away
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
NO,0.5185092655449915,22.94955499443531,378.03658625078873,1.3471856762384196,16,18,4,13,0.48149073445500823,20.260460042198233,297.6518357407633,0.945511337753459,16,12,6,27,0.6650606929528543,23.823808736199137,331.0396115625619,1.1554251124299357,1,20,28,1,0.33493930704714514,19.599123593173065,345.6231816617441,1.814159646519244,1,2,13,4
CAR,0.8666484219889645,21.637145327957597,300.35430467546104,1.0698860688382363,3,23,28,5,0.13335157801103523,17.0617055862936,333.3949559493031,1.6972719973426638,3,5,15,14,0.5269690296900824,23.323621615848094,335.64684710549227,1.3335785004025342,13,22,25,6,0.47303097030991714,23.499846337461975,349.9924967487367,1.231135886182101,13,14,16,30
PIT,0.7489279083320672,30.009126587064685,343.8312283586972,0.969699315952876,6,4,14,3,0.25107209166793265,26.383451184488592,347.073420748882,1.3105427703899521,6,22,18,19,0.5612894791558425,22.905650158832106,346.3329539464045,1.7780392124478261,8,25,17,26,0.4387105208441571,23.81885583049599,345.17937536992684,1.7395334472493453,8,15,12,6
CLE,0.06640016083237844,19.104842946867073,335.7409303467142,2.246337206304957,30,26,17,27,0.9335998391676213,28.476426367937506,377.1111588168835,1.267200783657045,30,26,25,21,0.5079215104646041,24.17922568561187,362.7917174566587,1.5403096139525805,18,16,8,19,0.4920784895353954,25.741075174184715,372.4594386098166,1.261338573491221,18,23,31,28
DEN,0.5647002739708424,33.827920248036804,441.21723181384715,1.3273178960781264,15,1,2,12,0.43529972602915745,25.51444404883081,315.52954181681787,1.5376345434490881,15,20,10,18,0.36532665916864776,20.934111678897985,349.4334522175769,1.4840470714611365,29,31,16,17,0.6346733408313516,24.08098365199838,360.30506689731146,1.2594078647007905,29,18,25,29
KC,0.34411884525533265,26.61003000889857,334.7171464140228,1.8320371296291282,25,9,18,20,0.6558811547446672,24.209224584050055,395.06697393406205,2.3525478740094874,25,17,28,7,0.36943611398585374,23.77663923665941,352.8054403200152,1.4832453157920626,28,21,12,16,0.6305638860141457,26.574901854019014,357.7299946563275,1.3492292297572375,28,27,22,24
CIN,0.7159621876028911,28.78747335798622,352.1173335931527,1.4891524277760313,8,6,11,16,0.2840378123971086,17.41895044289534,263.18735580359834,2.594387454972495,8,6,1,2,0.5220962884921987,26.381738790255213,372.5999827575778,1.2512476085530726,16,1,4,5,0.47790371150780075,26.411587600523625,364.9628160893204,1.3192862577438318,16,26,29,26
BAL,0.6313715291139166,15.69569560929298,308.5701854636286,2.2914970681053903,11,31,26,28,0.36862847088608336,22.825785069885598,279.5265909959669,0.8745751973677264,11,16,2,29,0.5456279392289459,25.850552387418297,393.3156834801878,1.8796651225695489,11,5,1,28,0.4543720607710534,25.02147486164886,361.4684749426012,1.2907658907140918,11,21,27,27
WAS,-0.09452562066793499,16.30736376453902,304.3262733473249,2.627502489859065,32,30,27,29,1.0945256206679348,28.062217155705593,321.4082051225814,1.638083705139067,32,25,11,16,0.3568685788764129,24.44174656263678,336.2891237450102,1.4583152206041758,30,14,24,14,0.6431314211235866,27.249197796717006,388.980596978496,1.4226187732681617,30,30,32,21
DAL,0.31242427284277674,24.207062428651252,336.02425476527696,1.4852610829372461,26,12,16,15,0.6875757271572229,33.657947007539555,396.8968005327505,0.6466879023284788,26,30,29,31,0.26597916704188046,20.309052677634213,344.06395328195686,2.0439467118560284,32,32,18,31,0.734020832958119,27.230586110308877,359.2350731875996,1.3802443405571911,32,29,24,22
MIN,0.5013413623801863,28.344243116198445,374.57581256125866,1.9996581983972292,17,8,7,25,0.49865863761981344,31.330110588834813,401.749066747451,1.2787522615801228,17,29,31,20,0.6074709545559603,24.84165446704524,369.0979993209806,1.4124433188857801,4,9,6,10,0.3925290454440392,21.61597078404827,325.2876575114193,1.6473727088157464,4,6,4,10
GB,0.42060353518153226,22.734417790391788,348.38346745072596,2.0636678067204186,21,20,13,26,0.5793964648184676,30.018614958386678,387.98162326087225,2.0516514614904064,21,28,27,9,0.4784461442998825,25.736381038727266,352.08637644747034,1.4204047858696025,23,6,14,12,0.5215538557001168,27.391516907233637,365.67015325106115,1.19236141558461,23,32,30,31
SD,0.6743245254046589,22.508846522460015,363.8790279082806,1.3905008919877888,10,21,8,14,0.3256754745953408,15.863974767754673,311.4798958567233,1.1214164240598348,10,2,9,25,0.4095902336489644,26.056468853903212,356.2847099641273,2.1797381672083147,25,4,10,32,0.590409766351035,27.307244013506036,352.6845033539493,1.6740735447347985,25,31,19,8
OAK,0.07632302414244277,22.960670325651236,332.346718336183,2.871583000654152,29,17,19,31,0.9236769758575571,33.90988998556926,369.7544318531202,1.8624395539810092,29,31,23,11,0.49222063280440154,23.843686126192104,341.1126974855129,1.3572423546805736,21,19,20,8,0.5077793671955978,22.483965190029238,361.1131471645087,1.4654328089867816,21,10,26,18
NYG,0.4660396212930889,17.378038194635806,279.67387140079956,2.707105635437177,19,27,31,30,0.5339603787069109,21.597922548386972,323.84892643236077,1.5994326844058173,19,13,12,17,0.4333447574374077,24.600102373481374,364.685259281768,1.7656929047002017,24,13,7,25,0.5666552425625916,22.880579961400286,346.8285927714004,1.430991580266842,24,11,14,20
PHI,0.7342481395782718,33.08061892995801,453.96375501846506,1.0696761056412827,7,2,1,4,0.26575186042172794,20.18313320812382,302.924210977749,1.6558162007646777,7,11,7,15,0.5033066930533323,26.148275108903125,389.7923957163482,1.8945031195880948,20,3,2,29,0.49669330694666713,26.38092361317371,345.1440596387248,1.3617681037205391,20,25,11,23
DET,0.25300061778828803,23.841908388079723,377.928580459567,3.0885770833204362,27,13,6,32,0.7469993822117118,25.710308443706,329.7471551591262,0.9303954561502972,27,21,14,28,0.5591936920558087,20.948838434392986,328.53014812974385,1.781614362744772,9,30,29,27,0.44080630794419073,22.035941392994978,343.6463081167171,1.5372928338556167,9,8,9,16
CHI,0.4405759460284705,23.752307249783286,378.03131869784784,1.737551068554708,20,14,5,18,0.5594240539715295,34.15442282494912,383.9464541700205,1.2104264609979503,20,32,26,24,0.48286374372692964,25.505598381599494,383.0089733507305,1.4472311273720782,22,7,3,13,0.5171362562730697,25.615867457893952,352.73299203296705,1.4577246456897885,22,22,20,19
IND,0.6271655913639029,22.859970824532116,339.4863097214426,0.2899712083432441,12,19,15,2,0.3728344086360968,16.791671095107986,327.73701510109817,1.8008241995557386,12,4,13,13,0.4012868363313145,24.748254108754335,349.78773476580767,1.6674199285468911,26,10,15,22,0.5987131636686849,24.091693489596405,349.31186167315457,1.8941185951357264,26,19,15,2
HOU,0.052738662935677035,12.251927454489424,295.38185510911717,1.7872384473137704,31,32,29,19,0.9472613370643226,26.497331192922776,365.56706074317935,0.6831895621105615,31,23,22,30,0.5453408950771771,26.32015172890536,369.38683972085454,1.3474274006824838,12,2,5,7,0.4546591049228224,25.936824687863076,351.78146121265684,1.5244115153051452,12,24,17,17
BUF,0.6920380996695921,21.099965152095525,326.627743366148,1.8556774408274672,9,24,23,21,0.3079619003304079,19.09055957709613,281.9560161807165,2.4192970146144326,9,9,3,5,0.5866729259214281,21.586176951686554,324.98723411766633,1.4184470576105477,5,29,31,11,0.41332707407857133,23.295297489025856,364.5602096377643,1.6612676375939877,5,13,28,9
NYJ,0.4087913987412187,19.982771577908295,328.1476192090376,1.2290310891943437,23,25,22,8,0.5912086012587812,24.891158226668903,365.4258351214866,1.0286971888286005,23,19,21,26,0.39624729655822455,21.869764974593277,334.0360749601254,1.57237717231539,27,28,27,20,0.6037527034417749,23.896486234683927,344.92786919283446,1.570909993011712,27,17,10,15
TEN,0.4147519013802538,23.339938602925905,356.9998678389499,1.9391130623086865,22,16,10,24,0.5852480986197461,27.800989657822228,347.3369112689511,0.6284437552719969,22,24,19,32,0.5055823270413818,23.866253573584267,352.3221311305467,1.6879944680783705,19,18,13,23,0.49441767295861766,24.699460052436745,352.41285282930914,1.580866419736275,19,20,18,13
JAC,0.17328061538546224,16.589141500972133,315.9878285218748,1.9214731882395903,28,29,25,23,0.8267193846145375,24.625526059825624,372.694706598566,1.2623623359352236,28,18,24,22,0.3117356122046357,22.040701390045527,343.61372485704186,1.9102977151899283,31,26,19,30,0.6882643877953638,26.852777071049125,338.747290981923,1.179250319432483,31,28,7,32
ATL,0.35099937691499306,24.838344631256753,360.35152101070025,1.8590308236031803,24,11,9,22,0.649000623085007,29.3277988679543,412.55852483012916,2.41895605145077,24,27,32,6,0.5221352881167078,23.100247630512474,334.2318571314882,1.19009256197741,15,24,26,2,0.4778647118832915,22.371093207386433,326.0816654394214,1.5805249603244507,15,9,5,14
TB,0.4681555474702834,21.91789996635302,234.46050355374615,1.2833372244877443,18,22,32,10,0.5318444525297166,22.170002953786327,335.90996390456326,2.533811985137766,18,15,16,3,0.6568502663387734,24.665025236551784,336.46951163529144,1.2425760262051593,2,12,22,4,0.34314973366122614,19.226639142805325,335.0034025762634,1.8901468315655818,2,1,6,3
NE,0.7826226779873209,32.88824572231961,428.06997959388355,1.2718985701961891,4,3,3,9,0.217377322012679,22.09394967751516,397.913692455018,1.912710046156688,4,14,30,10,0.5708798042512203,21.927832490743796,339.45055529944494,1.7038982434521763,6,27,21,24,0.42912019574877913,22.001893113042346,321.8078034317767,1.336252895223421,6,7,1,25
MIA,0.5951965852566903,16.77311638033273,280.9549287232404,1.2859860860344865,14,28,30,11,0.4048034147433095,19.737095883309266,364.85013557720157,1.2384077064766958,14,10,20,23,0.5484546535790431,23.154738737126646,356.54964511360083,1.6173733947857867,10,23,9,21,0.4515453464209563,23.822264275695975,354.24862928613004,1.6408779669389377,10,16,21,11
-----------------------------------------------------------------------------------------------------
HOME GAMES ONLY
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
SEA,0.566916474211235,24.746528377433517,331.0749516233652,1.3625938328347678,16,15,22,12,0.4111243752449922,17.599134018740177,292.94596787791966,2.447508372590368,16,5,7,2,0.3905503738452864,21.18344848951393,335.923760304565,1.6949336102236396,24,28,24,20,0.6133145132324281,24.4909176415217,348.9488845875047,1.4666599108338942,24,15,12,20
STL,0.7067739856504007,25.231647606025515,313.99200841274876,0.9216597912429882,9,14,26,4,0.2721378926588011,20.090153753363943,340.16746948411406,2.586611768099338,9,11,17,1,0.4491486781454187,21.624806313379366,319.4235367124539,1.214086285888451,15,26,30,3,0.5538451800793213,24.046309087101676,356.4375061849431,1.7888411502952772,15,10,19,2
SF,0.8141198217925134,25.34739516384235,334.3433032822746,0.6487090559379906,5,13,21,1,0.1649136849050866,17.14508117319538,338.44042938108146,1.820669168287702,5,3,16,12,0.4780226612970399,24.21146474559348,340.6561721698977,1.5488191725392202,9,7,18,13,0.5244981324216889,23.187148228138547,343.960664858223,1.7518230642719834,9,5,8,3
ARI,0.8204267343735525,30.09195456451261,347.37556585326894,1.3861098464882045,4,5,17,13,0.15908948215700972,16.432972751968066,281.3449698415427,2.2096759515068958,4,1,2,5,0.42959935608925826,22.381724071206833,340.2661444813111,1.244127509314857,17,19,20,5,0.5732876022105206,23.206986285117587,352.9769265772146,1.4695211466492442,17,6,16,19
NO,1.0093051527916184,34.79732636617303,424.82882742668824,0.9974186415911119,1,1,2,6,-0.03068007707032889,17.144518875298537,284.5893589448295,1.45106465122629,1,2,4,20,0.5646318975631234,23.081919115574873,317.6910024279027,1.226941590237683,2,11,32,4,0.43864876324952895,21.160916025765214,349.1646689890348,1.6039030562228822,2,1,13,9
CAR,0.7921547937186987,23.372494822952685,325.53878406573074,1.251288985532277,6,17,25,9,0.18647820933027973,17.746286810001365,331.49091295013625,1.9013810891433982,6,6,12,8,0.34747361116251485,19.635006760601325,328.537452050343,1.6412966476105133,32,32,26,17,0.6557991223224485,24.97065459848735,347.63808121679176,1.2517010910264463,32,17,10,29
PIT,0.689976965775438,28.527405067677375,350.86817096471526,0.9523535834591688,11,8,16,5,0.2884323252604739,24.156192520076743,308.25663157147056,1.1054513343672483,11,21,10,26,0.5152531018422855,22.48681508952306,358.46684923710166,1.707110888984082,4,16,9,22,0.4882433436557444,22.499584112917645,336.4460529752669,1.7021084722448812,4,4,3,5
CLE,0.10919648647372557,21.894264585747074,346.9992507184993,2.202648752460914,29,23,18,26,0.8697531440235993,30.10914764951553,334.1580304105217,1.504414430441333,29,29,14,19,0.38468896232979277,22.470787684503506,362.63813172431395,1.679589287123534,25,17,8,19,0.618267143706824,26.228746458445183,371.69079326746964,1.5652211146060955,25,26,27,11
