all Averages:
winloss = 0.5
pts = 23.43445692883895
yards = 349.1441947565543
to = 1.5749063670411985
home Averages:
winloss = 0.601123595505618
pts = 25.02247191011236
yards = 357.69662921348316
to = 1.5318352059925093
away Averages:
winloss = 0.398876404494382
pts = 21.846441947565545
yards = 340.5917602996255
to = 1.6179775280898876
EMA Analyser with alpha = 0.1594692862154749 (N = 11.541599999999999, hl = 3.9999999999999996)
Number of games: 267
-----------------------------------------------------------------------------------------------------
Average home/away
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
STL,0.5051688374567674,22.60330997577701,303.2946293771552,1.0034468462827046,16,18,31,6,0.4756152781491495,21.17896156847589,343.92739409599153,1.9645965773973848,16,10,14,5,0.5451465872755432,23.680980022025715,328.8214399150518,1.3363803345553735,14,19,30,5,0.4576335853007601,21.494113800492755,335.69030897735615,1.9718153118781436,14,6,7,1
ARI,0.6526035297346411,26.599962078037613,381.7433980852718,1.88456719550428,10,8,6,23,0.3281883523414213,18.7326201647584,309.6401140361052,1.8666040370137877,10,5,7,8,0.5081630858335092,24.038167127484563,347.6394401532077,1.3284006989436952,20,13,20,4,0.49460932027264837,21.582536625490036,333.85840510515663,1.5926694444153364,20,7,5,12
IND,0.7089244124874693,26.197805078518662,366.7300967156879,1.4815684116243306,8,9,8,16,0.27189304342193554,23.76893104118125,375.3516770499074,1.4786283575068015,8,19,25,17,0.581110328978433,26.45564494509391,357.000796960445,1.4626757597911664,7,3,13,13,0.4213172804223224,24.10114138665873,361.0247107151657,1.8059140964813944,7,23,26,5
OAK,0.22727567702667956,21.8358178027231,329.3675223613888,2.049278472654938,29,19,23,27,0.7537410642095785,29.233204934464425,360.56599742976414,1.4627281091462618,29,31,21,19,0.5799739111830822,25.75026399405807,367.45592162162825,1.430332617873776,8,7,3,11,0.42257363576288015,22.013716289279692,353.0427727451629,1.6285527168081888,8,10,20,11
NYJ,0.5691327005244182,21.20609555237877,332.3850705902021,1.3134617028572892,12,22,21,10,0.4114368635829073,22.621957533711083,347.0651482094635,1.3694802879913002,12,14,17,23,0.5068406888045611,22.446913708089763,343.0807533652651,1.5188627428834325,21,26,25,17,0.4961540352703336,21.87698651520602,342.74420139276475,1.5647438151371706,21,9,15,15
TB,0.41331663065970603,21.3457379978822,284.98442748716366,1.1846747161510591,21,21,32,9,0.5676648245394063,23.738381311496795,349.6610328058382,1.9240390230557805,21,18,19,6,0.6126537309906849,25.9508483263704,354.55043970670386,1.4405373985478003,1,5,15,12,0.3899291019924229,21.034351038693934,326.9954152672831,1.7575009263992878,1,2,1,6
CAR,0.7159990051982927,20.811545253414057,308.1515687476052,1.173144471927693,6,24,28,8,0.2649811673859522,18.474736168907718,317.7798129769635,1.4279316732572023,6,4,9,21,0.5457268184110713,23.202035067068557,342.99971714848175,1.3884706367465756,13,21,26,9,0.456697685750874,22.242040418536412,345.928259333313,1.6419815025644295,13,12,17,10
SEA,0.8858142599177576,28.65883409455391,331.71263556505755,0.7884344743909965,1,4,22,3,0.09481600484648944,11.897487753472564,281.54355517505576,2.8598121033607002,1,1,1,1,0.5879132511424146,23.977912725828094,350.5902853251332,1.382693435119443,4,15,16,8,0.41466872967569984,21.104893674106002,336.08714347925763,1.533607877273797,4,3,8,19
DAL,0.4301816987742506,23.90080101204589,333.9171221085008,1.336645741549696,19,16,20,11,0.5506006728348902,27.55005576325282,389.8377463825358,1.4084866199413975,19,28,29,22,0.47161255494613935,24.038572325161546,357.1852730931539,1.5022263746351054,25,12,11,16,0.5311693616269397,26.079601047343765,364.41779684153437,1.6939470068079276,25,32,31,7
NYG,0.40699396241660213,17.7825249611055,303.36633846492373,2.55799619956343,22,28,30,32,0.5738000680611824,21.32857578026678,308.7460112382946,1.6280352468064003,22,11,6,15,0.35429976121403794,22.549046604873887,364.5247746799389,2.030145050556792,32,25,6,32,0.6484704964903976,23.70863588493768,340.1448976067478,1.5107272602195594,32,19,12,20
SF,0.816894898309154,25.97220039054423,348.10934326798593,0.7853900450936209,2,10,13,2,0.16386997760100513,16.437049128552648,331.6227492682999,1.7628367773721925,2,3,10,12,0.5842093564575372,24.687415449938563,340.25988994419583,1.3926128993185298,6,9,28,10,0.4182380132146647,21.18835640259145,330.9585058826011,1.853605004212378,6,4,3,4
GB,0.5425354026052652,24.57435320828251,364.8480606170141,1.4622597032259304,14,13,9,15,0.43851803574506404,25.0528975571826,363.0118563745933,1.8558220292512992,14,21,22,9,0.5763472941980294,26.74032908055486,364.9178289534501,1.3659627356324573,11,2,5,6,0.4260039441978315,24.327676094395105,356.1319892164695,1.5849180857842016,11,25,22,13
DET,0.24479627779024438,21.401356710991628,362.7944516954419,2.5462274398815894,28,20,10,31,0.7360206246688055,23.669278865412487,335.9574106927315,1.304561939115104,28,17,11,25,0.4772164092598769,22.144609944733027,345.3709487419332,1.580866550270843,24,28,22,22,0.5255309764632935,24.066087535950697,348.7246946323553,1.3099988875884545,24,22,18,31
MIN,0.536920086133942,23.76016456663125,337.12773542355507,1.860899582430017,15,17,19,22,0.4439484994392821,26.106831847477302,376.7031524748246,0.9188718558593254,15,24,26,31,0.5864926646498364,25.72060871097323,357.9192832628791,1.6412486455721118,5,8,10,25,0.41620303795915947,23.403795107075148,361.2321405523088,1.6556581349349917,5,16,27,9
NO,0.7092972071386121,29.295890687849422,430.073751385333,0.8350248537514215,7,2,1,4,0.27150408268658216,19.117583143934553,301.0683286432686,1.151698201036448,7,6,3,30,0.5797157742793262,24.021858993592282,324.4131868391221,1.1306152157505887,9,14,31,1,0.4227748484580295,20.293815592279966,330.4382755384517,1.9114184942400096,9,1,2,3
ATL,0.28128437771065445,24.295590288213845,346.24564934717523,1.7895206941440125,26,15,15,20,0.6993139597367959,28.318923591150696,381.99436797353303,1.8805677204331983,26,29,28,7,0.5350512453041778,22.037030305244972,339.48629435250996,1.36651580397257,17,29,29,7,0.4679147054305921,21.323711710884282,336.22629941545944,1.4876060084062108,18,5,9,25
PIT,0.656908979743676,28.052382826397434,347.50171845654995,1.3547082405088515,9,6,14,12,0.3238427860246692,24.35755386941692,346.56780437585905,1.5528376040225353,9,20,15,16,0.5264965512309344,21.389519797473092,343.5824275306926,1.5851671115327404,19,32,24,23,0.4763159711829406,21.588956944500634,336.97001059325396,1.555468937371041,19,8,10,17
TEN,0.3759462283460535,21.176267324579296,337.9981745079682,1.8457766632557846,25,23,18,21,0.6048498788889741,26.47659857777565,347.0644141287189,1.2409872160550295,25,26,16,27,0.4300457245618779,21.725040117905372,343.6023015239982,1.7738014971054958,31,31,23,29,0.5727224563853146,24.90141706985874,354.0923022975907,1.4909324237645705,31,29,21,24
SD,0.7408867470054004,24.958746106387423,375.24798274000455,0.6108928658961823,5,11,7,1,0.23969512015772693,15.288240275033228,339.17769895100605,1.6449867224938286,5,2,13,14,0.6044187845178244,28.19950209298684,361.197367195812,1.5978483815649918,3,1,8,24,0.39829126088159816,23.123293816456872,331.7528831183928,1.9316018978552019,3,15,4,2
HOU,0.017106845828819904,14.599479590270276,311.91525942993866,2.037876994406342,32,32,27,26,0.9637304770878163,25.68472717496553,350.5477958569538,0.575068814655332,32,22,20,32,0.4712332159973214,23.85258155295199,354.561469435307,1.7329645623993712,26,16,14,28,0.5314937492682625,24.58903351603849,351.1071170202815,1.55971802528281,26,27,19,16
WAS,0.04091477566430282,18.064921861044404,320.39975592893677,2.5071367941283866,31,27,24,30,0.9400060611135815,29.191516733416613,347.8819985273251,1.7202444064736038,31,30,18,13,0.4401029116686396,22.209350178267155,324.21083796043285,1.5419234619480102,30,27,32,19,0.5625405397356964,23.65748173758592,369.6119755705982,1.510585855277716,30,18,32,21
PHI,0.5721700349846706,27.713622620885857,382.4539584367021,1.1242762848694603,11,7,4,7,0.4084393780216523,23.462888421450913,371.76955635174033,2.0020252459446097,11,16,24,4,0.44634745479533333,23.300705830439433,363.58201366845776,1.6610706315769712,29,20,7,27,0.5564478089445339,25.248249985055132,363.5406910157095,1.298012672749642,29,30,29,32
-----------------------------------------------------------------------------------------------------
ALL GAMES
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
DEN,0.8773032353158604,28.113644021001186,415.51447868562855,1.2055591743068443,3,6,2,9,0.12269676468413938,21.945113042540985,302.63878189950765,0.95807906024253,3,16,5,28,0.7459062214547485,27.079561865634194,356.2725002272941,1.0869379023371886,3,4,15,6,0.25409377854525095,18.6485357543083,342.0211027300139,2.0942278997008374,3,4,15,4
BAL,0.5163031454487913,17.558645641145,308.5269614535731,2.222283416617498,18,26,25,25,0.4836968545512086,24.388319381145315,308.95455696385744,1.7293970432756876,18,19,6,13,0.6019147211879333,26.775204518614522,384.7321231021475,1.8702370338260303,14,5,2,29,0.39808527881206623,22.998937383766847,333.0983089654168,1.6677031452654898,14,16,10,9
CHI,0.2982308259454772,23.080237768676206,359.1476543064775,1.6888034232364253,24,18,12,17,0.7017691740545225,34.039333018586746,408.3224298241213,1.290273151251595,24,32,31,24,0.4754262050370523,24.58943548473538,375.4725542799131,1.64958710166018,25,17,5,23,0.5245737949629471,26.807622813602862,361.4394589849858,1.6354023407256872,25,32,27,12
CIN,0.6631622792593941,26.54256947022643,404.51801331008346,3.020963985190005,10,10,4,32,0.3368377207406058,21.4018863709426,274.32921965378205,1.9721711451869255,10,14,2,8,0.6098707540054649,23.593718454640392,357.69017334282194,1.3697777063811811,13,22,13,14,0.3901292459945347,22.673021381598716,338.97319928927595,1.1854806189708667,13,13,13,31
CLE,0.1135037973411809,15.012746241311245,325.0739748279823,2.2610476853644106,29,29,22,26,0.8864962026588188,24.43847545124778,355.80492111151796,1.6229123849822003,29,20,20,18,0.571623771887699,25.426157565845084,355.882712375119,1.4273403311156707,15,11,17,16,0.4283762281123005,25.534596957235756,364.3874906630824,1.279343518335095,15,29,28,30
MIA,0.41075078746719457,13.718407195562197,281.00383234407514,1.9031350504862437,21,31,31,21,0.5892492125328053,20.737059860246703,372.89196349450185,0.9990620053474071,21,12,26,27,0.5239167180681371,22.22499274444937,349.5298647655013,1.4982773325926866,18,28,20,19,0.4760832819318624,23.837272470197963,357.8388659672346,1.522686838186143,18,20,26,15
JAC,0.16428502563953534,16.625645471255385,331.02835840328135,1.8834475887476865,28,28,20,20,0.8357149743604646,26.13253975549866,377.26846855292376,1.2805321450552112,28,23,28,25,0.40829108257538044,22.41986525469653,343.27491159876905,1.4406795981640814,28,25,23,17,0.5917089174246191,23.799001127435623,337.32811852277183,1.370565806352117,28,19,11,26
KC,0.25950792212160056,34.08616041102084,391.0917054913935,1.2864908513054774,26,1,6,11,0.7404920778783992,30.179520328089186,433.580185272591,2.919162803792863,26,30,32,2,0.5221797576056129,24.2450161648128,356.2075327675821,1.1771839361144067,19,20,16,9,0.4778202423943866,22.045757788400884,349.43826551393204,1.3960747494603278,19,10,19,23
BUF,0.58242684864921,21.107496140112747,331.6694165449518,1.2750345477511382,15,20,19,10,0.41757315135078976,20.529444278218193,287.5648837187523,2.1189200379357,15,10,3,6,0.6553066022355187,24.998255861273723,356.46790416262843,1.3634149503648805,6,13,14,13,0.34469339776448077,22.916716154587554,375.1078977755324,1.688281104403959,6,15,31,8
NE,0.7879272412952953,32.03421938801047,409.6357963844284,0.6651031773482273,4,3,3,4,0.21207275870470446,19.702635381081265,401.5496270523545,1.6695561824768435,4,7,30,15,0.6833661773327444,26.086058243572147,371.2775182782351,1.4623724741427062,5,8,7,18,0.31663382266725515,21.04168811466505,317.8438961296768,1.429394716981054,5,9,3,22
STL,0.5975570699016715,24.09065784921747,298.71270404906653,0.9467809969353171,12,14,26,6,0.40244293009832827,19.960009338848558,333.2253216071655,1.925323977616254,12,9,13,10,0.6364962300383367,24.669469571462713,320.4481441900519,1.1466557132350348,9,15,31,7,0.3635037699616628,17.975022313029864,310.76804344453217,2.0969152932324273,9,2,1,3
ARI,0.7582100434676434,28.32031766902623,396.948358407911,1.6927233241075372,6,4,5,18,0.2417899565323564,17.436207732317754,314.0700414621451,2.0678205237221605,6,4,7,7,0.6535360436780846,25.62127206732289,350.4951270608868,0.8895899953063355,7,10,19,1,0.34646395632191485,19.683459608294797,338.28919258890573,1.8300268287525003,7,7,12,5
IND,0.6067022414062807,27.842040014752882,369.6071109208878,1.986945411844979,11,7,10,23,0.3932977585937192,25.300696112994142,374.8467631875552,1.3239953958091577,11,21,27,22,0.4971564155855507,27.69037904139341,371.03158346730396,1.4265298953523406,23,2,8,15,0.5028435844144488,24.024283774095615,379.62770824269614,1.814992791155085,23,21,32,6
OAK,0.0756977299903766,20.006908592448266,320.75324792642135,2.3838939317392605,30,23,24,28,0.9243022700096233,31.070224867817316,369.05736440818964,1.4412164289206368,30,31,25,21,0.5157147395852913,26.505163774002668,370.8413587352915,1.3132158748689893,21,6,9,12,0.4842852604147082,23.00554307571312,347.2030497393791,1.4523031529013963,21,17,18,21
NYJ,0.5913499943426028,20.92085825268575,336.6474394353545,1.0018811705663575,13,21,18,7,0.4086500056573969,21.89285071734853,365.0956758788037,1.6320041300267958,13,15,23,17,0.43516829463814105,19.987076006452405,319.0568343783551,1.5647806540500804,26,32,32,22,0.5648317053618586,22.760283503366967,351.7591727727949,1.4537463122153178,26,14,21,20
TB,0.34830842986523186,21.423800894314773,263.56873696573916,1.3778694197865218,23,19,32,13,0.6516915701347679,27.612799124648436,363.7593656667157,1.9235120165828394,23,28,22,11,0.6289391100585737,24.604703686620926,351.80633835575713,1.2242286287513846,10,16,18,10,0.37106088994142583,19.430061265935823,326.94400890120323,1.6363019278739077,10,6,8,11
CAR,0.779047513949367,18.88829460907892,296.34783731109167,1.437003234401862,5,24,28,14,0.22095248605063278,18.327510561546934,317.97724170432525,1.497991888674712,5,5,9,19,0.6529759864474325,24.394657834144255,347.3145535648099,1.02255070263709,8,18,21,4,0.34702401355256707,22.592538474489288,357.5000281103358,1.5136368103500875,8,12,25,16
SEA,1.2132957264803836,33.61977401430728,341.4054870578577,0.6893267556324327,1,2,16,5,-0.21329572648038375,8.490182541812333,270.21203793846814,3.5726239259266257,1,1,1,1,0.8258598453637321,27.140529652497897,375.8654505821692,0.8990315190104448,1,3,4,2,0.1741401546362673,18.72375475032856,314.2779342228852,1.3836055397317981,1,5,2,25
DAL,0.2899996827821183,24.485048055336875,369.7779503854471,1.875564665288095,25,13,9,19,0.7100003172178817,28.499183108014236,360.9020686439522,0.8824257556981748,25,29,21,29,0.4033753184550011,23.461416170345935,373.0840780933439,1.7917470491610663,29,23,6,24,0.5966246815449985,25.112875611475626,346.0823931494561,1.5057771823041972,29,26,17,18
NYG,0.4483407415308863,16.833248456168377,286.9833013832296,2.7751732512615153,20,27,30,30,0.5516592584691136,19.344155408645843,316.882742993524,1.9697925620322683,20,6,8,9,0.2790533598476763,21.86832415009383,346.36077470700224,2.060296330311483,32,29,22,32,0.7209466401523232,24.252628750507068,340.26957451011106,1.5086363677245505,32,22,14,17
SF,0.9455054437458693,27.447937749976724,360.34360443874647,0.5175624543514816,2,9,11,1,0.05449455625413041,17.215521803131143,345.62334044351957,1.653971856187122,2,3,15,16,0.763585112916489,24.30454898391064,326.929597581664,1.267680756917245,2,19,28,11,0.23641488708351058,18.51145875998703,323.8637900598465,2.2203546719698792,2,3,5,2
GB,0.5545497513986722,23.93256009206463,345.98419869942654,1.5031762299458737,17,15,15,15,0.4454502486013276,26.208081667087047,368.9782307170433,2.239958433870982,17,24,24,5,0.6260948821666098,25.845249099272785,359.01378668572863,1.002471556128966,11,9,12,3,0.37390511783338976,25.469810510931875,366.2458042550938,1.3371210964248756,11,28,29,28
DET,0.1819816985075697,18.759818016197983,328.36389648269557,2.348363172013109,27,25,21,27,0.8180183014924302,21.26698681447834,327.19111966451123,1.1024607563700153,27,13,11,26,0.5444933452642104,22.597853932713214,342.18451140463253,1.8803215762528758,16,24,25,30,0.45550665473578894,24.26179589132709,356.45025413590656,1.395006872550593,16,23,24,24
MIN,0.5647147441336041,23.83943056692245,372.0934964244735,2.1859631961433785,16,16,8,24,0.43528525586639577,26.33713626957597,352.4221727468722,0.5319982858768736,16,25,19,32,0.493505713495193,23.945738526045403,367.1141791522647,1.8479320503854626,24,21,10,27,0.5064942865048063,22.345149886555323,326.6002371172157,1.457403943767034,24,11,7,19
NO,0.6670919185438597,28.264502327534935,438.3671699008725,0.6034602300510548,8,5,1,3,0.33290808145614015,19.884502754515424,296.592283016961,0.8810575766437392,8,8,4,30,0.6883124829627068,24.996095237481263,328.2055391554735,1.0340158016674146,4,14,27,5,0.3116875170372926,17.807114420183346,321.6998919870713,2.2472784718641097,4,1,4,1
ATL,0.3556320193720028,25.247217915922377,350.85050021019765,1.6022217977089164,22,12,14,16,0.6443679806279973,27.607730615490798,391.3054071900747,2.4513551245413905,22,27,29,3,0.6227268769767276,22.391870379163166,322.4324972711636,1.1640471656600824,12,26,29,8,0.37727312302327193,20.777623649906072,327.3892292769366,1.601057732944407,12,8,9,13
PIT,0.6970074134904263,25.925891100895434,322.92932302129947,1.3414901092094778,7,11,23,12,0.3029925865095737,22.380059987936942,336.3630090971191,1.310063494890693,7,17,14,23,0.4182536609237043,21.306356082117023,342.6466195635509,1.9342413439577204,27,30,24,31,0.5817463390762951,24.766983800004454,352.8033331161224,1.6393302561138452,27,24,22,10
TEN,0.45497053128324755,20.577078981708652,340.3104049282286,1.9258812845872886,19,22,17,22,0.5450294687167522,25.93505215359015,346.09005242135504,1.4859416111950434,19,22,16,20,0.3729527637190007,20.300719534024953,335.8073078954125,1.8009968366584477,31,31,26,25,0.6270472362809987,24.83634666754712,355.40265943518165,1.3342169358110554,31,25,23,29
SD,0.6664565365927261,23.51245692092131,354.99070472146616,0.5306908659412095,9,17,13,2,0.33354346340727375,14.163025052224265,324.7651986248776,1.7575178282406057,9,2,10,12,0.5432090112900874,28.383464586890067,383.30235184006045,1.8507523990410624,17,1,3,28,0.456790988709912,23.726674906237,325.3948244412604,1.7247563014350271,17,18,6,7
HOU,0.01984179345440929,10.525416235635669,293.9340829192498,2.6317436558323464,31,32,29,29,0.9801582065455904,23.62847671552377,349.2315311383387,0.6818359319037964,31,18,18,31,0.514049996758601,25.171933349192805,364.47642000567475,1.5260397610527106,22,12,11,21,0.4859500032413985,26.192433602064778,350.90147849942156,1.3594344730415178,22,31,20,27
WAS,-0.07857125469229376,13.960103626650506,296.63398658443344,2.987818291853487,32,30,27,31,1.0785712546922934,27.447659715238565,328.40220495555707,1.7033459874524504,32,26,12,14,0.3876544756928909,22.31659072982766,321.0037869892642,1.8411202448115918,30,27,30,26,0.6123455243071085,25.36245949610577,369.93164467239365,1.5273451501149746,30,27,30,14
PHI,0.5889091219698013,27.802482750787277,380.35023009712535,1.096556213946842,14,8,7,8,0.41109087803019845,20.6032365104925,347.2157529721125,2.2576791117730024,14,11,17,4,0.516313242469362,26.378855310222352,387.0431171963225,1.524683609054014,20,7,1,20,0.4836867575306375,25.588927405072553,344.8778928660885,1.1248042505112552,20,30,16,32
-----------------------------------------------------------------------------------------------------
HOME GAMES ONLY
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
DEN,0.9411330516853665,31.8756393627378,413.5828851822075,1.037043176750726,4,4,4,7,0.0397781735774287,17.45437818848096,282.425184564392,1.257950002710245,4,5,5,24,0.6074547074864013,25.816240388255615,374.57490969092754,1.0091897839711503,3,4,3,1,0.3946536041936828,21.28815356682432,368.1327598943502,1.6002512456496376,3,3,26,13
BAL,0.5009707872740705,15.326870736276362,301.2137221322513,2.55684525187921,16,31,29,29,0.48007149694746387,23.623327208835107,302.3643055154017,0.8584790445941886,16,21,6,30,0.3753594368086737,24.312958692454934,369.8612321235559,1.700069329411029,29,9,6,23,0.6271625671520121,26.684250615208803,368.9523685948999,1.3103915759191602,28,31,27,28
CHI,0.48717723120619094,25.915374425516756,341.3868195952375,0.9982841649810921,17,10,17,6,0.4935081559549384,27.126163135299905,384.3139978142253,1.4809015510432046,17,26,26,19,0.46542308647612507,22.54712086579257,341.1272948263508,1.5903294139947888,17,18,19,19,0.5374558145449655,26.581558509246054,387.3287139494196,1.586476749685934,17,29,31,15
CIN,0.7095895133941337,28.669852883079823,399.6832159471173,2.9363712665547044,10,7,6,31,0.2715929332890381,20.209750872227556,268.87708810943616,2.18291249127519,10,10,1,5,0.5265940282768766,23.482417542687795,365.3007441966445,1.2848559688038357,7,14,11,8,0.47546859035011163,23.530091226585895,346.5265279276366,1.231400871152995,7,12,12,30
CLE,0.09944381457254967,21.84573189865178,344.91894910842814,2.226299665972693,30,24,15,27,0.8810257472709097,30.072900085693156,336.1970744883871,1.4936332922963067,30,31,14,18,0.37551235419161444,22.415891720243337,361.412759074328,1.7063173806210903,28,19,12,25,0.6275823721471464,26.144465547215404,374.71658320271433,1.566704730443663,29,28,29,17
MIA,0.36068309556438993,15.875458636266433,327.09765175782377,2.1894524199629397,23,30,25,25,0.6205756699586316,21.332812389201017,386.3598810285418,1.069150845953207,23,14,28,27,0.41785170405829725,22.025953360685083,346.2270373168804,1.5384256703217025,24,23,14,16,0.5844538186009015,24.755973853402946,351.925098658273,1.0989143323327395,24,20,17,32
JAC,0.08273706255991559,15.010030882044436,304.8181860714032,1.8296440083631538,31,32,28,23,0.8981817826212577,27.649607509407897,403.0185950960336,0.9282570369203045,31,28,31,29,0.40351538577852325,20.489934860108562,321.023591389476,1.86409287036279,25,31,30,29,0.5991300572225233,25.397068478575076,347.6783946439431,1.4569633222685423,25,24,15,21
KC,0.29615570236917793,18.93985021027177,334.17890382112495,2.212793237852151,26,27,22,26,0.6849507232928713,24.488476003413318,381.6446629679431,1.2280369197375705,26,23,25,25,0.4726800598415659,24.048208148230383,367.9185367538554,1.360853264291747,15,13,7,12,0.5297778026786052,25.878002265117544,366.6598011097016,1.1462960224482446,15,26,25,31
