all Averages:
winloss = 0.5
pts = 22.47093023255814
yards = 348.56976744186045
to = 1.5872093023255813
home Averages:
winloss = 0.5658914728682171
pts = 23.697674418604652
yards = 348.17054263565893
to = 1.5387596899224807
away Averages:
winloss = 0.43410852713178294
pts = 21.24418604651163
yards = 348.968992248062
to = 1.6356589147286822
EMA Analyser with alpha = 0.1594692862154749 (N = 11.541599999999999, hl = 3.9999999999999996)
Number of games: 258
-----------------------------------------------------------------------------------------------------
Average home/away
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
MIA,0.5179485490583412,21.71946749022033,319.379514313447,1.3598586338467942,15,17,27,11,0.4696423406723081,19.989237963874857,407.22845472236213,1.5217516084917602,15,8,30,16,0.47006580195216063,20.596663186762093,328.1223519693518,1.5228988073531602,23,31,30,9,0.5316339060862247,22.457716440655776,343.3830764031209,1.4988537037400458,23,15,8,26
WAS,0.2871735325438557,22.089259783524408,374.7693655300241,1.3260654440422182,28,15,8,10,0.7000615924744908,25.16626611335292,366.186120967596,1.661143090583526,28,25,22,10,0.5222199243909521,23.53647752818104,361.91195944328945,1.3031598183493678,11,7,6,3,0.47973154659284833,22.366346037329386,339.236291304175,1.4283377923701965,11,14,4,30
DAL,0.3652615894302296,20.139964569258545,366.18756624122744,1.9050146510958386,24,23,13,25,0.6221310804764338,22.29427638898485,345.7449665619755,1.0001842684547955,24,16,15,29,0.5517839532932791,23.090294091873226,342.7994119067052,1.7088088836050135,6,11,21,24,0.450157181524218,21.833143476046914,356.29143531708917,1.8822999509073284,6,8,25,4
BUF,0.4039763196281133,23.58759348328308,346.7836462283756,2.046373464683554,19,12,19,31,0.584237509507083,28.27258361551191,409.4467614290206,1.6673865391614902,19,30,31,9,0.5850820971454223,23.33960428170784,343.2833241969355,1.2340668864299382,4,9,19,1,0.4161727678057793,21.379913474203846,348.1534822038745,1.6410206931023996,4,4,17,12
CLE,0.22670975263343238,16.677316550639702,315.2679134512009,1.5668031113362584,29,28,29,20,0.7609797463423974,22.41577481266804,359.2506187281267,1.3712419491028949,29,17,19,22,0.5185122802204141,22.09022043330935,350.1732063490907,1.6316203647696166,12,20,17,16,0.4829848168059032,22.832402369395105,343.8169825434861,1.4129738670659497,12,20,10,31
STL,0.29318427384618273,15.761330005880463,302.2668463324753,0.828904489949275,27,30,30,2,0.6947717943645361,21.602073760291184,332.5001113685132,1.1506381376101738,27,14,10,26,0.5900597395214287,25.934023123619546,358.6498983713261,1.3130728444242046,3,1,9,4,0.4113179969920131,20.82899499130678,355.859023886444,2.084353113650188,3,2,24,1
CAR,0.3200316444290347,19.953609305542393,348.7493962267726,1.5207994103395661,26,26,18,19,0.6673633092927254,21.627232225296112,341.42310273269914,1.402958309877533,26,15,14,21,0.49944220086013363,22.921760454130784,353.11522111396283,1.5903139527026495,15,12,13,13,0.5024966501422667,22.614654998818473,341.71222260770816,1.6863021538205667,15,16,6,9
TEN,0.3757559277836533,20.000730358642475,330.674221485546,1.4983081177329511,22,24,23,17,0.6109401701088313,29.721887394619028,384.9654242832118,0.955610497293214,22,32,28,30,0.4815790757294315,24.3656470790705,358.3079158530837,1.8688573379358058,20,3,10,31,0.5209114223802308,23.216465505103393,358.46039993941804,1.9036645204140705,20,24,27,3
SEA,0.5834684556120642,21.10487920408773,330.9067243853335,1.3927525462753576,12,21,22,13,0.40401496565848105,17.183483580231076,310.2108114965423,1.6883427616558184,12,2,3,8,0.5322872659264392,23.687688415063157,365.2681283699442,1.4457078228716653,10,5,4,6,0.46941590880516254,22.221852444775706,343.20231699935584,1.481188881299023,10,12,7,27
BAL,0.7015348471006413,23.956684120194957,333.45441396203466,1.1012420065721367,8,11,21,7,0.2857548151206391,22.527681043547453,368.9688121077504,1.5739923428845324,8,19,23,12,0.4340771401706971,21.482712938474954,345.02882822834624,1.5409163913068022,28,25,18,11,0.5679237953770572,22.09623796220574,347.5188403767338,1.4324080786987903,28,9,15,29
TB,0.43780075879173974,26.366153729683,378.5872998234729,1.4672613003932389,18,6,5,16,0.5500087906005432,25.884900323531852,376.48260984706343,1.9775642458173701,18,27,25,4,0.5029681225788887,23.152377832637555,365.99349226306254,1.5109947934677381,14,10,3,8,0.49855613275298893,23.621477796135522,354.35509827568285,1.4989921425132127,14,29,21,25
HOU,0.766944837248767,24.757072265636104,358.1374713164858,1.0700686554088223,3,10,14,6,0.22062106361745193,18.857555674053064,316.26516251073997,1.433963953599485,3,5,5,20,0.4823548911257131,21.077815443775815,326.106635153639,1.6762157231163959,18,29,31,19,0.5195170144991161,23.972605149420534,360.8226618523735,1.5324059130120786,18,30,29,23
IND,0.536709442724607,18.668587047479868,370.20580961061813,1.688706208777136,14,27,9,21,0.45130810268859056,22.731343401795883,358.9592666350557,0.41534231962422996,14,20,18,32,0.45563950108156037,22.115930475178384,335.8045400026816,1.715804612753465,26,19,25,25,0.5458851239955367,22.725833938043564,359.9689176270951,1.5367964168187656,26,19,28,21
JAC,0.21102370519955044,15.102516823476826,265.3780932578183,1.3874319792883814,30,31,32,12,0.77628732169801,24.967261882179045,361.11697582524675,1.3049214775394116,30,24,20,23,0.5387914949367241,23.764792195226317,359.6102762805196,1.6877086682520337,9,4,7,21,0.4631880759347503,23.073065029661656,353.34755001670317,1.6793474312894618,9,22,20,11
SF,0.7927933061606958,22.29790173533243,354.13626209208246,0.8107567774544588,2,13,17,1,0.19471203298396195,12.160366045410044,281.94427040302656,1.5240691413193541,2,1,2,15,0.5390378933219435,22.23257957007646,341.69303562077323,1.7389503822811347,8,17,22,26,0.4627473653024335,22.26089252224414,343.71477581280203,1.7254800473890468,8,13,9,6
NYG,0.6305811737806329,26.66407207893989,366.4709123817611,1.5058469786136177,10,5,11,18,0.35697318008936857,20.843181151378715,357.96206283623553,2.637943483925008,10,11,16,2,0.4932552684939843,22.906511944123565,373.94980551767026,1.8315527662865951,16,13,2,29,0.5083769736381611,22.65200614485354,336.5285704972582,1.45288143038113,16,17,2,28
CIN,0.2065096293909552,21.640469491257036,355.0947008652031,1.9834137528510047,31,18,15,30,0.7809214013155777,27.20087581456665,358.5675668963804,1.083879088345328,31,29,17,27,0.3797556431612096,21.03609328701221,334.23807743474674,1.9268565051354973,32,30,27,32,0.6221471308564179,23.111452938313136,344.13733179077633,1.5794731699562221,32,23,12,17
PIT,0.7255808600552554,22.294790256538747,366.2950923250047,1.0658256250223974,6,14,12,5,0.2622158077516163,17.261867140555164,247.36758426498176,0.8059471502249703,6,3,1,31,0.4491101477640337,21.501675086748588,356.899728496311,1.8354960898347785,27,24,12,30,0.5526353549193892,23.250308615168443,347.830962268017,1.6899738766677421,27,25,16,8
CHI,0.7017975923599762,25.748852925336436,294.8760286412619,1.7625899692015645,7,7,31,22,0.28544719644476085,17.594347745430827,335.55178348711024,3.1822741327874056,7,4,12,1,0.4113441181581683,21.526149017559533,337.7477301900028,1.488990921311394,31,23,24,7,0.5907016908061294,24.526497595528454,370.77221358347606,1.532722540517668,31,32,32,22
DET,0.5645719391493496,25.618559903856013,417.174982449878,1.4308861334657639,13,8,2,15,0.4226600141207564,24.315302319336563,361.5010263971528,1.5643953049405421,13,23,21,13,0.4713664384925316,20.38291277457448,320.7655682809784,1.5550911427016474,22,32,32,12,0.5307354129615229,22.116329307553777,339.7973272791683,1.6304466205280586,22,10,5,13
GB,0.7517741696403144,30.515733043145897,375.7152746435064,0.8533870709213891,4,2,7,3,0.23583554284686226,22.447465815373096,377.5072153032702,1.8192409486966064,4,18,26,5,0.49037153308126635,21.11872842821588,334.1510669921394,1.3340400641056878,17,28,28,5,0.5112790827518208,20.548422849299406,338.2469300888197,1.5510018098496194,17,1,3,19
MIN,0.3533263429600977,21.278389302064245,328.00047630975706,1.8851346387798404,25,19,24,24,0.6346939778259191,25.900507752084913,371.9514981243958,1.0361112442819698,25,28,24,28,0.45956889406363455,21.677859362172928,328.7625768955496,1.6139929613950934,24,22,29,15,0.5415973811524957,23.032599460374474,351.3928186818903,1.729304303330196,24,21,18,5
-----------------------------------------------------------------------------------------------------
ALL GAMES
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
SD,0.25435734234626106,21.185418454507086,324.3773831695706,2.391708231581172,27,19,22,31,0.7456426576537388,22.314941396586278,316.4103947536574,1.7558732514431168,27,17,8,6,0.28524622667025956,18.80661271374914,350.5485426363977,2.172834228327498,32,31,16,32,0.7147537733297399,24.184094319078802,350.48527094478686,1.4586252763737928,32,26,15,25
OAK,0.32588159154900326,23.442728450376862,364.79549089917003,2.0435346833595287,23,12,11,29,0.6741184084509966,31.32325220184095,388.823151577985,1.7146902628941385,23,31,27,7,0.39849301589993047,20.48388017829705,341.37364461353394,1.7186485117283605,28,27,24,23,0.601506984100069,24.07915158619333,362.0248231858132,1.5999954928607647,28,25,23,20
KC,-0.053419137015562765,11.760205228550706,315.3113941981158,3.5548310047400142,32,32,27,32,1.0534191370155623,28.79992677222912,350.40910080556336,1.169489112743096,32,30,18,23,0.361146403812895,21.785433530064275,345.6417977366454,1.933884311018967,31,21,18,30,0.6388535961871046,24.742105920260823,351.14162688998334,1.6040710700254053,31,27,17,19
DEN,0.675105530722729,27.22893814362171,382.1136654413409,1.8762152233925011,10,8,7,27,0.3248944692772709,18.151886583759822,299.77151229605863,1.6707869325924463,10,4,3,9,0.4088695492172565,25.611114091389993,377.72952763001854,1.5777922032278389,26,2,1,18,0.5911304507827431,25.144705759127447,372.31634010845204,1.6845536048591885,26,29,29,11
PHI,0.25403105115820634,15.97691601832881,335.7494574054286,1.7540225278660124,28,28,20,24,0.7459689488417937,22.027419609502772,343.19469333113375,1.2357663596838333,28,16,14,20,0.5678310353797088,25.152075055158374,374.99237424315777,1.4219211450296512,9,4,4,8,0.43216896462029053,23.399728506615574,377.0898198724719,1.6325907978103473,9,21,30,14
ARI,0.31485685589947054,15.259038315685022,309.71024853086874,1.5439873214542112,24,29,29,19,0.6851431441005293,21.517784708590767,323.0315657846736,1.5492873534525846,24,15,9,12,0.65090131949073,24.240225474244532,348.91263459030404,1.3330946515182531,3,8,17,4,0.3490986805092695,20.729699144651875,352.89138830908377,1.6964812349565475,3,8,19,10
ATL,0.8805655436646146,24.038634585620684,393.4575122483566,1.2742292554461818,1,10,4,12,0.11943445633538524,18.92482996403529,340.8338528366975,1.1047367579923144,1,7,12,25,0.4015006855329242,20.744161262533844,363.64759645682284,1.792823486447805,27,26,11,28,0.5984993144670753,23.584036494994756,350.9992409576457,1.1558272690435605,27,23,16,32
NO,0.5323055234436282,27.63905617268128,391.57406987876544,1.4162633428866598,16,6,5,16,0.46769447655637125,24.635617582853932,461.92374459409984,1.37896931337766,16,23,32,16,0.42945796400792885,22.1736442858756,355.35282159173175,1.6276081361066568,24,19,15,20,0.5705420359920708,21.715199531694758,335.3367380056744,1.4881305633848587,24,16,7,22
NYJ,0.3723617342263833,20.768159042374826,322.1595206546718,1.6245289990660075,21,23,24,20,0.6276382657736164,23.252639586437336,303.1786159511688,1.576920159142201,21,19,5,10,0.6323225834385812,24.503017412272087,364.400598316086,1.5212093307880112,5,7,9,14,0.36767741656141845,20.699570626348155,366.26033736108,1.7919644433721569,5,7,26,8
NE,0.7843717813308702,37.3340515570482,470.2287789512011,0.9298795767615031,7,1,1,6,0.2156282186691298,20.023672437851133,388.66704083885963,2.4948934268861382,7,10,26,3,0.5209545376528029,21.662761973216732,332.8777637847978,1.4812403681136925,13,22,29,12,0.47904546234719664,20.138682078859436,325.4611769789147,1.4769513057095345,13,2,4,23
MIA,0.6404778596292278,23.359783099556182,317.3708566051278,1.4107186555323015,12,13,25,15,0.35952214037077207,18.753216019644203,423.431252463133,1.4109654763106847,12,6,31,14,0.6089800677298689,21.202371155640044,337.103111172236,1.4536018071977335,7,25,27,10,0.39101993227013054,20.96127415524841,341.8104009888532,1.2110476839018904,7,10,12,29
WAS,0.1902733622321864,21.18227194411989,384.25965021603827,0.9040731762589448,29,20,6,5,0.8097266377678133,24.14701744618722,351.86570642010525,1.2088009009547038,29,22,19,22,0.5068458662809426,23.62415583984337,369.8679606424434,1.4464165230286672,16,10,5,9,0.49315413371905686,20.818257559493045,319.4378488499166,1.6580708553229222,16,9,2,12
DAL,0.40485875918041775,20.611936419303596,379.3888920107549,1.691682761087385,19,25,9,21,0.595141240819582,20.693439957552183,343.3033594321626,0.9192544682450551,19,13,15,28,0.6628235990812608,24.549136770743154,356.16228129355176,1.6265422094997937,2,6,14,19,0.33717640091873874,20.640029054625032,354.4135521530615,2.07354151874204,2,5,20,3
BUF,0.397876578526765,20.96500762115519,345.5553492928281,1.8890440998106535,20,22,17,28,0.6021234214732349,27.581088773749887,413.1914756818712,1.1624859132132193,20,29,29,24,0.6484236399748948,23.710097275727342,342.9243373537505,1.3091204925482613,4,9,20,2,0.3515763600251046,21.019146476703977,333.56283388988163,1.645468934857713,4,11,6,13
CLE,0.2944000372349557,13.573886792810725,290.12493830809717,1.5115298733198332,25,30,31,18,0.705599962765044,20.51783874086683,338.7060860828882,0.825416598895695,25,11,11,30,0.4805774355969222,22.520063529459236,345.3133783346072,1.9478512143251483,19,16,19,31,0.5194225644030772,25.01463784325679,358.01703393558955,1.3105171185349387,19,28,21,27
STL,0.41104076665650396,16.58294665212721,316.5055533070441,0.8749755901516094,18,27,26,4,0.5889592333434958,22.773977934322044,334.2404556132099,0.8638309951668162,18,18,10,29,0.6943943021843885,27.476861289929094,377.06630865395744,1.2620094102220518,1,1,3,1,0.30560569781561103,20.204944893688822,363.0309978674194,2.117003832022091,1,3,24,2
CAR,0.3715734963235167,20.673291986147465,352.6833857469917,1.087687641031956,22,24,15,10,0.6284265036764833,19.306304495644643,307.26753314455163,1.4088723044763254,22,9,6,15,0.509934080374379,23.376208012256374,364.5279390313949,1.5259748210713762,14,11,8,15,0.49006591962562046,21.520032294037605,340.0905281965768,1.9045977680863249,14,13,10,4
TEN,0.4403983163825807,21.12737194661698,339.04622700876126,1.8535997633612769,17,21,19,26,0.5596016836174191,34.46673664604998,417.0750600486911,1.078767144698294,17,32,30,26,0.6239756043407418,22.432190602442315,333.5345723039032,1.668643836292534,6,18,28,22,0.3760243956592575,21.977487865563994,352.7166669908871,1.816621337909611,6,17,18,7
SEA,0.5409947567178511,22.30073518703274,344.39086166312416,1.3378607522375867,15,17,18,14,0.45900524328214865,18.93696108078087,311.55743967918005,1.5516017586382358,15,8,7,11,0.4903209403441692,23.14333231153249,367.48385914832943,1.5616605797599266,18,12,6,17,0.5096790596558303,21.709868740412908,343.2234772963816,1.4710623116642159,18,15,13,24
BAL,0.6735487568530496,22.914899060755175,310.1531597454399,1.2847736748970722,11,14,28,13,0.3264512431469504,26.151176032690632,377.7464192876643,1.3504635982730266,11,26,24,18,0.4300265673170389,19.525088428986912,339.90882745629517,1.786232837053502,23,30,25,27,0.5699734326829604,21.63996588448648,336.24225497934486,1.1835583584219116,23,14,8,31
TB,0.5686173411277724,29.399329213645913,414.88613824526425,0.931006257279037,14,2,3,7,0.4313826588722274,25.834208581425003,386.7186129723676,2.0419113170515346,14,25,25,4,0.436536493018729,22.506387866536826,361.4628199237512,1.7970282895529504,22,17,12,29,0.5634635069812705,25.84774993445855,365.87072637963706,1.6221748887618754,22,31,25,16
HOU,0.8062132295460314,24.300936005378095,334.27132961144196,1.0289439503315112,5,9,21,9,0.19378677045396836,17.233893398517367,301.5493672121453,1.2410492846863115,5,3,4,19,0.4956183796377432,22.585468785567844,339.56684307428554,1.74598964803313,17,13,26,25,0.5043816203622564,26.486771234566206,386.9075557305329,1.3050430123730343,17,32,32,28
IND,0.8294617140631515,19.602824312781088,381.78874182332663,1.1065462572485159,3,26,8,11,0.17053828593684833,20.638311115535583,374.4893713231472,0.26844998383757585,3,12,23,32,0.5477847372005012,22.036161527923355,320.3186588170807,1.5395033354844796,11,20,30,16,0.4522152627994982,22.523718572365045,385.3238377249587,1.616210362763495,11,20,31,17
JAC,0.15315810385723616,13.403350546693865,252.961138828304,1.4233828760096747,31,31,32,17,0.8468418961427637,25.17887262160695,347.38959450404286,1.3549442447810327,31,24,17,17,0.5733304588669235,25.283565732547356,377.67876670587657,1.360929035237228,8,3,2,5,0.4266695411330759,23.88061199737382,361.7389448866057,1.7194958485289968,8,24,22,9
SF,0.799735098741803,22.46283340755701,364.845730213255,0.7243003554000554,6,16,10,2,0.20026490125819663,10.6258239294336,273.36223440529926,1.2209488470343648,6,1,2,21,0.5094506228771373,21.64840518836754,342.5013412580982,1.6668869108369782,15,23,21,21,0.4905493771228623,21.248653298281425,336.2910185793063,1.8179316094775362,15,12,9,6
NYG,0.6789383836544978,28.86006114239599,355.14293112655963,1.72816465753603,9,4,14,23,0.3210616163455023,21.132572864657675,372.1093555028132,3.4710069969804107,9,14,22,2,0.5583111229513942,22.52569226919436,364.14712033805114,1.3993857455621912,10,15,10,6,0.44168887704860504,19.85919350897466,308.81013850490393,1.2073778516474205,10,1,1,30
CIN,0.16399438498252775,23.644662410034233,359.407339474683,1.7871433568714898,30,11,13,25,0.836005615017472,26.471529423794486,344.3725793173692,1.517818751044525,30,27,16,13,0.4756192069859211,22.575940030018536,358.9001766099421,1.7365230317978368,20,14,13,24,0.5243807930140785,20.642126004849928,324.1559466057861,1.6293564224971744,20,6,3,15
PIT,0.8372708545759449,22.796766592160864,352.38179843927253,0.6829272422606444,2,15,16,1,0.16272914542405467,15.850416807632598,219.58167555176993,0.6727577858349112,2,2,1,31,0.5300355476839083,24.691711843073882,367.0327330908746,1.7842982443892237,12,5,7,26,0.4699644523160913,23.53931070650141,367.403991723462,2.1391812218927635,12,22,27,1
CHI,0.8188019216219856,28.799949215962055,297.5379778080377,1.7078127774249234,4,5,30,22,0.1811980783780141,18.376312256209204,342.56101134247393,3.641248332276869,4,5,13,1,0.39335712245127086,20.264337351218817,341.67761376560514,1.5024213297973013,29,28,23,13,0.6066428775487285,25.718948239601865,372.29032099949296,1.3605389511032282,29,30,28,26
DET,0.6271831814497518,27.24452833667138,431.2685953345999,0.9648327115480436,13,7,2,8,0.37281681855024784,23.385205413274097,362.58187991110395,1.7017676734036626,13,20,20,8,0.46445029467317445,19.596647274513465,310.5962558948768,1.4640852282880288,21,29,32,11,0.5355497053268252,20.358662230146404,332.32123729327145,1.8765000040453335,21,4,5,5
GB,0.756262029749452,29.39628998428018,363.56401297402465,0.8583485607421883,8,3,12,3,0.2437379702505479,23.505339145006896,390.4986022143104,1.807355849328883,8,21,28,5,0.3918833865704239,18.553624966289433,312.14148090322135,1.3217115574462057,30,32,31,3,0.6081166134295756,22.291785812760047,340.25680131995125,1.5164958388912966,30,19,11,21
MIN,0.25450324956718234,21.707322918631284,323.8560960128658,2.1490048863532176,26,18,23,30,0.7454967504328175,27.011917236342974,371.0254802931342,0.9764288879080818,26,28,21,27,0.41805399222685274,21.584359371111724,342.23915304192855,1.4182650942211015,25,24,22,7,0.5819460077731468,21.978470644536532,345.61729305548766,1.6093807947252345,25,18,14,18
-----------------------------------------------------------------------------------------------------
HOME GAMES ONLY
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
SD,0.48061649387126787,22.605817495721432,339.75218582721686,2.811141007504884,17,16,20,30,0.5074855493366105,22.18768093796978,322.8407731327235,2.1801254344253786,17,14,7,3,0.4261564350245709,20.2328051738774,347.2223306685731,1.9144581411141162,19,27,18,28,0.5750321195365855,25.070714610582094,347.5749258246952,1.4964134163640168,19,30,14,21
OAK,0.3474518374035648,24.871569102469834,360.1392301424871,1.946423482188171,22,9,16,25,0.6405301981513516,30.70330948306969,393.26818143019653,1.1667364316543671,22,30,28,25,0.40840155300516434,22.29943244956689,341.46625017482154,1.6003956501735424,24,12,23,14,0.5932014266529808,25.114117390591797,371.6064071169012,1.6894278827854206,24,31,31,10
KC,0.0681786851097541,13.779007968029415,320.8191033303881,3.395805559612873,32,31,26,32,0.9193206971570475,24.442387347215263,317.16526978079486,1.2931137205157694,32,23,5,20,0.48445184280463083,21.03521041611273,355.17133256742005,1.4765281447581655,11,23,14,11,0.5173393726976023,24.011945633817096,369.30403233869004,1.773045087898622,11,22,29,5
DEN,0.7571213569481408,27.48362982334681,408.23191868446577,1.4697493704650295,7,6,4,18,0.23062270527166756,16.05651076711542,268.11945860498184,1.1440438129487505,7,4,2,28,0.5581577981589114,22.748498852248957,379.530715485633,1.402825839413732,3,10,3,10,0.4433887373903149,23.277566794184857,369.57277792736505,1.3647690640728947,3,14,30,29
PHI,0.4992545264350373,22.772752687652225,361.89848668394274,1.2574712065029132,16,15,15,13,0.4883514170636754,20.284497765777225,344.9741349771819,1.2193014571838199,16,9,12,24,0.5922997507047891,26.037933820710002,386.9657021371082,1.3685658057922603,1,2,1,8,0.4093849035655328,22.151047345734323,348.36215321455876,1.9032111810731065,1,7,15,3
ARI,0.5182834113192166,16.63780758383113,318.5526536807704,1.1640626132912602,15,29,27,10,0.4687558044839406,19.517711710476192,350.8448891235271,1.5761027242644123,15,7,15,12,0.5428008461348365,21.961235713502187,333.58439625434943,1.6345884602941512,4,17,28,16,0.45924253229726597,21.601391900928608,331.78539597493136,1.8571556904233106,4,6,5,4
ATL,0.8537900053060421,23.019831561842402,364.43706209593665,1.4436744064220908,3,14,13,17,0.13404384888495055,22.140764849794504,379.4524728025642,1.768645329125483,4,13,24,8,0.3948606071867803,19.24572589817395,342.11015344971787,1.603922970188423,28,31,22,15,0.6063881328574864,25.27438428247003,365.24473774817835,1.2082242129944671,28,32,28,31
NO,0.7489543062559054,32.086047390264135,414.0733565284714,1.4195084385655807,8,1,2,16,0.23892017744600239,22.981116643244803,443.3703516522885,1.582043784398102,8,18,32,11,0.5285783173620816,20.829231619164037,344.11468801891186,1.8408371378642117,5,24,20,25,0.47283779670504517,21.316669980962285,327.92299426323035,1.6919562156558632,5,2,3,9
