all Averages:
winloss = 0.5
pts = 23.42669172932331
yards = 349.2406015037594
to = 1.5733082706766917
home Averages:
winloss = 0.599624060150376
pts = 24.954887218045112
yards = 357.7593984962406
to = 1.537593984962406
away Averages:
winloss = 0.40037593984962405
pts = 21.898496240601503
yards = 340.7218045112782
to = 1.6090225563909775
EMA Analyser with alpha = 0.1594692862154749 (N = 11.541599999999999, hl = 3.9999999999999996)
Number of games: 266
-----------------------------------------------------------------------------------------------------
Average home/away
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
NO,0.7094529990009246,29.29822558791368,430.12541659568683,0.8334620195506979,7,3,1,3,0.2716329834772375,19.11884530486326,301.11939063512295,1.1502672972107562,7,7,4,30,0.5797573697890301,24.019271815040256,324.46684127766036,1.1295372026496184,7,14,31,1,0.4226963201550188,20.28643643233527,330.48923536864646,1.9109298209713717,7,1,2,3
ATL,0.28143420549546505,24.2977283407088,346.29667085934443,1.787995572939649,26,15,15,20,0.6994518341326936,28.320584798830666,382.04512134818003,1.8791012437894645,26,29,28,7,0.5350352313446902,22.031983197949543,339.5406649206078,1.365687136082938,16,29,28,7,0.4678867380821915,21.318187758773867,336.28040184603515,1.486835985077208,17,5,8,24
PIT,0.6570497318081675,28.05412778076009,347.55292186741434,1.3532212557011067,9,5,14,13,0.3239874609924349,24.359455316310658,346.61909578499495,1.5513313730461453,9,20,15,16,0.5264737366995785,21.384232450963893,343.63626006430155,1.5843781979757643,18,32,23,23,0.4762970795548591,21.583826090522518,337.0239311251344,1.55466077764542,18,8,9,17
TEN,0.376083097727012,21.177848417464062,338.0494022295217,1.8443068805489513,25,23,18,21,0.6049977790122582,26.47861970924042,347.11588929105585,1.2394633153870218,25,26,17,27,0.43001968487500397,21.719633086825148,343.6559503044064,1.773030253240138,31,31,22,29,0.5727074474407663,24.896450077358516,354.14619851878206,1.4901070619380379,31,29,21,23
SD,0.7410165658915954,24.960089296618534,375.29851403291207,0.6094665963739792,5,11,7,1,0.23985324768577948,15.29071275413694,339.22886526124125,1.6434215678507758,5,2,13,14,0.6044311532901312,28.1957045962598,361.2509173159693,1.596904619281383,2,1,8,24,0.39823870555470514,23.116906366345333,331.8049768660339,1.9309766599080427,2,14,4,2
HOU,0.017249238717191986,14.601272686188928,311.96671460769835,2.0363783962396567,32,32,27,26,0.9638722425271216,25.686495240674233,350.5992369598233,0.5735732948185754,32,22,20,32,0.4712133109944262,23.84742758762784,354.6151522751826,1.7321649377027621,26,15,14,28,0.5314732168163006,24.583854520504378,351.16078578526674,1.5589214789161299,26,27,19,16
WAS,0.04106225214652195,18.0669008510637,320.45153496784496,2.5056097771170904,31,27,24,30,0.940141504553829,29.19301570109961,347.9335076419396,1.7187764248090687,31,30,18,13,0.440089328664802,22.2044653109687,324.2644527885633,1.5410962990791792,30,27,32,19,0.5625149236898872,23.65211684795117,369.665320474435,1.5098177277556468,30,17,31,20
PHI,0.5722992754294839,27.71493716146347,382.5045459622537,1.1228517060036114,11,6,4,7,0.4085976755209809,23.465362106592924,371.82079568295626,2.0004581101681107,11,16,24,4,0.4462848840732927,23.293874450689195,363.63443392951183,1.6604853935339547,29,19,7,27,0.5564689294315013,25.244757216586315,363.5949886316774,1.297016836991069,29,30,28,32
-----------------------------------------------------------------------------------------------------
ALL GAMES
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
DEN,0.9720908941737846,31.09738391075373,433.2376395258566,0.7442963460397135,2,3,2,6,0.027909105826215294,15.659194871336156,276.04366253474615,0.999180951900721,2,3,2,27,0.5783835055869119,26.124902877948372,369.98867201457665,1.239539671567285,14,6,9,10,0.4216164944130876,22.024832868806186,366.9324656297896,1.608703913020572,14,9,29,12
BAL,0.5163031454487913,17.554763660078688,308.57515714597747,2.2214844957634154,18,26,25,25,0.4836968545512086,24.38443740007901,309.00275265626186,1.728598122421606,18,19,6,13,0.6019147211879333,26.771291386651992,384.7807055401302,1.8694317020440763,13,3,2,29,0.39808527881206623,22.995024251804317,333.1468914033996,1.666897813483536,13,16,10,8
CHI,0.2982308259454772,23.07635481045307,359.1958621305098,1.6880043012811654,24,18,12,17,0.7017691740545225,34.03545006036361,408.37063764815366,1.2894740292963354,24,32,31,24,0.4754262050370523,24.58552332992967,375.5211245862679,1.6487819709794038,25,17,4,23,0.5245737949629471,26.803710658797158,361.48802929134064,1.6345972100449118,25,32,26,11
CIN,0.6631622792593941,26.53868635149946,404.56622312680815,3.0201648302026767,10,10,4,32,0.3368377207406058,21.398003252215627,274.37742947050674,1.9713719901995974,10,15,1,8,0.6098707540054649,23.58981524019752,357.7386326525052,1.3689744156481511,12,22,13,14,0.3901292459945347,22.669118167155844,339.0216585989592,1.1846773282378378,12,13,13,31
CLE,0.1135037973411809,15.00886496725988,325.1221617426326,2.2602489100156697,29,29,21,26,0.8864962026588188,24.434594177196416,355.8531080261684,1.6221136096334603,29,20,20,18,0.571623771887699,25.422243726867613,355.93130359085575,1.4265348538283753,15,11,16,16,0.4283762281123005,25.530683118258278,364.43608187881915,1.2785380410477996,15,29,27,30
MIA,0.41075078746719457,13.714524445142729,281.05203758817674,1.9023359712974681,21,31,31,21,0.5892492125328053,20.73317710982723,372.9401687386037,0.9982629261586314,21,13,26,28,0.5239167180681371,22.221080381839986,349.57843765178666,1.4974721591454265,18,28,20,19,0.4760832819318624,23.833360107588582,357.88743885352017,1.5218816647388824,18,20,25,16
JAC,0.16428502563953534,16.621762333748645,331.0765684531611,1.8826484298954376,28,28,19,20,0.8357149743604646,26.128656617991922,377.31667860280345,1.279732986202962,28,23,28,25,0.40829108257538044,22.415953279174428,343.32347967927655,1.4398745043802947,28,25,23,17,0.5917089174246191,23.795089151913523,337.3766866032793,1.3697607125683307,28,19,11,26
KC,0.25950792212160056,34.08227729459908,391.13991527949827,1.2856916967925678,26,1,6,11,0.7404920778783992,30.175637211667425,433.6283950606957,2.918363649279954,26,30,32,2,0.5221797576056129,24.24111294806471,356.2559921058853,1.1763806449069585,19,20,15,8,0.4778202423943866,22.0418545716528,349.4867248522351,1.3952714582528791,19,10,18,24
BUF,0.58242684864921,21.103614693596352,331.71760560079537,1.2742357369086903,15,20,18,10,0.41757315135078976,20.525562831701805,287.61307277459605,2.1181212270932512,15,11,3,6,0.6553066022355187,24.994342194761277,356.51649323717186,1.3626095085712935,5,13,14,13,0.34469339776448077,22.9128024880751,375.15648685007613,1.6874756626103722,5,15,31,7
NE,0.7879272412952953,32.03033657603591,409.6840023927508,0.6643040854912698,4,2,3,4,0.21207275870470446,19.698752569106706,401.597833060677,1.6687570906198856,4,8,30,15,0.6833661773327444,26.082160925275957,371.3259043858943,1.4615703968505613,4,7,6,18,0.31663382266725515,21.03779079636886,317.8922822373362,1.428592639688909,4,8,2,23
STL,0.5975570699016715,24.086777249729412,298.7608825888576,0.9459823604132959,12,14,26,7,0.40244293009832827,19.956128739360494,333.2735001469566,1.9245253410942322,12,10,13,10,0.6364962300383367,24.66555505792193,320.49674378064793,1.1458500971210208,8,15,31,6,0.3635037699616628,17.971107799489083,310.8166430351282,2.096109677118413,8,2,1,3
ARI,0.7582100434676434,28.31643613865824,396.99654850479163,1.6919244960082316,6,4,5,18,0.2417899565323564,17.432326201949767,314.1182315590257,2.0670216956228553,6,5,7,7,0.6535360436780846,25.617358484662038,350.54371509439335,0.8887845707696057,6,10,19,1,0.34646395632191485,19.679546025633943,338.33778062241237,1.8292214042157702,6,6,12,4
IND,0.6067022414062807,27.838157696408736,369.65531080067456,1.986146421578324,11,6,10,23,0.3932977585937192,25.29681379465,374.8949630673419,1.3231964055425025,11,21,27,22,0.4971564155855507,27.686481229466803,371.0799757034989,1.4257277164698934,23,2,7,15,0.5028435844144488,24.020385962169,379.67610047889116,1.8141906122726372,23,21,32,5
OAK,0.0756977299903766,20.00302597710192,320.801451493559,2.3830948803488536,30,23,23,28,0.9243022700096233,31.066342252470967,369.10556797532735,1.4404173775302294,30,31,25,21,0.5157147395852913,26.50125127632017,370.88993329854105,1.3124106736233614,21,4,8,12,0.4842852604147082,23.00163057803062,347.25162430262856,1.4514979516557682,21,17,17,22
NYJ,0.5913499943426028,20.91697591401812,336.69563956746174,1.001082176117082,13,21,17,8,0.4086500056573969,21.8889683786809,365.14387601091124,1.6312051355775203,13,16,23,17,0.43516829463814105,19.983163232091183,319.1054123766349,1.56397539586332,26,32,32,22,0.5648317053618586,22.75637072900575,351.80775077107455,1.4529410540285572,26,14,20,21
TB,0.34830842986523186,21.419917118114554,263.616954945146,1.3770701294896501,23,19,32,13,0.6516915701347679,27.60891534844822,363.80758364612257,1.9227127262859676,23,28,22,11,0.6289391100585737,24.6007923497923,351.85489850673747,1.2234236664122216,9,16,18,9,0.37106088994142583,19.426149929107197,326.99256905218357,1.6354969655347438,9,5,8,10
CAR,0.779047513949367,18.884410726107404,296.3960566160888,1.436203922131206,5,24,28,14,0.22095248605063278,18.32362667857542,318.02546100932256,1.4971925764040561,5,6,9,19,0.6529759864474325,24.390755383945915,347.3630033862207,1.0217475691873878,7,18,21,4,0.34702401355256707,22.58863602429095,357.54847793174656,1.5128336769003854,7,12,24,17
SEA,1.1185080676224597,27.33385393584801,314.810391372101,0.7304282547731631,1,9,24,5,-0.11850806762245977,11.473920524310424,287.93522245770095,3.111360705142034,1,1,4,1,0.7778363231057022,25.892322431238668,354.47214554318964,0.9003541163238831,1,8,17,2,0.22216367689429722,19.14789703010407,326.6530855106133,1.5478049710934787,1,4,7,14
DAL,0.2899996827821183,24.481168022558247,369.8261218894095,1.8747661453962126,25,13,9,19,0.7100003172178817,28.49530307523561,360.95024014791454,0.881627235806292,25,29,21,29,0.4033753184550011,23.45750109009571,373.1326847197688,1.7909413164169137,29,23,5,24,0.5966246815449985,25.108960531225414,346.130999775881,1.504971449560045,29,26,16,19
NYG,0.4483407415308863,16.829368483320632,287.03147214313634,2.7743747437035498,20,27,30,30,0.5516592584691136,19.34027543579811,316.93091375343045,1.9689940544743019,20,7,8,9,0.2790533598476763,21.864409009912723,346.4093820774828,2.059490585233413,32,29,22,32,0.7209466401523232,24.248713610325964,340.3181818805918,1.5078306226464808,32,22,14,18
SF,0.9455054437458693,27.444056200666115,360.39179477080404,0.5167636223537417,3,8,11,1,0.05449455625413041,17.21164025382054,345.67153077557714,1.6531730241893823,3,4,15,16,0.763585112916489,24.30065478524834,326.9779449583472,1.2668793216531098,2,19,28,11,0.23641488708351058,18.50756456132473,323.9121374365296,2.219553236705744,2,3,4,2
GB,0.5545497513986722,23.928675538687237,346.03242632766774,1.502376779704107,17,15,15,15,0.4454502486013276,26.204197113709657,369.02645834528454,2.239158983629215,17,24,24,5,0.6260948821666098,25.841347319480334,359.0622281838953,1.0016685606503748,10,9,12,3,0.37390511783338976,25.46590873113942,366.29424575326055,1.3363181009462841,10,28,28,28
DET,0.1819816985075697,18.755935870196414,328.4120942228093,2.3475642172149622,27,25,20,27,0.8180183014924302,21.263104668476768,327.239317404625,1.1016618015718684,27,14,11,26,0.5444933452642104,22.593940965685935,342.2330917949058,1.8795162784149873,16,24,25,30,0.45550665473578894,24.257882924299818,356.49883452617996,1.3942015747127046,16,23,23,25
MIN,0.5647147441336041,23.835548776481055,372.1416897502254,2.1851643145203536,16,16,8,24,0.43528525586639577,26.333254479134578,352.4703660726243,0.5311994042538488,16,25,19,32,0.493505713495193,23.941825203457956,367.1627639568999,1.8471266793724521,24,21,10,27,0.5064942865048063,22.341236563967872,326.64882192185087,1.4565985727540236,24,11,6,20
NO,0.6670919185438597,28.260620401438608,438.41536491081206,0.6026613205099234,8,5,1,3,0.33290808145614015,19.880620828419094,296.6404780269005,0.880258667102608,8,9,5,30,0.6883124829627068,24.992197033306848,328.25393626151555,1.0332135420594435,3,14,27,5,0.3116875170372926,17.803216216008938,321.74828909311344,2.2464762122561375,3,1,3,1
ATL,0.3556320193720028,25.2433375608664,350.8986757153078,1.601423211491594,22,12,14,16,0.6443679806279973,27.603850260434818,391.35358269518497,2.4505565383240686,22,27,29,3,0.6227268769767276,22.38795562119029,322.48109989644047,1.163241499241369,11,26,29,7,0.37727312302327193,20.77370889193321,327.43783190221365,1.6002520665256936,11,7,9,13
PIT,0.6970074134904263,25.922006817642924,322.9775472958778,1.3406907145600504,7,11,22,12,0.3029925865095737,22.376175704684435,336.4112333716974,1.3092641002412662,7,17,14,23,0.4182536609237043,21.302445252340682,342.6951734193598,1.9334364859711115,27,30,24,31,0.5817463390762951,24.763072970228123,352.8518869719313,1.6385253981272367,27,24,21,9
TEN,0.45497053128324755,20.573196469492775,340.3586072149776,1.925082254421374,19,22,16,22,0.5450294687167522,25.931169641374265,346.138254708104,1.485142581029129,19,22,16,20,0.3729527637190007,20.29680693321199,335.8558837390505,1.8001916141883267,31,31,26,25,0.6270472362809987,24.83243406673415,355.4512352788197,1.3334117133409342,31,25,22,29
SD,0.6664565365927261,23.50857431273789,355.0389081996745,0.529891816024948,9,17,13,2,0.33354346340727375,14.159142444040835,324.8134021030859,1.7567187783243439,9,2,10,12,0.5432090112900874,28.379567064802746,383.3507404778336,1.8499502798082217,17,1,3,28,0.456790988709912,23.722777384149673,325.4432130790337,1.7239541822021862,17,18,5,6
HOU,0.01984179345440929,10.521532534884978,293.9822999619334,2.6309443810631645,31,32,29,29,0.9801582065455904,23.624593014773076,349.2797481810223,0.6810366571346144,31,18,18,31,0.514049996758601,25.168021936914656,364.5249810933783,1.5252347831858573,22,12,11,21,0.4859500032413985,26.188522189786628,350.9500395871251,1.3586294951746645,22,31,19,27
WAS,-0.07857125469229376,13.956216808995073,296.6822423242099,2.9870183756179642,32,30,27,31,1.0785712546922934,27.443772897583145,328.45046069533345,1.7025460712169271,32,26,12,14,0.3876544756928909,22.31268243445424,321.0523093798749,1.8403159084110796,30,27,30,26,0.6123455243071085,25.358551200732354,369.98016706300433,1.5265408137144625,30,27,30,15
PHI,0.5889091219698013,27.798600159689087,380.3984333632165,1.0957571675467623,14,7,7,9,0.41109087803019845,20.599353919394318,347.2639562382036,2.256880065372923,14,12,17,4,0.516313242469362,26.37495156815068,387.09158305663925,1.5238802097337358,20,5,1,20,0.4836867575306375,25.585023663000886,344.9263587264052,1.1240008511909767,20,30,15,32
-----------------------------------------------------------------------------------------------------
HOME GAMES ONLY
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
DEN,0.941267013111452,31.87708115496867,413.63433690371596,1.035582866303751,4,3,4,7,0.039927274600453914,17.45642392979726,282.4769758962018,1.2564154158369694,4,5,4,24,0.6075244150303147,25.814917602355745,374.6274200182461,1.0080032691265894,2,4,2,1,0.3945526330471617,21.28002206340041,368.1814415701059,1.5999020980891328,2,3,26,13
BAL,0.501093533502208,15.327838609186472,301.2652515574266,2.5554345059723933,16,31,29,29,0.4802298697294083,23.625716296898737,302.41663411275584,0.8568935111346563,16,21,6,30,0.3755090663478837,24.31460928033769,369.918202989723,1.6984464870247176,29,8,5,23,0.6269755394755404,26.672471267121388,369.0017875916935,1.3104204086050895,28,31,27,28
CHI,0.48733051843067116,25.917632865772088,341.4381374193856,0.9967384459381177,17,10,17,6,0.4936412800737249,27.12761722856425,384.3648633411011,1.4794547542793377,17,26,26,19,0.465597964678493,22.549706448474602,341.18572876299595,1.5885678349128116,17,18,19,19,0.5372382458721512,26.568488593813424,387.3783445472403,1.586640555508021,17,29,31,15
CIN,0.7097002654040407,28.670313917699342,399.7348284733437,2.935013527996833,10,6,6,31,0.2717612218567198,20.21250715629032,268.92999129140446,2.1812724724221324,10,10,1,5,0.526681474712105,23.48175734458588,365.354211777247,1.2835731532387498,7,13,10,9,0.4753505578826118,23.52123406023759,346.5753862209283,1.2311261563078661,7,12,12,30
CLE,0.09961557076460872,21.84877077993103,344.97013897170484,2.224672325019034,30,24,15,27,0.8811436028393174,30.07378876228149,336.2470552569228,1.4922703933694812,30,31,14,18,0.3757025009443611,22.419042719601386,361.47207776931344,1.704471903702072,28,19,11,25,0.6273463345067528,26.130615190758853,374.7663417614065,1.5669501581764342,29,28,29,17
MIA,0.3607873166899962,15.87564369606447,327.14930953279736,2.1881235440500872,23,30,24,25,0.6207493576984942,21.33576861247949,386.4130970733883,1.0674811596558575,23,14,28,27,0.41798601863958895,22.02703681335299,346.28312073555503,1.5368869807732084,24,23,14,16,0.5842853160269608,24.744977318427615,351.9743893052682,1.0988612950247048,24,20,17,32
JAC,0.08287037192151199,15.011445120061712,304.869642310692,1.828186579655467,31,32,28,23,0.8983314227149949,27.651673213298412,403.07041766507916,0.9267194879539935,31,28,31,29,0.4036737480059405,20.491908832164427,321.0810682839515,1.8624220434832568,25,31,30,29,0.5989324664125926,25.384842765380498,347.72788682662315,1.4570388377553416,25,24,15,21
KC,0.29627295977793977,18.940586142777253,334.23047127517793,2.2114067492798553,26,27,21,26,0.685113633757542,24.491033128482442,381.69725450791697,1.2264264525576478,26,23,25,25,0.47282515169804973,24.04969069910765,367.97524467740254,1.3592553556258258,15,12,6,12,0.529596263821509,25.866454857434764,366.7091820776174,1.1463005977996523,15,26,25,31
