all Averages:
winloss = 0.5
pts = 23.27734375
yards = 347.81640625
to = 1.533203125
home Averages:
winloss = 0.607421875
pts = 25.109375
yards = 358.47265625
to = 1.44921875
away Averages:
winloss = 0.392578125
pts = 21.4453125
yards = 337.16015625
to = 1.6171875
EMA Analyser with alpha = 0.1594692862154749 (N = 11.541599999999999, hl = 3.9999999999999996)
Number of games: 256
-----------------------------------------------------------------------------------------------------
Average home/away
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
NE,0.6848810882569494,28.445393224267015,418.7840866405991,1.7642232114908976,8,2,2,23,0.29476589431298156,24.96732084453818,385.11126851736054,1.4783001993232228,8,17,29,17,0.47198042661856654,23.159209238671675,350.58357878104596,1.6311091388676706,24,15,12,25,0.53098365343051,23.110328273301825,337.89074015390315,1.3536625936675772,24,15,3,29
SF,0.7934414928348783,25.33157209454186,309.8393464887771,1.0617180605480128,2,11,29,8,0.18604790730164314,14.01149871760408,291.4891546013794,1.9691902614133274,2,1,1,4,0.5830946258684488,24.891001036928202,355.5617158761097,1.2817764381725234,7,5,5,1,0.4199565969663767,21.961969761669483,344.3778427644994,1.7138040983029605,7,4,12,4
STL,0.4534122603677348,22.990607572394673,333.9296458262197,0.9237770841960311,17,20,21,4,0.5265053830479725,20.676915483880528,364.112519489089,1.9822909186473128,17,7,22,3,0.5838946919770545,25.650038165287675,338.14748899883125,1.424322480600364,5,1,26,10,0.41879872722624567,22.818528998562694,342.9755038254651,1.9295073173144233,5,10,8,1
MIN,0.4350349778361877,25.203109713640206,369.60933030201744,1.4540528606270808,21,13,9,14,0.5450567516254257,27.73401821058743,387.2658299717758,1.0748997419448991,21,29,30,29,0.5295108655008545,23.91616858599486,359.8637629719952,1.6235975423477882,11,13,4,24,0.4730084676565396,23.103583438423833,346.0032711647267,1.534633684182689,11,14,17,13
BAL,0.4458585546209698,19.837190723192464,310.5941847126635,1.8462728655814733,19,26,27,27,0.5344563600199425,21.392049834034225,324.10473672223503,0.9120467278723884,19,10,6,30,0.44449484092723757,22.837951705836502,349.10649309078485,1.6841992905742758,28,18,15,28,0.5578013070508576,24.997582405323428,350.8597635125452,1.3972583468116038,28,30,25,28
DEN,0.8622565661128139,36.71172028552557,449.02253694894983,1.7243283876799258,1,1,1,22,0.11759967658540288,24.59459709266516,357.29292254779665,1.9345876017019445,1,16,17,5,0.5667886625597167,24.232181156742477,347.5140476536411,1.3377080845858922,8,7,16,4,0.435966157361074,23.464891186605797,358.5873076233117,1.6181002472576749,8,24,28,9
OAK,0.30097336378742146,20.588965886015846,331.34870580727477,1.69924067231639,28,24,22,19,0.6788749450975439,26.52605173319949,357.6691301227706,1.377858194655155,28,23,18,20,0.5324505471575047,24.070503929579903,355.4314216580458,1.3854820867452435,10,9,6,7,0.4703122065765374,24.197992175796465,366.06484719294025,1.4016426741844386,10,26,31,27
KC,0.5337867991070546,25.318454254771538,340.0079248635606,1.0778863108324002,12,12,18,9,0.4462274567263915,19.7264541989838,361.24354027403086,1.605853278909119,12,5,19,13,0.4742252207567246,24.916250519499275,372.2483994158637,1.7093085747249956,23,4,2,29,0.5283011463811765,25.149568782113743,354.5030886126948,1.5344745477262194,23,31,26,14
SD,0.496558546632234,25.178186903598174,396.5411491631236,1.1172024831555911,14,14,5,10,0.4828174148091559,23.66729983130014,369.8574281897201,1.3151661193318045,14,13,24,21,0.4944600447508941,22.019816587744966,343.42609354873247,1.7341515124979734,16,29,20,31,0.5087046167790632,23.345015315287572,343.2408995560404,1.5592707242862254,16,21,9,11
CAR,0.7663002542609926,24.048415262185145,321.6442151680181,0.7984763111403572,3,16,26,2,0.21342750588748732,14.907263623102404,298.7997834733383,1.8213550363886473,3,2,2,8,0.5227395271265679,24.02213250054311,345.1078998594793,1.446332207134027,12,10,19,11,0.4801437753439597,22.090268582723876,349.5148738626626,1.83382776252653,12,7,23,2
TEN,0.3486116094890578,23.68123748735928,329.88849217853664,1.70832785398557,25,17,24,21,0.6314189166619446,27.637271128321853,353.1019803076189,1.196264745765475,25,28,16,25,0.5920372537532851,23.99321517020344,353.28512877636945,1.5560286052392873,3,11,7,18,0.4104728430670599,22.730396236861047,346.1496663448106,1.7007245011219911,3,9,18,6
NYJ,0.3829531814188785,18.34893296891685,299.71502419147953,2.2250822721477403,24,31,31,31,0.5964919947778579,27.636432628518335,361.7598847919653,0.8466295320557355,24,27,20,31,0.49616237311311273,22.09492962787502,337.0543732531074,1.5637428456814892,15,24,27,20,0.5069330736614981,22.016936153085027,336.92381503936866,1.4587257832101364,15,6,2,21
-----------------------------------------------------------------------------------------------------
ALL GAMES
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
PHI,0.869798513508697,27.92859628459075,443.1187226272434,0.7788236592255344,3,7,3,5,0.13020148649130298,18.04554231859936,324.6330057592838,1.818583772715134,3,5,9,7,0.4953411380210269,24.48219763868291,372.8718311200207,2.12461373392677,20,9,3,32,0.5046588619789725,23.0480222390012,308.2814845315397,1.5178316208943285,20,15,2,14
CIN,0.784000749491415,28.56251790279497,366.66919683625173,1.763784324299163,5,5,12,21,0.21599925050858498,20.693421637848267,331.67448081729697,2.131124997029504,5,10,11,2,0.4799579307064622,22.405832086903235,348.4281532392635,1.2369872801003319,21,23,16,5,0.5200420692935374,25.102949356647287,353.28309228752784,1.285637040805162,21,25,16,26
ATL,0.22148362442934844,21.503692222933196,341.39152119291464,1.809584350316781,28,21,18,22,0.7785163755706513,28.549041174485474,381.9063917967308,1.153614271255299,28,26,23,23,0.47612162992368984,21.733300226644594,343.953945005816,1.5967877364007683,22,29,20,20,0.5238783700763097,23.87205846077801,346.63550727083,1.4907897995074637,22,18,13,17
NYG,0.32077399291484254,17.769967970145196,284.1287594527514,2.056018566736432,25,30,30,27,0.6792260070851573,24.98574962469112,328.5980865358177,1.6969015442705093,25,15,10,12,0.34350026456587557,22.38211485398789,356.806872334246,1.2817589023783698,31,25,11,8,0.656499735434124,25.39204910211304,381.335612843668,1.4023393182820114,31,27,32,21
BUF,0.2471114523347777,18.13020712182007,288.60490922792235,2.3461785477928743,27,28,29,31,0.7528885476652222,27.403441769049152,332.0555538023395,1.8146162770753498,27,22,12,8,0.5396884310430353,21.914937994967502,326.4417477952252,1.4526324499987575,12,28,30,12,0.4603115689569641,24.472806619676135,364.8912006259145,1.7111445281091213,12,20,24,7
SEA,0.7354420066300266,30.282485509355894,367.29913889746746,0.9567511882740185,8,2,10,9,0.2645579933699733,14.941575070460717,297.9550274362124,1.8788874217903555,8,2,3,4,0.5490932801145816,23.9573650233207,332.6233072221812,1.2345301711123562,8,11,27,4,0.4509067198854181,20.69587428745799,328.3962491958366,1.3133855074286844,8,4,7,24
DAL,0.39532109794023607,24.827808371925475,298.1717815767704,0.8960736893495862,22,16,27,7,0.6046789020597636,32.40045928844222,418.58505659479613,1.321067885755686,22,31,32,19,0.3888985973054907,22.93833732432968,361.980851506711,1.485539212294543,28,17,10,13,0.611101402694509,25.268887653852385,369.84640988572505,1.258066024383116,28,26,29,29
PIT,0.4182730175910318,27.642355917389462,390.32398429854175,0.7558382675216458,19,8,8,4,0.5817269824089679,26.080053775841975,358.7944283127541,1.338618818259105,19,17,18,18,0.5460169322791726,22.202131032456546,346.9236789154413,1.682425957112604,9,26,18,26,0.4539830677208269,21.45108878829575,317.88065962385264,1.5067872134550009,9,5,3,16
MIA,0.6832902974510295,25.247322039988987,355.90997113630965,1.3563378079685582,11,15,14,17,0.31670970254897035,20.306992195990357,336.34464919857135,1.8770457553858946,11,9,13,5,0.5014137608010973,22.169634623526797,341.48226292805435,1.2662898111843004,18,27,22,7,0.4985862391989022,22.20467456282948,349.1124779823156,1.333912033768893,18,8,14,23
JAC,0.5298882965192038,20.292282387514028,314.88150270300935,1.2358903229040838,13,25,23,13,0.4701117034807961,25.19729480995045,382.65544925342135,1.794696762112122,13,16,24,9,0.307471884154191,21.408171012206736,347.05993870125747,1.565125793249622,32,31,17,17,0.6925281158458085,25.064135418038518,330.029376276137,1.1495846036689186,32,24,8,31
HOU,0.06706034172810994,18.800884577640836,342.9286615024438,1.2662419973621495,30,27,17,15,0.9329396582718898,26.880041736490433,340.50716774085197,0.5623100931721356,30,20,14,32,0.5525714780247124,22.872390913609628,343.88199270166444,1.5106662842415455,7,18,21,14,0.44742852197528704,24.87653237677084,363.02702967002944,1.7824055672415942,7,22,22,5
IND,0.47542401939399687,23.497298430774308,352.14428572841973,0.4775529546779552,16,18,16,1,0.524575980606003,30.295066244824575,383.6134156098061,0.9205935483214857,16,29,25,27,0.5242888203228762,23.64045675825326,356.257967226007,1.8560145183312038,14,14,12,30,0.47571117967712334,22.728810016324648,324.32108372912967,1.9006383683369317,14,10,4,1
CHI,0.510919617178156,27.24080444735965,406.6342753566047,0.9870165219994005,15,11,4,10,0.4890803828218441,26.105997701696726,385.6375986508883,0.8198086626970297,15,18,27,29,0.5090130219355722,24.849771270065006,346.53212049458585,1.5120809124664925,17,3,19,15,0.4909869780644272,25.494146448834694,373.1994863343005,1.4123679112977112,17,28,30,19
GB,0.38673291721588676,16.515374153268723,327.2730438671395,2.228988565513191,23,32,20,30,0.613267082784113,26.829344814230595,370.4472280670421,1.393474256140701,23,19,20,17,0.41438972428558923,23.60777194345901,366.3884116551004,1.9781449611652564,25,15,7,31,0.5856102757144103,26.466375727117942,356.2318140080968,1.1223384758984696,25,31,20,32
CLE,0.21381485450545532,21.588333459606076,394.2643469586806,1.834166553532725,29,20,7,24,0.7861851454945445,26.925469571708483,323.0364389979877,1.1698834095129422,29,21,8,22,0.5985867109850838,24.804987041777398,378.8264676081694,1.6286968471111205,4,4,1,23,0.4014132890149157,23.794946315026536,355.83349165298955,1.6081509134385281,4,17,19,11
WAS,0.043172691371401936,17.186541134520855,298.52306344198536,1.4499414616394732,31,31,26,18,0.9568273086285979,31.388408602518545,347.79144618610053,1.2483905623709957,31,30,16,21,0.44385896406996284,24.54911121295054,337.3382956268042,1.37220601525255,24,7,23,11,0.5561410359300366,21.871557669958374,368.20815489072163,1.5883722256989246,24,7,26,12
ARI,0.7259021615186485,28.11451894041172,341.2964644091513,1.3141871082991492,9,6,19,16,0.27409783848135133,15.880283421790525,262.11478236135395,1.8239947091456188,9,3,1,6,0.5165748429203083,23.894845974894054,364.0473987034923,1.2046977445259328,16,13,9,3,0.48342515707969125,22.787761240317945,369.37829841189443,1.7294327934746925,16,12,28,6
DET,0.470057203861064,26.727866650256566,375.7648428491165,3.0684775594741422,17,12,9,32,0.5299427961389358,24.70170392782309,303.71679034221177,1.5072518418739433,17,14,4,16,0.5837011687693282,23.904988202455787,374.1547097589993,1.167985639864219,5,12,2,2,0.4162988312306713,22.834254802544663,366.5406725715398,1.6183711862337935,5,13,25,10
NO,0.8716263452008861,27.557085207994373,366.7944375142889,0.5086300787198048,2,9,11,2,0.12837365479911372,18.948353154161964,322.27780556992775,0.754367336560624,2,6,7,31,0.6615653232384274,24.228030694580543,331.6185983897037,1.2933004454541412,1,10,28,9,0.338434676761572,19.537224794772655,339.6324895396751,1.818909723749464,1,3,11,4
TB,0.6451118515512134,22.265362661940127,274.6652639844446,1.253741668474648,12,19,32,14,0.35488814844878647,20.092357540439075,342.5921067453087,3.193144389035386,12,8,15,1,0.5233498654371335,22.633048668736635,335.4804257324065,1.6174867967066615,15,21,24,22,0.4766501345628659,22.733479695935884,340.54715190561416,1.5328906635565596,15,11,12,13
NE,0.7246166078855142,29.39101086212286,462.01865409827815,1.962998423346281,10,3,2,25,0.27538339211448554,27.80976527299092,409.3590467667959,1.094159846921741,10,24,31,25,0.3863579724121987,22.399783309458165,350.6869910683737,1.8103000036769599,29,24,15,28,0.6136420275878007,24.266227434501644,326.06811497695475,1.2741249441393427,29,19,5,27
SF,0.9173093096715048,26.587297626061634,323.96506727555385,0.7228769625184276,1,13,21,3,0.08269069032849502,10.676143520925791,268.5585852305182,1.7581967282865112,1,1,2,10,0.6136397290291369,26.966020702760012,366.4438620965504,1.2420108332609716,2,1,6,6,0.3863602709708627,19.42422865580263,326.19913591203203,1.9003523255086374,2,1,6,2
STL,0.4095145806422099,24.35932064461698,359.1263140697473,1.2328920750364987,21,17,13,12,0.59048541935779,21.460617806203885,373.51268098236727,2.028606898538523,21,13,21,3,0.6067832821150332,25.14214376484283,334.7302284605607,1.3276424685320136,3,2,25,10,0.39321671788496637,19.49387243180954,307.02143533470684,1.624423663080948,3,2,1,9
MIN,0.4161358293359396,25.726513925223326,402.3527809954737,1.6965478525513635,20,14,6,19,0.5838641706640602,28.803179591985646,391.1473248067085,1.271965406527527,20,27,28,20,0.540534783391696,22.62157772486018,355.21060611394114,1.5402961241448139,11,22,13,16,0.45946521660830336,22.301500295398526,337.88584101190474,1.2611318531545948,11,9,10,28
BAL,0.7888663863629102,21.155993816053538,297.07866815092694,2.045407204176086,4,23,28,26,0.2111336136370896,19.30741679828402,308.48399937222393,1.099362759206474,4,7,5,24,0.5304510897650372,23.54196669411283,367.8283562819574,1.5886261351694269,13,16,4,19,0.4695489102349623,24.925588307689935,358.4608371635851,1.1988909760850734,13,23,21,30
DEN,0.7594479355862038,37.59154964048405,464.1450509428595,1.8129605869610554,7,1,1,23,0.24055206441379606,27.502699128905885,348.08819952766333,1.6906840242057566,7,23,17,13,0.44437050235140985,22.746813902210647,352.69703524546526,1.6088412893632327,23,19,14,21,0.5556294976485896,24.49080502350746,368.94730118193684,1.3725698853098212,23,21,27,22
OAK,0.0382157422724323,20.59152364070185,318.34728886170404,1.7188030586987255,32,24,22,20,0.9617842577275676,33.5062635571133,401.1383562630014,1.008713515832055,32,32,30,26,0.37005047368072275,19.68439540224777,310.76475441242656,1.6846839410076866,30,32,32,27,0.6299495263192767,25.96808220136186,373.3864398067344,1.3062604485922615,30,30,31,25
KC,0.4316163157959434,29.25552403293258,355.7005522958604,1.2096655837098131,18,4,15,11,0.5683836842040564,21.122363503477633,376.0919695275458,1.5591498664363428,18,11,22,15,0.397974828333278,24.67987862100424,364.9007064610663,1.6355344191853818,27,6,8,24,0.6020251716667213,25.945604707989638,353.3512256224378,1.409032248484578,27,29,17,20
SD,0.5289479127167591,27.54668450874229,405.1138159951538,0.9116244007980463,14,10,5,8,0.47105208728324066,21.424536504410327,385.4321950745693,1.6010588702312631,14,12,26,14,0.49996630853023677,22.694824111378033,323.84603970511307,1.8436062274282758,19,20,31,29,0.5000336914697626,21.823101560767956,337.69111190980993,1.883532165788142,19,6,9,3
CAR,0.7624964458194498,21.183929991732217,305.45276789148,0.8074190177193834,6,22,25,6,0.23750355418055002,16.496269411080224,317.6863141295831,1.7386143578854407,6,4,6,11,0.5817632138687783,24.484184106729842,334.1015911557622,1.1638362225794672,6,8,26,1,0.41823678613122117,22.873131391181598,354.0209413327748,1.6369803454798704,6,14,18,8
TEN,0.27244900724781995,19.852519806264453,311.9604604718733,2.125729683406705,26,26,24,28,0.7275509927521797,30.0961486716771,364.5832246065039,0.8010708640106838,26,28,19,30,0.5410556925635539,24.77655986214596,367.8200493729912,1.6760857718826632,10,5,5,25,0.45894430743644565,26.543711730641725,364.3528429051411,1.5128965974673574,10,32,23,15
NYJ,0.3351788743278836,17.91465614178617,276.8367839681887,2.149703057717986,24,29,31,29,0.6648211256721162,27.981827880855374,393.8675725123725,0.870893648159544,24,25,29,28,0.39827685330429946,21.67635266101662,327.90350597359725,1.580486138990088,26,30,29,18,0.6017231466957,23.627123339371707,349.738331168926,1.4732679329572411,26,16,15,18
-----------------------------------------------------------------------------------------------------
HOME GAMES ONLY
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
PHI,0.5230007639736844,20.150637817521762,362.0938727261938,1.4755640645836956,19,27,12,20,0.45667081261397563,22.46458361966156,330.21306602814667,1.8836962308402796,19,15,11,12,0.3557162521972438,20.748491050909344,347.1489909956506,1.911624364777801,32,31,10,31,0.6468136891606766,26.246099298929835,360.8440848026227,1.3487933804493522,31,27,23,27
CIN,0.916892973450617,33.636113257643075,342.72444674435405,1.7421312600232515,4,3,20,26,0.06372933464978145,21.08906764845485,333.43362277760275,2.0088086031074552,4,13,15,8,0.45283243358234326,21.402213492023403,342.0405593312325,1.4422320776003095,13,24,14,11,0.5495658656096924,25.57518806577005,353.1629410110888,0.9783577106887175,13,25,16,32
ATL,0.28061672201064675,20.2042203382162,328.1818244601682,1.1134698138907233,27,26,24,9,0.6981648266949977,25.66200170767953,381.9124348949122,0.30348095969833705,27,25,26,32,0.524793304364275,21.2272819958203,350.3269035952956,1.6541452157107446,6,25,9,23,0.4789657699014278,22.705522998071455,346.96487583611525,1.335284282630452,6,5,11,28
NYG,0.44316923778395245,21.644759801865167,309.64865573019586,1.6575391816329148,23,23,29,23,0.5373063595005625,20.061621483450903,333.41577333243555,1.8847240152469444,23,9,14,11,0.39754584521386005,23.194311658284985,337.50278999110185,1.4118152896436862,25,9,19,10,0.6049991647940596,25.77019075999281,368.79200536371957,1.545235126213666,25,26,29,13
BUF,0.28142787998052493,23.574420451027187,360.1966465676294,1.7042765713340047,26,18,15,25,0.6973344469335219,25.857785115200006,357.51971568454724,1.53260792029412,26,26,19,15,0.4044921649553539,21.807121540270487,337.9244062962126,1.8869348808153257,23,20,18,30,0.5989470260761798,26.611899769635734,362.1128806957723,1.5018803769851437,23,30,26,19
SEA,0.8611810530417867,31.53980895320673,381.8159033850533,1.0980473753332292,6,4,5,8,0.11859339366602707,17.267105180098493,282.62705700665856,1.9583429162288748,6,5,3,10,0.39037557415211793,20.349674974776832,334.018840795039,1.5829594234286708,27,32,22,18,0.6123906021114154,24.368941340664527,355.6895939436219,1.3969031869605637,27,17,20,25
DAL,0.7301074586415954,31.078668042950618,361.12105588056977,1.0388893689536274,11,5,13,6,0.24945773803321514,25.212307115228374,393.6874829618279,1.961844025898877,11,23,28,9,0.3995090429430535,22.54256333947846,333.6586440685455,1.620160527776007,24,13,24,20,0.6034663833534832,23.883113064201904,342.89721714915487,1.6273079208697918,24,14,4,8
PIT,0.5536328530376107,25.958744782397808,364.2612543270139,1.1685943957325704,15,11,11,11,0.42476457460474315,25.208472689011078,337.1828653786808,1.3844804895405776,14,22,16,22,0.5282800202830922,22.287969119920234,343.48924123449353,1.5465694384185456,4,15,13,16,0.47586317504590125,23.348989649655568,341.1480046707541,1.5459630594695815,5,8,3,12
