all Averages:
winloss = 0.5
pts = 22.27462121212121
yards = 348.0776515151515
to = 1.5833333333333333
home Averages:
winloss = 0.5757575757575758
pts = 24.03787878787879
yards = 354.9583333333333
to = 1.4659090909090908
away Averages:
winloss = 0.42424242424242425
pts = 20.511363636363637
yards = 341.1969696969697
to = 1.7007575757575757
EMA Analyser with alpha = 0.1594692862154749 (N = 11.541599999999999, hl = 3.9999999999999996)
Number of games: 264
-----------------------------------------------------------------------------------------------------
Average home/away
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
CHI,0.4384238823528164,15.086082296256814,263.2486040008659,2.3939079855603556,18,31,32,28,0.5615761176471834,20.131486741936715,323.8875630376259,1.8772157357917512,18,11,8,10,0.5343882191837143,24.521855246558726,345.0065236222064,1.4475832085250226,15,8,18,12,0.4656117808162853,24.622396637385712,371.13663575215537,1.8494798887856132,15,29,30,5
ATL,0.43608112806532073,20.251908888196525,360.30650608378545,0.806144226807084,19,18,13,4,0.563918871934679,23.472160933038996,346.64824575818045,1.6537597580326913,19,18,16,15,0.455260569839405,23.57618494816624,364.78380862547203,1.7695342402307606,27,12,8,26,0.5447394301605945,24.326483012119485,350.3988362360444,1.5800605565691013,27,27,22,19
HOU,0.4289429486523685,20.920370107160558,350.7707357455968,2.2998285578653572,20,17,14,27,0.5710570513476313,19.188596678441744,296.8207715399515,1.2733962079050558,20,8,1,24,0.5558790304160066,20.947147260484233,337.0737679895593,1.5384145564144174,12,26,26,17,0.4441209695839927,21.453707256332926,336.3700181273538,1.2403358283057129,12,12,6,30
IND,0.29421352114380306,17.049425872886445,308.5412763478369,1.6845856022306716,25,29,27,16,0.7057864788561969,22.004711308806538,336.3490155382811,1.1028415708058183,25,15,9,27,0.4384273557043615,20.733479942493176,332.1134338750693,1.7645862638009675,29,27,29,25,0.561572644295638,21.859941737795886,333.716025792503,1.7711581507937366,29,15,4,7
CLE,0.22635660055262252,16.78216708470587,316.2773017084641,1.3932671747679208,30,30,24,11,0.7736433994473775,17.77164697377004,348.09583071499185,1.3212390294353964,30,6,18,22,0.6733686489608631,21.837500846215924,351.8368173607739,1.7542316154306705,2,20,16,24,0.3266313510391362,17.221631027176898,304.1797716176982,1.326900824854022,2,1,1,27
CIN,0.35721130143689384,17.97737442910715,339.02587977019243,2.2315417662708583,22,26,18,25,0.642788698563106,25.038463466876777,346.8368255009408,0.8896262330226745,22,23,17,31,0.5320915223874657,20.977821173041868,336.02999084361875,1.576502178322717,16,25,27,18,0.4679084776125337,20.654367383987992,318.3810797360995,1.276268501831115,16,8,2,29
SD,0.6878030255471409,27.25179879032929,394.62702698110854,0.9998369350757169,9,8,6,8,0.31219697445285904,24.317285381166954,391.4861928188627,1.2364675599825106,9,20,28,25,0.5534783022340787,21.989675574142407,359.2986723236295,1.5011357330271577,13,19,11,15,0.44652169776592077,23.359543494925507,359.1507303955974,1.718228929680644,13,24,27,11
MIN,0.24679375803463605,22.37794784470144,334.05086152538627,2.29019705859624,28,15,20,26,0.7532062419653637,28.415419460404344,343.98673946798755,1.829943956553417,28,28,12,11,0.5128655965124997,21.445001332646246,346.30190152996767,1.697478953501518,20,22,17,22,0.4871344034874996,21.79654003886825,345.0173275357409,1.4336853195182806,20,13,15,23
NYJ,0.24480884908861428,21.724565474301993,333.706600231371,2.596668498959407,29,16,21,30,0.7551911509113856,25.798261778586205,299.46149947783454,1.5112858505630187,29,24,3,20,0.4705545371451966,21.00988599245612,340.6829749275771,1.959455145938184,22,24,25,30,0.5294454628548028,21.423502813441093,337.2246198748339,1.6152259617728881,22,11,7,18
DAL,0.26482439837217686,18.570447956811456,323.1146359601496,0.7207949007318402,27,25,22,2,0.7351756016278229,23.111629276349387,365.00382253699024,0.15965503394997502,27,17,21,32,0.46967510306344107,23.11878948515729,356.27255371916084,2.229883306397828,24,13,13,32,0.5303248969365583,22.729328173817713,355.20792058215125,1.8913611746498866,24,22,25,4
BAL,0.8393866247584595,23.047260917748506,309.6647292512269,0.8241109931272775,4,11,26,6,0.1606133752415404,17.261098222480424,310.05558959352135,1.8050604149804488,4,4,4,12,0.47048905509934796,21.027372562757755,342.06991908996133,1.6172380413319365,23,23,21,20,0.5295109449006516,20.20014723813612,337.5562653711361,1.4650375793587809,23,6,8,22
PIT,0.4223980878460846,19.43280414849757,381.282220028343,2.0359165079274923,21,19,9,24,0.5776019121539151,20.019215106716086,342.9781623945852,1.0846261588068036,21,10,11,28,0.3433213720047628,17.231523013929472,318.5315583267643,1.4851240238040089,31,32,31,13,0.6566786279952367,21.929138132464207,343.903745402169,1.210362615389958,31,17,14,31
WAS,0.2739492589001336,18.713195156855484,366.31373834043325,1.686225029355322,26,23,11,17,0.726050741099866,24.467765721550336,345.9675346490491,0.9066802973374427,26,21,15,30,0.5654599008049298,25.80811677410972,364.3097918459612,2.0630058056701843,11,5,9,31,0.43454009919506975,22.512052947691373,347.3057022416223,1.7136743252199738,11,21,18,12
NYG,0.9026064309580806,26.621916433528707,381.72968173707204,0.743913077092744,3,9,8,3,0.0973935690419193,12.471402548165292,315.28755942993814,2.6071974289420163,3,1,6,2,0.574065028479708,27.01937880577492,374.6897321838311,1.1325172702570685,10,2,5,3,0.4259349715202914,24.762332561673215,380.0156157420745,1.7379166865059792,10,31,32,9
SF,1.0030337329310073,29.449394447775582,349.01482891599414,0.3801590714025847,1,5,15,1,-0.003033732931007442,17.45491031580708,319.1242962517038,3.3067204691314673,1,5,7,1,0.6156145549605736,25.859156265273903,379.14615611985334,1.3051507189721976,5,4,4,8,0.3843854450394258,20.379246844162587,340.64029909377786,1.6188197458293483,5,7,10,17
SEA,0.44039632762095393,26.401413857272672,334.58299347825107,0.9044039699617865,17,10,19,7,0.559603672379046,20.578987851963866,361.11813113257756,2.148812221091747,17,13,20,6,0.5434358615561357,20.12133050590479,317.91259565870985,1.5378710423530189,14,30,32,16,0.4565641384438639,19.460276150741276,333.8609147549638,1.6954853793960447,14,3,5,13
STL,0.19057101148033775,18.6083503335836,297.28517628178713,0.8118515391109022,31,24,28,5,0.8094289885196622,27.87958242807043,345.2793734468253,1.1269294300691721,31,27,13,26,0.6499895121585928,21.757133290921626,341.81024680160846,1.2310302780234728,3,21,22,7,0.35001048784140665,17.39427749868938,324.0152829981552,1.9515038595161198,3,2,3,3
PHI,0.7685642244947052,28.53857249153547,386.38860138631395,2.61810021032962,6,6,7,31,0.23143577550529482,14.032243594193647,310.7181018105154,1.605264213183716,6,3,5,17,0.4557088681633818,22.925558916466024,343.0765443650186,1.4015069374728542,26,14,20,10,0.5442911318366175,21.833877686450332,338.28411559906743,1.182287384474457,26,14,9,32
ARI,0.7466019341644736,22.53112360880525,347.7486899941851,1.8696118226159397,7,14,16,22,0.253398065835526,19.637163776781442,349.0959725333788,1.492151826051099,7,9,19,21,0.5307835112737026,22.479426690767568,328.3787303482925,1.2121939139241107,17,17,30,6,0.4692164887262969,19.562425373536822,345.4045552140401,1.8442378228673841,17,4,16,6
CAR,0.5097527385374776,28.241824122872796,360.471265953069,1.322080427034665,14,7,12,10,0.4902472614625222,26.34326982881757,395.3247909780482,1.6192455359446807,14,25,29,16,0.513107705339104,24.056937384227894,380.3847862028221,1.91921870106263,19,10,2,29,0.4868922946608955,22.476207757832857,349.7429468865225,1.3959256743096264,19,20,20,26
JAC,0.3511279089052791,19.15814315211834,276.9253517963727,1.6915788422603404,23,21,31,18,0.6488720910947207,24.056757086900106,341.9996098838356,2.4402569031120565,23,19,10,4,0.41193758465484903,19.86938132395283,340.8712078664167,1.6256050639315835,30,31,24,21,0.5880624153451506,21.86320555164029,341.003901674879,1.4228453221637434,30,16,11,24
TEN,0.5145980118706609,19.287278868656234,372.484929623129,1.8669383815708764,13,20,10,21,0.4854019881293389,22.605388445828623,367.7121072832548,1.0500664942987086,13,16,24,29,0.3383548954900252,20.349695665288376,333.9641810880056,1.7308591441643832,32,29,28,23,0.6616451045099743,23.627681892869663,342.15893114040057,1.4041491747272514,32,25,12,25
KC,0.5757296331114428,8.754225632228081,317.39138969782715,1.4032453234531435,11,32,23,12,0.4242703668885572,13.8381134221524,297.0989071958956,1.586816522423001,11,2,2,19,0.5277491222937644,22.46326140761475,344.6816885651112,1.5878928788256588,18,18,19,19,0.4722508777062352,24.695926560798238,361.540966615812,1.4784387296625234,18,30,28,21
BUF,0.34471430402103587,22.703676713231175,347.05715728055685,2.419436482144764,24,12,17,29,0.6552856959789639,29.748066653583397,374.85478494064745,1.9087519694398827,24,31,26,8,0.6090609496412588,24.8478546732973,358.2343869216962,1.3681177111527394,7,7,12,9,0.39093905035874066,22.739991029927484,363.03940482434047,1.5316856057456572,7,23,29,20
DEN,0.4648433002063989,17.454574033156803,315.75479885487016,1.4243570462395854,15,27,25,14,0.535156699793601,27.390826194786786,371.3579168660895,1.2749838400394375,15,26,25,23,0.5967289305260497,24.302373335444173,379.783789991574,1.4966162858536518,8,9,3,14,0.40327106947395,20.95780487186995,354.0116844572038,1.7242236651672798,8,9,23,10
OAK,0.45296462243578817,22.589100649395775,410.25228895907253,1.5886264735965856,16,13,5,15,0.5470353775642115,28.665934830601167,412.1276590691399,1.890805640125297,16,29,30,9,0.6094111595310799,22.802031560265064,355.4679458733202,1.1070551886508564,6,15,14,2,0.3905888404689195,21.378655783557118,347.4334271708471,1.7484838434659844,6,10,19,8
MIA,0.5556437994204899,19.14250945955178,296.7230214745815,1.8793082256069038,12,22,29,23,0.44435620057950986,18.881199135454175,345.9445271061487,1.5889959062960024,12,7,14,18,0.46008876734705645,23.62438186384489,353.9441601408459,1.848789855482778,25,11,15,27,0.539911232652943,25.612253064639038,357.68016159087773,1.6279463826797074,25,32,26,16
NE,0.9147461574730276,37.28053102822139,452.86650495484884,1.2653463588001927,2,2,2,9,0.08525384252697216,20.237407155255845,365.8090693538848,1.933025042529524,2,12,22,7,0.44033508481232886,20.52987798227149,340.98514044851714,1.8652939817831622,28,28,23,28,0.5596649151876706,24.592716208150122,350.0703083267265,1.3074873526584647,28,28,21,28
-----------------------------------------------------------------------------------------------------
HOME GAMES ONLY
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
GB,0.8052468297741984,33.4116369490289,399.8291916451539,1.8701146763040932,6,2,6,26,0.1800374476429251,26.512185893395873,418.32381630277064,2.4243936785330362,6,27,32,5,0.6224755067122936,24.117270949468946,368.9832539590349,1.537605567787309,1,2,3,8,0.3796881183335818,22.726677569257177,366.0577682523453,1.6871821042858557,1,17,30,7
NO,1.046803035810878,40.00540043377838,521.2691401639718,1.1440274910774606,1,1,1,9,-0.06130798015694981,16.610066879472278,362.731695393466,1.5512080644883661,1,5,22,15,0.5703128153272917,26.112137835372554,378.4486293110485,1.6730561718721833,6,1,1,22,0.4316400314817786,24.41316228966211,371.53299703865144,1.7169869064369347,6,25,32,5
TB,0.10356492048623474,14.735753907662346,270.51551821465256,1.8420411451327032,31,30,31,24,0.8816156815018645,29.182327662460366,372.39578534816945,1.4336683839672208,31,32,27,19,0.4105107434457377,22.50690644820681,367.7558626836464,1.2519908457052906,26,9,5,1,0.5919957054770854,24.76162460718064,350.82089875428636,1.459962076985311,26,26,18,21
DET,0.6733023008857969,28.566397138691123,365.2951094298937,0.9213451574858139,8,6,13,3,0.3121870191400824,19.401862043241266,353.8565103713056,2.9804803308452743,8,11,19,2,0.4745670015003127,23.737407896195887,363.91013902441404,1.3747036278692724,18,3,6,3,0.5276307293847304,24.904030995475786,363.29687387156906,1.640629030507475,18,28,29,8
CHI,0.41279644728726717,21.505753624547108,268.30602591053014,2.3172679509654457,24,22,32,30,0.572622445499448,23.391115740090385,331.9695219819065,1.5883075784084042,24,25,11,13,0.48021704889143985,20.93046721404719,335.03492143781074,1.8807951621828356,15,19,22,28,0.5220511092327675,21.33136053907615,346.08598389056135,1.9224893475594111,15,7,15,2
ATL,0.6043745709442152,28.701371099545092,376.68659687737835,1.19509064070713,13,5,9,11,0.38122417864226044,23.07476815784011,313.40251235293266,1.9270545106521006,13,24,7,9,0.24386822114701198,18.469108541737516,320.66101230350216,2.154480420888913,32,29,31,30,0.7582200801774347,27.33421863386576,359.36829421405906,1.5161839918214637,32,32,24,17
HOU,0.5086138794948543,22.247658711763982,360.54893061718235,1.549648041029478,18,18,17,17,0.4772325205259749,17.179357907573227,308.3066977142733,1.7001339688481625,18,6,6,11,0.4221298580625911,21.511159967909222,341.58741330922743,1.6158210543794849,24,15,19,16,0.5794716443795784,23.55812724776867,348.9319919258525,1.1569903632472416,24,18,16,31
IND,0.5116073689247891,18.29077387287258,298.911555004615,1.4049177599750495,16,28,27,15,0.47402890659927993,18.99539022605211,337.5667681521854,1.5294084591013493,16,9,15,17,0.47850811778663144,22.655283534509287,352.2456488380894,1.5503061343673188,16,8,11,9,0.5235426576002219,22.682895071893633,341.8462408744828,1.6103340329110425,16,16,13,13
