all Averages:
winloss = 0.5
pts = 22.529296875
yards = 348.1796875
to = 1.583984375
home Averages:
winloss = 0.576171875
pts = 23.8046875
yards = 352.61328125
to = 1.56640625
away Averages:
winloss = 0.423828125
pts = 21.25390625
yards = 343.74609375
to = 1.6015625
EMA Analyser with alpha = 0.1594692862154749 (N = 11.541599999999999, hl = 3.9999999999999996)
Number of games: 256
-----------------------------------------------------------------------------------------------------
Average home/away
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
TB,0.2777486069284814,17.884369029418032,344.9120734405126,1.7361300536474398,30,26,16,22,0.7078849448670634,21.72455378775364,332.90683493399797,1.4350899259013608,30,14,12,22,0.5698609256352511,23.638253216137798,368.37509850458616,1.571634432712228,4,5,1,22,0.4321252370397954,21.597120497809165,342.1060064873952,1.627311694681766,4,6,11,10
WAS,0.45788313715585977,24.515311866619506,397.5043750443093,1.4800039797923632,17,11,6,16,0.5273287944926858,25.94008518974381,410.0923811258806,1.6947643741757985,17,26,32,12,0.48972016494602033,22.732770906059727,350.6266856280056,1.5316980570320329,18,14,11,14,0.512737565989821,22.987406562667157,338.0256155099703,1.4132081556933378,18,20,5,26
BUF,0.4007604341408293,20.72719682148798,356.66489899493564,1.9847164221399791,21,20,11,25,0.584819339040003,23.614721182757464,364.42937232539543,1.5027616889143323,21,21,23,21,0.589529453334384,23.38420478257667,355.9057109892975,1.4615734506668,2,9,6,9,0.4125604360691705,21.51646860388536,339.9644430888567,1.4082991252574806,2,5,7,27
NE,0.8092511208988896,27.539056765471614,390.927526151116,1.6713799529784479,2,4,7,21,0.1758365092699113,18.871345696678226,362.699845678585,2.1121275891357536,2,5,22,5,0.4318556037330869,19.19999396680563,325.9739351188813,1.8068511522241284,29,32,30,30,0.5707264286824991,22.40790154710634,345.3822601477988,1.2922044029834867,29,13,14,32
HOU,0.6017358910079393,20.428752114781567,361.8745636721395,1.4994882559524987,11,21,10,17,0.38360330053408037,25.351712376029358,326.2078291678574,1.0211556276951959,11,25,10,31,0.5349228027588084,22.175964903650474,324.38606062713836,1.517556237589191,9,22,31,13,0.46735772016976335,24.296605525953794,353.49431792410496,1.419006850669299,9,32,24,25
TEN,0.5471361692059415,20.1323360943391,298.75185575743683,1.1816754285572602,13,22,30,8,0.43790248307420765,24.376094664380624,344.6575454999237,1.833002603825333,13,23,15,8,0.5299630857227784,21.865495126083076,341.4518573314293,1.5687009376662113,11,24,22,21,0.47266792458145934,23.183671313372592,354.99057359359784,1.3950516283013754,11,22,26,28
DET,0.39163535307076724,23.853818025111124,401.7741587712225,1.9177920868392837,23,14,5,23,0.5938820322861211,25.97832573682704,357.4346794340914,1.4226733835258056,23,27,18,24,0.5184150030320597,22.55053198236626,344.71834483439835,1.7147335181167476,12,19,21,26,0.48368732608164344,22.85122534134972,350.06808381248743,1.7226273792862956,12,19,19,8
MIN,0.4276274111321511,26.384418289425202,345.4733700609635,2.0659520931207687,19,5,15,26,0.5579531833153077,26.653255917468634,386.0149470911174,2.2350626348011886,19,29,30,3,0.4927374584330773,21.720287195486932,350.28792571754514,1.6388769499948694,17,26,13,24,0.5093516097038508,22.48026303352441,345.63457845602795,1.4883619493843794,17,14,15,19
GB,0.6548133631401084,31.81300254595726,411.669978161323,1.5927558724816389,6,2,3,18,0.3309688598841277,22.720834296275893,357.2859596298165,1.926402126806107,6,17,17,6,0.5617931978742416,23.23605983242256,346.1953649203334,1.2752732345133677,5,12,19,2,0.44009424168590894,22.067435898427448,347.717604449555,1.5460142817435873,5,10,17,15
NO,0.6441631313805659,25.718494894188122,414.7694625379916,1.4193322774009314,7,8,2,13,0.34115799514804557,21.11512415125557,357.01010156807234,1.7019156627327643,7,11,16,11,0.4572179665632933,23.738727425517023,357.676955688469,1.6960891594612386,25,4,4,25,0.5450806213786867,23.68532678330233,355.38271828988593,1.6257550021031466,25,30,27,11
DAL,0.48741542228804785,25.987313907076143,350.6429968753621,1.6173284925943463,15,6,12,19,0.49861273658011385,23.84807259857058,361.9117120231738,1.4295157404484957,15,22,21,23,0.45782422644864706,20.930015380221104,351.2399728950161,1.4757054735539716,24,29,10,10,0.5438172772675781,22.040306793119832,353.20462915229314,1.389107915216916,24,9,23,29
CHI,0.6416568406809021,25.857697455415984,330.044325288874,1.444730020348206,8,7,21,14,0.3442864153172331,22.876783069856444,359.74264592802143,2.6303991795128168,8,19,19,1,0.41969763754907563,21.32475384530771,338.576252573168,1.920641049008296,31,27,25,32,0.5819788209233805,22.70314282061217,341.9546399628458,1.540973616386914,31,16,10,16
IND,0.6903514323621203,23.039783251869046,339.5090020061989,1.149972200768232,4,16,18,5,0.29598204686812046,21.34454658788823,381.17807558323204,1.7828711351463944,4,13,29,9,0.49831825743103364,21.014555151271544,339.8379510264002,1.288212412514453,16,28,23,3,0.5029679778093172,22.497220372018916,354.66284692182717,1.384494420831641,15,15,25,30
PIT,0.30607427936607173,17.424251895035937,331.085957344597,2.462462135428384,28,27,20,31,0.6794776446147532,21.32044129516079,313.60976671104254,1.1086061479935545,28,12,3,28,0.5356436611799635,23.557194699304446,337.08463499950625,1.4476174739619876,7,8,27,8,0.4664740774235983,23.217028459201877,341.387595780027,1.770917731025473,7,24,9,5
-----------------------------------------------------------------------------------------------------
ALL GAMES
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
BAL,0.7071094655978857,24.52975824929076,353.7790698031758,1.084470760230312,8,13,14,7,0.29289053440211393,19.483013440294265,300.05614386761715,0.6381559589606592,8,8,5,31,0.5775161572472125,22.05347563736619,351.0542181557121,1.74649403902874,7,18,13,27,0.422483842752787,21.67356353459063,313.71280852991697,1.3616610706805163,7,8,2,24
CLE,0.3527146799625885,17.04283630652945,323.08739691421346,2.3014879229124556,22,26,21,27,0.6472853200374115,22.144325193826564,311.6190718682944,1.6104151566763016,22,16,6,16,0.46715043911084386,23.396792711168075,353.5738068952824,1.5896456967182444,21,12,11,17,0.5328495608891557,23.04700497200795,349.603261764709,1.6066173177251961,21,22,18,15
STL,0.22447964605757936,18.152290720588223,311.8552723635064,1.2017955264570062,29,24,26,9,0.7755203539424202,25.52792092734938,393.5304006941297,1.178171928815841,29,24,26,25,0.41402072335259854,23.16736974100957,335.5947267120983,1.5427457592662268,27,14,24,15,0.585979276647401,22.139769583594568,362.7043384224425,1.6620988351212171,27,11,26,8
SEA,0.9364192165056827,32.2721624143124,408.3308311473996,1.0801372721238753,1,3,5,6,0.0635807834943173,13.093620514716335,278.0661654501009,3.203281994040292,1,2,3,1,0.4691251080043431,20.85170173533752,338.0158913080095,1.392356156015649,20,26,21,8,0.5308748919956563,23.08841700356186,332.5480795335367,1.6473664672590482,20,23,6,11
ARI,0.2868748686588598,15.852083629285932,279.97819767981747,1.8497826082435944,24,30,32,24,0.71312513134114,24.973968378234353,335.9063542355627,1.3019515756082256,24,21,13,24,0.5243270523714025,24.231939518688314,383.57822477714006,1.6300902250804603,16,6,1,21,0.47567294762859685,22.820566229334194,353.57591869066744,1.7547745368246603,16,19,22,7
MIA,0.8281128467780949,20.612457545131374,287.33716682002614,1.2993500732419159,2,19,30,10,0.17188715322190498,18.215292307175865,385.2082892490785,1.8417784603937342,2,7,25,10,0.5258091396419319,23.391256907096565,339.20179629666353,1.3227355274579562,15,13,19,5,0.47419086035806757,23.192221981789178,370.7223960304476,1.6612248516855133,15,24,29,9
PHI,0.22679197267321863,21.639074118028827,415.1513908471055,2.5186377337807047,27,17,4,30,0.7732080273267813,31.118428788369705,435.5776569022804,1.6403895279286822,27,31,31,14,0.5402690088391296,21.505144486456693,317.90309972020066,0.9980128495781503,13,21,32,1,0.45973099116086974,22.260979594188186,351.3970028604374,1.5407596719294554,13,12,21,19
NYG,0.2261114623205302,20.5236046817531,322.96270571756804,3.040547697403891,28,20,22,32,0.7738885376794695,27.882171135533135,366.066033628569,1.3969430544947996,28,29,21,22,0.5495365133785433,27.139866399192705,375.2219615706256,1.5498967126129128,8,2,3,16,0.4504634866214563,20.638101685956,330.26785597085336,1.4551055804010535,8,5,5,22
JAC,0.12125655465848849,16.21587915190984,311.7407635460017,1.6119692162906296,32,29,27,18,0.8787434453415113,32.068627654808594,377.1998278775508,1.5324789030592212,32,32,23,18,0.60111340035881,21.821533258408774,338.371867355027,1.2873081260223287,3,20,20,4,0.3988865996411896,19.03203102166718,315.4924248293179,1.8950264694891432,3,2,3,4
CIN,0.7520805759801772,25.26996086381634,319.6718599734553,2.2770171399532266,7,11,24,26,0.24791942401982278,18.057005110120347,314.23624807287257,2.625544658158682,7,5,8,4,0.45343712422956783,24.030565765559906,360.65583485054924,1.4875681132817136,23,7,9,11,0.5465628757704317,22.481930351471963,345.38552686106135,1.406015372086261,23,14,17,23
ATL,0.43971604490732175,23.885017783690593,335.972258378722,1.0937916336168294,18,14,18,8,0.5602839550926781,22.863755366478998,361.2057859391791,1.6717800123836348,18,17,19,13,0.5307397187823921,22.300039429168397,357.2614174078008,1.5036686714884555,14,17,10,13,0.46926028121760743,22.919235009519774,377.89951387617214,1.5770893311820713,14,20,31,17
CAR,0.5766530522884393,28.000157022146468,358.61914733397407,1.425769508481335,14,5,11,12,0.42334694771156056,11.763651645041467,277.2325111980932,1.5530522304746417,14,1,2,17,0.4917977442833145,25.155281590728492,370.85840784431883,1.931884754198191,18,3,5,30,0.508202255716685,21.894717922620245,350.8961006142892,1.6057728345258748,18,9,20,16
NYJ,0.5422471598676324,16.897284898031348,366.4975786067999,2.5996946528008764,15,28,10,31,0.45775284013236767,18.061073121858946,268.141924171618,0.17364315446908668,15,6,1,32,0.5219547328686451,23.50083148586567,363.8359505089273,2.012787528053452,17,10,7,32,0.4780452671313543,22.93006058629807,344.2061654640152,1.6387517367664222,17,21,15,12
SF,0.5773093440465611,18.856303667512673,309.2056618705936,1.5623023952649997,13,22,28,13,0.4226906559534385,21.062271084738793,312.8675475247618,1.675561429208694,13,13,7,12,0.6867647190779779,27.481623067041895,362.84963893335123,1.0313064108302235,1,1,8,2,0.31323528092202185,20.17513084169465,356.37052650954286,1.9798123371215208,1,3,24,2
KC,0.5904821647378403,14.488413433024352,285.5412500025038,0.35717098347021453,11,31,31,1,0.4095178352621594,17.63587354805444,335.5158207025569,2.292554555026937,11,4,12,5,0.41540268952612935,22.428010521411867,367.35498974494624,1.6851925315911866,26,16,6,24,0.5845973104738701,26.191931477903513,379.78127570754805,1.6495448385284728,26,32,32,10
SD,0.4207195845211504,21.892103151698734,321.17125445248325,1.0780910772566519,19,16,23,5,0.5792804154788493,26.889695430791154,440.9811010187,0.8670121730619371,19,28,32,29,0.4902881128265772,20.08500804048252,320.6840745819407,1.3942511216823044,19,30,30,9,0.5097118871734222,24.222521302325852,343.19057300737313,1.6211665299718634,19,30,14,13
DEN,0.8259798136441019,37.302208142237056,473.8780872995844,2.03898725833447,3,1,1,25,0.17402018635589803,21.50393091689316,316.42966224996815,1.4067171674741803,3,15,10,21,0.3301712132710273,20.089649810570137,348.95569059596875,1.6885128623204602,32,29,14,25,0.6698287867289722,23.37340487924017,342.2631275398807,0.9749236858901691,32,25,12,32
OAK,0.31412810951313475,16.980621865540744,340.09888325173375,1.04218489942799,23,27,17,4,0.6858718904868653,21.373752019547897,344.0018396100544,0.9913858014753263,23,14,15,27,0.5454358859979105,24.37260852380825,353.02222961667826,1.5169619634084337,10,5,12,14,0.4545641140020888,23.574089469981253,338.69751404522725,1.505000714508287,10,26,10,20
TB,0.22301723887680722,13.128879768696379,313.81223154999276,1.6368854935719048,30,32,25,19,0.7769827611231925,20.758180732149423,316.33082826917735,1.1685310684440473,30,11,9,26,0.5824003289648568,23.50883632574051,377.4907630240836,1.739423893924876,6,9,2,26,0.4175996710351427,22.068261544819606,354.4372219464886,1.7587914668757212,6,10,23,6
WAS,0.21652659733425061,20.65241146253903,380.81549255730175,1.7897010601248642,31,18,9,22,0.7834734026657492,25.746686533485175,409.9490629490618,1.5211226041782404,31,26,30,19,0.3881411744612408,24.65492944567808,374.67489935906707,1.6139798930941827,30,4,4,18,0.6118588255387589,25.931353430404382,365.0112122218026,1.2654320712098062,30,31,28,29
BUF,0.3986401293171475,24.803021008551127,385.17225484905373,1.8122162579041026,21,12,7,23,0.6013598706828521,24.93897383620605,394.4678774294319,1.3943558258540512,21,20,27,23,0.5439908499314696,21.432810340293006,348.3426128234363,1.8115965155920457,11,23,15,28,0.45600915006852993,18.646368382419812,311.0437539125676,1.242666388851635,11,1,1,30
NE,0.8096955988069328,25.482249836217363,388.08337972507906,1.5696449511588724,4,10,6,14,0.190304401193067,17.015990572223636,351.37511556382185,1.8843744004528313,4,3,17,8,0.36648828309964854,17.111440138335027,322.09680228532017,1.9282118853979007,31,32,28,29,0.6335117169003508,21.048195951612243,325.33840281253276,1.2032482352959664,31,6,4,31
HOU,0.5901589680935212,18.35768787501285,354.26522058135726,1.5771645226037865,12,23,13,15,0.4098410319064787,25.46324708077109,299.81614969507683,0.9298002506626987,12,23,4,28,0.6019195229132047,23.693384649431792,323.0655113147289,1.2150663746666934,2,8,26,3,0.39808047708679467,24.19588912273708,350.400154832953,1.3442907103649506,2,29,19,25
TEN,0.6634763627752385,19.61883816511132,297.3242308127842,0.7187842184007962,10,21,29,3,0.33652363722476136,23.637968628347792,339.5679951825586,1.837492297607132,10,18,14,11,0.5457676965501137,21.138107241734073,337.195066155788,1.4976471924339814,9,24,23,12,0.45423230344988563,23.821620795678047,362.8161770628865,1.3396880306699546,9,28,27,26
DET,0.4007496246473783,23.66609745849183,382.0585073210232,1.6053491738326349,20,15,8,17,0.5992503753526217,25.579735780587466,375.80438319152665,1.51957527198906,20,25,22,20,0.4455888299278822,21.97737309338951,337.8043639230122,1.6762050716780674,24,19,22,23,0.5544111700721173,23.576643035856566,371.1207866153793,1.8265054737397763,24,27,30,5
MIN,0.25054392331025227,27.185928958767263,356.7143905296763,2.341579253366603,25,6,12,28,0.7494560766897475,29.805153918484706,401.52829398678443,2.789956508511036,25,30,29,3,0.4625633778638869,21.06217734224556,347.3072728298321,1.6290382825375072,22,25,17,20,0.5374366221361124,22.779665979021836,334.9251597492018,1.6136351308947916,22,18,8,14
GB,0.5243543788609273,33.73555691307455,439.213016063058,1.6623188125156365,16,2,2,20,0.4756456211390725,25.844032320621167,362.4037659383754,1.9036878466438125,16,27,20,7,0.5902701699205124,23.462881857646636,347.93367977449606,1.4827746573741603,5,11,16,10,0.40972983007948693,21.175443162532154,341.0802823950529,1.9415491937658187,5,7,11,3
NO,0.6999400809619638,27.13271547165773,434.4377257565918,1.5852462551550472,9,7,3,16,0.30005991903803614,20.177741887204373,350.89459944087747,1.8789648611025387,9,9,16,9,0.39200507214111613,20.653963746205708,335.30502912780867,1.6359460063432165,29,27,25,22,0.6079949278588832,22.749808826174142,337.2418158735637,1.3063701896312991,29,17,9,28
DAL,0.49833778416049673,26.610242900300175,349.79486262250305,1.6861284367854485,17,8,16,21,0.5016622158395032,20.987550244894816,356.65177805356734,1.6143191802816625,17,12,18,15,0.4172924883547211,21.500044457936994,339.46839863412936,1.3802344855148565,25,22,18,7,0.5827075116452782,22.48485567278731,358.6432914700973,1.3386933645764927,25,15,25,27
CHI,0.7627566581157622,29.48642577518919,326.00863561101795,1.3939999163103607,6,4,20,11,0.23724334188423754,25.197773909191802,395.4820514230141,3.0907377321461675,6,22,28,2,0.40058853072749295,20.34386719048404,321.6802286023651,1.969096068243087,28,28,29,31,0.5994114692725064,22.44917619626318,344.4285018513481,1.492257061437604,28,13,16,21
IND,0.7655620738195766,25.98566349936477,353.2018590363556,0.5693244368004836,5,9,15,2,0.2344379261804232,20.503514152650613,381.0792989679438,1.9056732013379305,5,10,24,6,0.5416449483905988,18.868113204094918,320.30285836368955,1.3440309580590288,12,31,31,6,0.45835505160940065,20.181044549573052,334.7173784833403,1.5546401570827553,12,4,7,18
PIT,0.24705401820045556,17.06207029866585,329.5359588627918,2.3806146169725277,26,25,19,29,0.7529459817995442,23.94508085551607,326.1229575350451,0.7527369738719658,26,19,11,30,0.5909806077531036,23.0081771930422,322.97953963056915,1.616353544958065,4,15,27,19,0.40901939224689593,22.58147107213521,342.44610276370736,2.07273494947824,4,16,13,1
-----------------------------------------------------------------------------------------------------
HOME GAMES ONLY
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
BAL,0.7346261945129084,24.373882573732118,334.7726526821047,1.0067388388347076,7,12,22,6,0.25132717164645074,17.86438436694816,289.6351833182314,0.7279911249808025,7,6,5,30,0.4406829358892589,19.443002949503754,349.2346431956886,1.7138391265783355,18,28,11,24,0.5609834124219732,23.938906432712024,338.2431324225725,1.3128557598757378,18,20,5,28
CLE,0.3198034038461025,19.17280821901865,303.40895699152975,1.9845294551669586,27,23,29,24,0.6664798718729741,25.109663139558766,339.6837756163282,1.8208263071613509,27,25,16,12,0.43203370825456217,19.192844646964094,328.59275193714933,1.579812400830456,20,30,25,16,0.569643083015542,21.913027592904733,343.8328050781995,1.3183999768654888,20,4,10,27
STL,0.4274374491462272,18.575015767099913,341.28017115067746,1.4596096048198655,23,27,20,13,0.5571182439316896,27.33993539629111,383.6628883676229,0.578951698381998,23,29,28,32,0.39391315631817975,20.818903723692095,319.90155224995357,1.95432384683474,27,21,30,31,0.6091508650744949,24.238854443901467,356.0441000487655,1.7943601485758904,27,23,21,3
SEA,0.8812124128060546,34.4787516290888,391.16736732732306,0.8502986710282888,2,2,6,3,0.10396106158167576,13.04290121019653,284.92014249284966,3.4657018856786195,2,2,3,1,0.4114266095384137,21.169089723800614,329.090029656448,1.3555578163515511,24,19,24,4,0.5910196305444475,23.403200686473376,346.7238571321497,1.9571351097804097,24,15,13,1
ARI,0.38443516019562574,19.01347960425663,329.2346933798392,2.0841852165988706,24,25,24,28,0.6003288016605028,23.069305263752888,320.7153984995473,1.3319022929781532,24,20,8,22,0.3598371575138094,21.260545130679578,353.21775782264615,1.8353912511786787,30,18,8,28,0.6433589476192426,24.900080858666648,318.4228720659738,1.3627846978795841,30,28,1,25
MIA,0.6782875401824213,22.079663175083766,296.4237427555449,1.1367920753720369,10,18,30,8,0.3080316138253906,17.496672998536063,349.14598100317966,1.8029273695144208,10,5,18,13,0.37165111445079435,22.289233255006415,349.98880599161265,1.481148967626166,29,11,10,11,0.6299897985305741,23.155899938314537,366.4849031532119,1.701427092941276,29,13,30,6
PHI,0.05824989056071195,20.777649411198748,412.6059139289413,2.8425489222430738,32,19,4,32,0.9271838704745039,29.04966602322594,402.4293213796362,1.3228391239968686,32,32,31,23,0.5196837880934801,22.43041023361823,336.1400356741261,1.1458239638387022,4,8,20,1,0.48226170905089744,22.294695301324616,337.24274477631474,1.4888893652399373,4,6,4,18
NYG,0.6581052271822067,34.22419698269728,382.3628885411975,2.0181495745524787,12,3,8,26,0.3282887292954779,22.456436775816417,370.01515806294503,2.0598091223523287,12,19,23,6,0.5628637476746254,24.131594047179227,363.0268087145753,1.4240518605910732,2,2,3,10,0.43870236283687053,21.772106649411704,339.53312590587524,1.4197590890861973,2,3,6,21
