all Averages:
winloss = 0.5
pts = 22.84765625
yards = 350.1328125
to = 1.5859375
home Averages:
winloss = 0.576171875
pts = 24.05859375
yards = 350.9765625
to = 1.5390625
away Averages:
winloss = 0.423828125
pts = 21.63671875
yards = 349.2890625
to = 1.6328125
EMA Analyser with alpha = 0.1594692862154749 (N = 11.541599999999999, hl = 3.9999999999999996)
Number of games: 256
-----------------------------------------------------------------------------------------------------
Average home/away
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
PIT,0.40758625422845607,19.19142064482036,335.96301619889323,2.2902261801528923,20,25,21,29,0.57835820565047,20.30203808842144,281.46447908929633,0.7435805740695269,20,7,1,32,0.47245977624601754,23.510930038371725,354.82598937950047,1.7066059148360702,23,11,12,22,0.5292654264594432,24.59418097625676,355.62608896219865,1.558530775162671,23,28,23,20
STL,0.5163167660179493,19.95632058356165,349.43266101995727,1.1359210845820136,15,22,14,6,0.4686206979289622,21.66893058283135,336.4712461651057,1.262296666328031,15,11,11,24,0.5479292247170575,23.85064645077844,343.2828669672705,1.4674870434609204,9,7,24,7,0.45480297392041796,21.320561035253224,341.82734124733554,1.7631558260889246,9,2,8,3
BUF,0.3204478176036099,20.686794348348734,328.5811683666643,2.0990465908838045,25,20,23,28,0.6656285901251262,26.961841846726422,343.9065283614324,1.5547548704615661,25,31,13,17,0.5634267878142085,23.906962033754038,361.69050691468016,1.2003107824065316,3,6,6,1,0.4381165189276468,22.08969152208804,358.9098462269428,1.4694218683065752,2,7,26,27
DEN,0.7511945965979773,26.97695623364332,365.6618501407444,1.4017907612526541,4,6,8,14,0.23458258883800173,18.009755713652357,288.34486358234494,1.5326064296445197,4,4,2,18,0.3838854896373103,23.00442597658295,360.31487710188105,1.6992781044616543,32,13,7,21,0.6180069875110976,24.777553974554678,366.42672383017447,1.433001392132686,32,29,30,28
NE,0.7767713012824278,37.38798813065148,434.34892066967734,1.4271593189591898,2,1,1,15,0.20910560513174115,24.17047970407544,378.5382049401974,2.4520940227660315,2,22,29,1,0.5635893197052941,21.449433659735227,339.6936908715324,1.5391941379829528,2,30,27,10,0.4382034364649237,21.699455359660156,345.54398929255706,1.480356018200035,3,3,10,26
MIA,0.3950820831092557,19.00219796136563,299.61148760073013,1.3856285865685165,21,26,29,13,0.5905701138136938,17.704406612620517,333.4699850936005,0.9267957780382412,21,3,9,28,0.49618932590833464,24.376739131405927,355.1628824440181,1.2750566964475456,16,4,11,2,0.5057781916393074,22.313859362088017,354.6465089625617,1.6954505065740078,16,12,20,6
DAL,0.6444965371334801,25.90760475191498,378.7125340812005,1.243403347907027,9,7,6,8,0.34143794090946356,25.167065186942715,370.59332914358436,1.0982030596259549,9,25,27,27,0.4804716204068191,21.971056850201094,346.0775671861611,1.7363722208408605,21,25,20,26,0.5212136160208286,22.01754776853464,336.30144313557275,1.5970522352285426,21,6,5,15
PHI,0.24208652398863564,19.62026117263395,330.27505553228013,2.3833719158663564,30,24,22,30,0.7432913672430137,26.32183637548112,325.6398509909361,0.9267635049999444,30,29,6,29,0.48461838013231007,24.62592434049631,364.3864670948279,1.343201631766473,20,3,4,3,0.517623443106632,22.652288613772328,354.9440933595044,1.533014897378969,20,16,22,22
DET,0.25781413442803597,23.32662303751451,396.3442556451977,2.0048350966929327,28,15,5,27,0.7275140124515218,30.128561852956288,351.434268117795,1.2151343473416916,28,32,19,26,0.5566345357724418,21.46298229589116,344.61291482934803,1.7373169892545635,6,29,23,27,0.4457069799323874,23.01548319229559,355.9471566926736,1.5770287047332636,6,23,24,16
SD,0.29120076477869794,20.93020530439529,311.39736680026465,1.9778324934499616,27,18,26,26,0.6945041350670602,24.02142979784836,341.6928150047454,1.8081883675916766,27,21,12,10,0.48932925514499614,22.878787132459344,359.3151736179778,1.4301511985758733,17,15,8,6,0.5126355075936329,22.215722505317686,334.7061719066255,1.2989289280702327,17,9,3,32
BAL,0.5309615287799982,24.65559901712252,353.41449831666523,1.3619439085024845,14,10,13,12,0.45400658006726274,23.945489709008335,368.344858452532,1.3332231922700126,14,19,26,22,0.5228350244621519,22.11680610589084,347.05881064039113,1.7192204448094928,14,22,18,23,0.4798165811611786,21.866472049206912,328.993538738884,1.4304269181511384,14,5,1,29
CLE,0.363409766078129,18.137918771478915,336.1798558812833,1.5578747978341705,23,27,20,19,0.6225200687745007,22.19869480514835,346.98206941345217,1.4617064417294383,23,15,17,20,0.455665955170785,22.675846694973743,366.68869135043286,1.8154621961330228,26,16,1,31,0.5460738725609721,25.070421499319558,349.2207347283768,1.4012586942250203,26,31,14,30
CAR,0.4183991904156561,23.274513414189443,364.75957139888385,0.9627645764177869,19,16,9,4,0.5669292183751046,22.041634389125292,330.19590752721626,1.474502857088959,19,14,8,19,0.4461982894951798,22.29308487201302,346.2139169464964,1.7291358706726927,28,21,19,24,0.5560930161846511,23.03996479489339,351.5324346663965,1.6076059921842605,29,24,17,14
TB,0.30385887218141416,22.53423591080361,357.65853327086893,1.5502089136408228,26,17,11,18,0.6817046315475366,26.18102651617103,375.34680812502813,1.3961169987793711,26,28,28,21,0.48623319705232876,23.84645822846661,365.66355866980086,1.5619812854876458,18,8,2,15,0.5158729618031073,22.614772674575327,349.95678080359545,1.5259586326948333,18,14,15,23
NYJ,0.4270265103484393,16.13235669590174,304.16547596667726,2.7220789645391266,18,30,28,32,0.5584619441967029,21.603482842517902,314.08238489447933,1.2469951773848198,18,10,4,25,0.4848015722026363,21.599083493777574,340.03803119637644,1.7389348881832531,19,27,26,28,0.5173296877228128,22.697088895541242,351.70339351127495,1.7294791735453758,19,17,18,4
NYG,0.5630772274952207,25.9018442094076,346.9825138229364,1.5209701852285682,13,8,17,16,0.4221873553240409,21.95868377546763,366.49041446659066,2.1394646754291884,13,13,25,5,0.543668156298545,23.813521052040784,364.85652169757407,1.6290056689292336,10,9,3,20,0.4586869753527848,22.499157505685968,351.32635986428545,1.6818123654315174,10,13,16,8
WAS,0.7399291790828447,29.05021639929963,406.7062971453267,0.8809301100318672,6,3,3,3,0.24532272621228696,24.473304492495103,365.0161536216627,1.8117982419396657,6,24,24,9,0.5519643003910295,21.975996405361798,349.2133451160005,1.4901124861907606,7,24,15,8,0.45040350878443036,21.147235174412423,334.97568366611415,1.6860980575030342,7,1,4,7
MIN,0.6268212144937013,23.577027671032308,325.06562820830504,1.28385355230441,11,14,25,9,0.3595470725678259,22.330211665197837,397.9534381723166,1.5601487716541078,11,16,32,16,0.5349280981854647,22.668871064129547,333.63954224411566,1.5718041068535047,12,17,31,17,0.4663233292235994,22.64788128088258,348.91415926894564,1.7145802759154576,12,15,13,5
GB,0.7491478204043306,24.144227334919,356.0965300343525,1.2000245515761272,5,12,12,7,0.23642232031616212,21.01484607517423,345.57955409278907,1.6379580468730353,5,9,14,15,0.45969769441128716,22.469012368884272,345.1968511525171,1.553387211008927,25,19,22,14,0.542401827452607,22.715750219440977,348.5406652823149,1.6404037203971438,25,20,12,12
CHI,0.3680173451191239,19.954872723318786,297.56062695748045,1.8228305026545586,22,23,30,22,0.6172434093970347,20.46997855295255,334.2649806103735,2.2704419596614134,22,8,10,4,0.49894177500867304,21.894989204947745,345.81903978298016,1.3730424804460077,15,26,21,4,0.5034171849457598,23.08947254395023,359.13970998988805,1.352709825590836,15,25,28,31
NO,0.594738360311869,29.022173007746446,415.3283484063144,1.6889026595999497,12,4,2,21,0.39132250566607407,22.721082286852827,389.85328679169896,2.0922641824954544,12,17,30,6,0.6328123693483565,25.526971468389064,362.7958637473811,1.5685735998922776,1,1,5,16,0.36879642725808737,21.70794677274788,341.17287401374404,1.769911970977991,1,4,7,2
ATL,0.6530184897659654,25.535000811779593,362.8050795794693,1.322557119602461,8,9,10,10,0.332354975241825,19.009810077471197,354.80926280835257,1.9081550767862934,8,5,21,8,0.42538426518698186,22.37188820409159,351.6328866433097,1.4022418678737347,30,20,14,5,0.5768619842758191,22.82805878968591,366.3690047899713,1.60930860625187,30,22,29,13
-----------------------------------------------------------------------------------------------------
ALL GAMES
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
IND,0.676961016841245,22.847981293419934,324.7779377708022,1.778255175132527,10,15,22,23,0.32303898315875473,26.333614518792984,383.90108793304717,0.8999270728975812,10,27,29,27,0.5702831179202774,23.324013735520364,353.01916119080215,1.5325250327842783,7,14,15,15,0.42971688207972203,23.391745770761375,364.0739538405604,1.6997559858440447,7,21,29,13
HOU,0.9241255269517807,24.202895791004014,372.4039827497106,0.6851758479277945,2,12,8,2,0.0758744730482191,19.983956704477535,353.19620209019274,1.750173695546187,2,9,21,15,0.6554954546002849,26.421327602575143,352.75522987180074,1.7737390397262331,3,3,16,25,0.34450454539971437,24.445652890591898,372.76434926827295,1.624654002683461,3,28,31,15
SEA,0.7032583316887313,38.89653940916095,450.81353280100177,0.49590833755096625,8,2,2,1,0.2967416683112685,17.956526669325154,350.35336019007684,2.687622491502569,8,6,18,3,0.38713217961169133,18.847154988049155,299.8786971145864,2.02359464403755,28,32,32,30,0.6128678203883082,22.0099632033781,324.20625491060974,1.8076241356104912,28,12,4,3
SF,0.9740798928200769,31.05598061616179,355.4603325038987,0.9149561956727625,1,3,12,5,0.02592010717992284,15.860460268594089,332.0185787913858,2.248576165239683,1,2,11,6,0.6729759817407369,27.19514036014441,358.2531043070386,1.2808867418227279,2,1,10,2,0.32702401825926253,20.76879599678929,349.59620831029065,1.734723132793896,2,5,16,11
KC,0.062433920523165334,8.701152691524888,253.78841333115784,1.0780562245568752,32,32,31,8,0.9375660794768346,24.172915479215558,360.87866559841126,0.6675295887546676,32,22,23,30,0.40531968105362126,20.51619739862852,355.90316641007036,1.557388504470114,25,28,11,19,0.5946803189463782,23.37582480604799,350.28362339217955,1.6827163889022763,25,20,17,14
OAK,0.31114342918902715,16.3941327567571,369.4932795366658,1.769125703157287,24,27,9,22,0.6888565708109725,23.608854870834485,347.0251379351953,1.3370099830332804,24,18,16,21,0.4636826639831718,20.319450634521633,336.07913977004534,1.324436628885363,21,29,28,5,0.5363173360168276,22.47236209038788,344.4810647810942,1.4340500418621975,21,17,10,24
TEN,0.5706411325227454,19.131525523230845,320.65686567106036,1.9699000740475998,14,24,23,25,0.4293588674772544,22.645355552782394,312.11324030621205,2.098225175947041,14,14,6,8,0.6477929664536852,21.02083244304869,339.3178421523047,1.9705868562274416,4,26,25,29,0.3522070335463143,22.379392538203824,360.5043878930681,1.4832651195652573,4,16,26,20
JAC,0.16879119124709704,15.382022580098912,325.6164766725037,1.4846414719252456,28,29,20,13,0.8312088087529028,28.295363571002195,401.50543432043133,1.7103490800325407,28,29,31,16,0.5546755788802205,20.074644684781013,319.6274044425935,1.5453325267879894,11,30,30,17,0.445324421119779,20.614253136499794,324.68570917095883,1.3321321505638268,11,3,5,29
CIN,0.4916858443463294,22.969964944624202,316.8406044744559,1.8777984380623427,17,14,24,24,0.5083141556536704,16.23060245533057,273.0272908885808,2.3275858772587057,17,4,1,5,0.2998146204580529,21.93979880082432,349.12751929637966,1.9215958014351304,32,20,19,28,0.7001853795419466,26.623683622848738,354.59109462349846,1.2209945922206684,32,32,22,30
ARI,0.27958987454096984,16.287950900041185,217.30169166651336,3.0576026493183472,26,28,32,32,0.7204101254590302,24.468884802407104,333.59813297757375,2.7228174505964864,26,24,12,2,0.4586289681174316,23.373032269270308,373.6054190134467,1.6034463575719065,22,13,3,20,0.5413710318825677,24.131912948891856,349.5035764160903,1.4041627329871669,22,26,15,27
PIT,0.2936636253083247,20.765308385064735,332.3221917366133,2.7373430304190056,25,18,17,30,0.7063363746916751,23.162462378211103,307.2837761329837,0.8950805667913073,25,17,4,28,0.49558186509720525,23.56492663243827,351.8855072614042,1.5408369091793057,17,11,17,16,0.5044181349027943,23.47359335579003,362.4446002854793,1.5394525627451887,17,22,27,18
STL,0.5778887561737428,21.254590935620342,361.92289024697806,1.160174792397098,13,17,10,11,0.42211124382625687,23.803217996153574,351.7983493470216,1.2764510999219243,13,20,20,22,0.5662708897359381,22.429288367288727,323.5011345835129,1.3531482712502556,8,17,29,7,0.4337291102640615,20.723522709662376,340.6827135066753,1.770730114489361,8,4,8,7
BUF,0.3782085870932457,20.621588591734408,310.61514839120446,1.7595931160028924,22,19,26,21,0.6217914129067542,25.37923355789718,319.5692660166075,1.460979844477656,22,25,9,19,0.6258816320762968,26.451160888585772,375.2835750574994,1.1620186085196833,5,2,2,1,0.3741183679237026,21.46819501014739,363.9091931844653,1.9122879799632053,5,7,28,1
DEN,0.7904139878789578,26.685341640827033,351.39791034784844,1.1263996381412877,5,8,16,9,0.20958601212104222,17.45794477651204,285.6788925863653,1.759943217428824,5,5,2,14,0.3200383069348026,22.42273693983775,359.3812971429526,1.6093026601062836,31,18,8,21,0.6799616930651968,25.612318812296476,374.3830860275719,1.410822539457717,31,31,32,26
NE,0.8567859424582887,40.79408882282581,453.2291926292987,1.7152572120899676,4,1,1,20,0.14321405754171113,24.245330536414997,367.09013664358173,2.4954689567291584,4,23,25,4,0.6813995560729437,23.599662575328008,348.6840685891299,1.2907663432974188,1,10,20,3,0.31860044392705594,19.715227395920877,338.4951986198088,1.6082610408612479,1,1,6,16
MIA,0.5028764700615951,18.509324594141805,308.44469922827216,1.1389661867643157,16,25,27,10,0.4971235299384048,15.88115660918623,317.03633204189157,0.5539368549712367,16,3,7,31,0.5402658058971981,24.47426343363874,353.7715864229727,1.3353743910351872,14,5,12,6,0.4597341941028015,22.796687934395436,353.8279195642894,1.751257247472339,14,19,21,8
DAL,0.6620458953640094,27.338369226530837,405.21853836335816,1.5266949033925816,11,6,4,14,0.3379541046359904,27.09994957798464,387.25075548674874,1.0076821994132799,11,28,30,24,0.3601219933504078,20.985785697402257,339.1577382142121,1.919935515372644,29,27,26,27,0.6398780066495917,22.320368656715424,321.30388046055765,1.2171915538230755,29,15,2,31
PHI,0.12698174097674136,19.735382718779334,328.1505656269335,2.719799119155317,29,21,19,29,0.8730182590232585,29.4159829579538,319.58780445611217,0.9229463600472996,29,31,10,25,0.39699135757678916,23.748003316508406,358.7862981790808,1.3805891450193222,26,9,9,10,0.6030086424232104,22.519340475496946,340.23468139289963,1.539810834309807,26,18,7,17
DET,0.10308354425602911,19.301221259186523,379.649717145073,2.1953262372990983,30,23,7,28,0.8969164557439706,34.425833675495355,350.8745206585859,0.8320444029395412,30,32,19,29,0.52119777515063,19.861122656819568,319.5052225749168,2.065284517066262,15,31,31,31,0.47880222484936963,24.48564507112083,359.4222844365054,1.7815422133535255,15,29,25,6
SD,0.31493689052861007,19.346316678771508,291.99256478678166,1.5984045412014607,23,22,28,15,0.6850631094713896,23.702891748231366,347.3427734867882,1.651537171631521,23,19,17,17,0.5500493997143429,24.10111177112028,360.33522357983145,1.5189824897216537,12,6,7,13,0.44995060028565675,21.59884521915665,322.4490568746156,1.4749587931859607,12,8,3,21
BAL,0.3985890007918166,24.4860025563203,354.30811286009816,1.6900606077464078,21,11,14,18,0.6014109992081831,26.09725233050846,364.97583357491305,1.1410745553533606,21,26,24,23,0.5782069120686026,22.53448955978833,348.66688657330815,1.6614875146316794,6,16,21,23,0.4217930879313969,20.291615269573903,313.25426296010744,1.3518874287050942,6,2,1,28
CLE,0.5081384452459238,20.58110375915399,324.9321906808607,1.6481594359187903,15,20,21,17,0.491861554754076,22.983839883347436,357.6522632051283,1.9387881616608174,15,15,22,10,0.494137438853095,21.725263780766085,353.1973747434721,1.404860500668833,18,24,14,11,0.5058625611469044,23.986015409906596,353.45215445095727,1.2129347423394266,18,25,20,32
CAR,0.5978368068997096,26.97039425819873,385.881422337354,0.6944761417929215,12,7,6,3,0.40216319310029036,20.007264464801583,304.9142322590934,1.559998781809312,12,10,3,18,0.4489048117609033,21.621725583559936,340.8301382527807,1.6206327396098845,24,25,23,22,0.5510951882390961,22.074158339117236,349.40204590515776,1.5379601363259092,24,13,14,19
TB,0.09831387611294677,15.24550941794518,360.91578142293804,2.0719762998433002,31,30,11,26,0.9016861238870529,28.70166821943762,369.0214333499131,0.5089672481352885,31,30,26,32,0.393246186779009,23.928493747943325,376.90476884813984,2.095018628075306,27,8,1,32,0.6067538132209906,25.535636829787222,344.10141720037575,1.462194456805856,27,30,9,22
NYJ,0.4068266336674878,12.606030385833982,286.02560470036343,3.0490214889604896,20,31,30,31,0.5931733663325122,18.12031332020159,308.71627082466694,0.9132215942356259,20,7,5,26,0.4500710403954895,22.387724357794323,336.33451265252387,1.8460587642253175,23,19,27,26,0.5499289596045098,24.381014551060545,351.77440197778805,1.9026321955423153,23,27,18,2
NYG,0.4814482598960423,23.66899524469844,328.21929742284135,1.6991891537235622,18,13,18,19,0.5185517401039577,23.83150543979434,372.5208507260405,1.8643196508689917,18,21,27,11,0.560462806141984,24.088559879924283,369.43198496975106,1.5562356717113994,10,7,4,18,0.43953719385801543,21.809242659842887,354.8283549409997,1.7100735505184268,10,10,24,12
WAS,0.8703519590685829,30.902001425887235,404.6692624585607,0.7577106233449593,3,4,5,4,0.12964804093141702,22.291630146144136,345.72130055257173,1.782971985759189,3,12,14,13,0.5139191627517449,22.97134658811955,353.33715537588125,1.5223479762140117,16,15,13,14,0.48608083724825435,21.656063479173234,347.71384366194945,1.7487313379511442,16,9,13,9
MIN,0.6955064621086391,25.699130815534616,314.1342932033603,0.9861920522249236,9,9,25,7,0.3044935378913608,22.99440655179529,412.72271551138334,1.8535403538283983,9,16,32,12,0.5606102640883472,21.790926845511734,340.3230300921627,1.3770839785831752,9,23,24,9,0.4393897359116522,21.376878165789098,347.28182718982276,1.7888779343963916,9,6,12,4
GB,0.7225300335909591,21.96955110733892,354.29134346915436,1.2138099779236198,6,16,15,12,0.2774699664090406,19.901592509727116,317.6726635264484,1.4375118663622168,6,8,8,20,0.35045692329683586,21.81154636688015,349.8212119774257,1.71179174484956,30,21,18,24,0.6495430767031636,23.916079034122184,352.2911156520568,1.735262998354627,30,24,19,10
CHI,0.26409824019053607,17.850035958278603,289.757285854828,1.6040511926331178,27,26,29,16,0.7359017598094638,21.000933930636386,346.9688142368645,2.0757716374322506,27,11,15,9,0.5443136752462328,21.791705987757275,342.0894899722635,1.306725176014501,13,22,22,4,0.45568632475376664,21.93939809309598,354.6672820270245,1.4297082642185337,13,11,23,25
NO,0.47174970399584604,29.941257472105143,427.07142651564453,2.113133046932786,19,5,3,27,0.5282502960041539,22.366487666501,374.5801328862186,2.7807047769880233,19,13,28,1,0.48008275630934155,23.517228888171637,362.09386866326923,1.4176559700108156,19,12,6,12,0.5199172436906578,22.303362948753982,346.23231613097374,1.459967141726844,19,14,11,23
ATL,0.7150149776607937,25.320795590469153,354.46223389115687,0.9588847726135332,7,10,13,6,0.28498502233920603,13.035054181573125,338.1685419562594,2.113285820279211,7,1,13,7,0.4775627939482508,25.46569028488993,363.39606834254573,1.3717769449056538,20,4,5,8,0.5224372060517487,23.690936964154236,370.1922149989048,1.786454746653083,20,23,30,5
-----------------------------------------------------------------------------------------------------
HOME GAMES ONLY
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
IND,0.802015242983271,21.507361072506562,340.4490047871616,1.4309706239153008,6,18,18,15,0.18288864358022372,20.24641499367102,353.5074971079712,1.0109239905700085,6,12,19,27,0.3841592170965925,21.745789605033163,334.6651252217943,1.6128573516115605,30,24,28,18,0.6185566108105044,24.41244999802685,358.8206382683223,1.5071973425151894,30,25,26,17
HOU,0.8220742443375495,28.61706746363889,412.95071469801053,1.1374623898346403,3,5,4,9,0.1630190514155565,23.2447541233091,336.4763777807525,1.0543065064717627,3,21,13,26,0.4512759380326199,20.850651631447057,340.1299573866062,1.8208172240314546,20,28,25,29,0.5512504806848655,26.03604468926978,376.10401758092206,1.4121341986332647,20,32,32,25
SEA,0.8175254364539253,34.75192241018763,396.14258352789443,0.7208269000076412,4,3,6,3,0.16682221496557428,12.547643701455657,279.8294268286775,3.653892893538577,4,1,3,1,0.39419751956215565,20.69330333905927,323.2438910416925,1.6567797537372142,28,29,31,22,0.6094148960075256,22.9675531406693,342.64121470498526,1.9516348677390336,28,12,7,3
SF,0.7338338170043729,27.37596502484078,364.27337139245384,0.4865363883635906,11,8,12,1,0.252526078880769,14.768235177555049,299.43043396019266,1.0885280691663668,11,3,5,24,0.41836774679325434,21.931876938142718,316.9509914288293,1.7467249006885321,24,19,32,26,0.5832324243107844,20.547221285530373,334.2460392469574,1.6452213179872253,24,1,5,11
KC,0.2917301190241691,15.177053630362614,319.6509288841585,1.689286946572702,27,30,25,23,0.6937707895274375,21.42742289769318,349.7136183753492,0.753621978710107,27,15,18,30,0.4660422415706159,23.513360007948126,365.4008273970728,1.500713437178251,15,9,6,10,0.5360765643483689,24.149638952397382,352.04534473521653,1.5244485751756758,15,21,21,16
OAK,0.24710323115156743,15.9327144524264,367.45298305163044,1.930271314148877,29,29,10,26,0.7387603881696613,21.97235007691235,326.5732203987426,1.06889609896384,29,17,9,25,0.34465848496878515,20.575284349178773,350.7093309250508,1.6044395995120544,32,31,14,16,0.6568571538895798,25.02960605927723,361.486972030282,1.2415577098103905,32,29,27,31
TEN,0.5366306456829225,17.520437320181994,335.9787824361709,2.18526915382444,14,26,20,28,0.44880595459532124,24.542763846072617,360.3755768630999,1.681250778046076,14,25,21,14,0.5604395686179183,22.303081543082087,337.4024402412588,1.8808557480587393,4,16,27,30,0.4417435455744294,22.497161451927653,350.05489705029123,1.800546936776977,4,9,16,5
JAC,0.28744512819329177,13.441916946907632,288.18836913298975,1.7191045090769423,28,32,30,24,0.6982366885612485,23.89950062978527,373.6379381730401,1.5389111207329873,28,23,26,18,0.521938167976856,21.924457675119633,328.515375612673,1.7036224519662433,9,20,30,23,0.4799997297391951,23.182834571352114,349.7048277590368,1.7891014197251343,9,14,15,6
