all Averages:
winloss = 0.5
pts = 22.904669260700388
yards = 346.2373540856031
to = 1.5797665369649805
home Averages:
winloss = 0.5836575875486382
pts = 24.529182879377434
yards = 355.6031128404669
to = 1.509727626459144
away Averages:
winloss = 0.4163424124513619
pts = 21.280155642023345
yards = 336.8715953307393
to = 1.649805447470817
EMA Analyser with alpha = 0.1594692862154749 (N = 11.541599999999999, hl = 3.9999999999999996)
Number of games: 257
-----------------------------------------------------------------------------------------------------
Average home/away
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
HOU,0.23492946837183462,21.359085885883395,370.6660493570173,1.593179146043962,32,19,10,15,0.7493328511546176,27.843925260491545,321.873841024054,1.330371041765762,32,31,7,24,0.5528985095613519,21.842851221370374,327.2826455873681,1.3782107521401845,7,27,32,4,0.4492970822889226,20.922196512430098,342.0402532207835,1.6698033423686378,7,3,11,9
JAC,0.2695457335200513,15.88698843085415,301.5008818158333,1.851501304386931,31,32,31,25,0.7143639090923365,29.015156021914862,370.5949039076438,1.7197906110168812,31,32,26,15,0.5772558142086963,24.987419789076696,355.54498845397126,1.4635172519495756,2,4,8,8,0.4252924545556427,22.200105352626398,344.66544195160424,1.5764082590369284,2,9,13,14
WAS,0.4594089532372571,24.337337347826463,394.226184925878,1.8023679483471373,15,12,4,23,0.5243495271213928,27.323624045159512,354.4401132992152,1.8527965995851603,15,30,21,10,0.485130025785496,25.419124762950723,361.02566796079566,1.5062944952622281,23,1,5,14,0.5175145485193554,25.487411719481244,361.2961769297927,1.2875881570354348,23,32,31,32
PHI,0.39324220604134585,22.42535645430529,376.26498200053226,1.923080829904407,21,18,7,26,0.5902164090822369,22.9564400903811,401.4135419694952,1.420803184202562,21,14,31,22,0.45434341593410266,21.78784559842877,338.0860651184994,1.6669634186642348,26,28,24,25,0.5485625926988962,22.855029248539623,348.34765003835537,1.4580617773715052,26,13,18,25
ATL,0.3206191323249868,22.43182196434133,328.5859624379732,1.621166902383592,28,17,18,16,0.663970050617644,27.002968385740367,392.06508532707426,1.195906040115954,28,29,30,28,0.5647134303968523,22.923628946816848,335.19899310748224,1.4899863983528916,4,15,26,12,0.4371552980372438,19.86787423086487,337.4292718615246,1.8284220616235491,4,1,5,2
ARI,0.41273907422430556,19.489105789075975,312.18004113150175,2.5226520492092463,20,29,26,32,0.5704323497653487,23.946357055292324,328.5527716461719,2.233496239344732,20,18,11,2,0.4310607839485421,22.30250716444688,346.9126979171615,1.4707474627993335,28,21,16,10,0.572170846725305,23.246754471272435,343.6659367785487,1.6493808268287362,30,19,12,12
DAL,0.47855607223539026,26.06687149241992,306.66487464904714,0.8508504854305557,13,5,29,1,0.5060817789229369,25.68882755557865,433.0064610627882,1.8916515319375218,13,26,32,8,0.4943300970699511,24.887613810154136,366.2877649490457,1.6183441688295397,21,5,1,24,0.5073966755283033,23.15265709488034,357.8261921402969,1.7626643000851456,20,17,29,4
CLE,0.42841511530908916,20.620595328023775,327.14096846290784,1.6666715641825423,19,22,19,17,0.554742548685957,23.76870262973449,314.26958398385887,1.2328789050682456,19,17,4,27,0.513032468742825,22.134532405788825,356.785894199887,1.5368191100252906,14,23,7,17,0.49021292192563004,21.883976397409665,339.3339993852277,1.3100854020006096,14,7,6,31
DET,0.606064201790896,25.694396782920137,414.7663808963424,1.8080802487430956,11,8,3,24,0.3781819743427523,25.019958643396123,363.79982121374496,1.3688558515221978,11,22,24,23,0.5118643523383645,22.753632108464785,344.5193252147542,1.43252741427489,15,17,17,7,0.4903473829047139,22.51273221256661,347.8915153790983,1.5646041214174313,15,11,16,17
GB,0.5761261426884153,25.425761579593306,391.7537801707207,1.4706624310750533,12,9,5,12,0.4069253312789196,21.82791039383512,331.0479139147453,1.2930833189214135,12,8,12,25,0.5475535059807712,25.205374905111057,358.25175570608144,1.2350119503533663,9,2,6,1,0.455798074715395,24.10939174006028,356.4084480607603,1.4192081818945241,10,28,27,27
PIT,0.4475738281485192,20.76902189925591,343.9940278507837,1.9256554358998863,17,21,14,27,0.536337851436244,23.947573171483274,341.4396526829862,1.131409632870744,17,19,16,29,0.5473365203050293,23.11979386284021,338.15099195154136,1.6021027054084396,10,12,22,23,0.45515485477370854,23.414039510747827,340.86513571593355,1.664494219279845,9,21,8,10
BAL,0.39099014132509996,20.311599807935735,317.35968719994935,1.7698513694806202,22,25,24,21,0.593991388954584,20.673043538363764,321.2616154228908,1.2539977218069498,22,7,6,26,0.4590658234113159,22.358244328077156,353.89693816647065,1.7385485441316635,25,20,10,27,0.5424105576857269,23.17346097149298,335.0022290709943,1.4345887915656568,25,18,4,26
OAK,0.3306950302237607,18.264951589596823,323.64814671923193,1.9333441328120022,27,31,20,28,0.6535575472681041,24.521908902686327,326.5041332765634,1.6221133254993227,27,20,9,16,0.5711060486241051,24.52742960840389,363.330736571863,1.5015931933980813,3,6,3,13,0.431099285260757,22.637099274289746,352.6682396216155,1.404188745264218,3,12,25,29
NO,0.621397000174293,30.309633656027728,423.2565855884323,1.3106623924872698,9,2,1,8,0.3622562486686446,22.03914033858877,339.6836920133614,1.480954143160606,9,10,15,20,0.4952146873448624,22.262206345095528,333.9818979282335,1.5387612847274335,20,22,27,18,0.5075351184757011,23.068111936713933,357.76557440390104,1.5317102041150428,21,16,28,23
STL,0.45658100095260223,22.717848051162736,322.93880960056424,1.1824361868692557,16,16,21,6,0.528211962491848,20.092573142362838,354.6506573217241,2.1229817822742953,16,6,22,3,0.5486078741362521,24.129489412413896,333.1418415876668,1.4875780040054978,8,7,28,11,0.4528701736401515,22.86335824247899,349.8526175450894,1.8837280302874588,8,14,22,1
NYJ,0.6245985977477463,20.593127146747165,321.35924573951115,1.7737259584188063,8,23,22,22,0.359301431479819,25.764058816315412,328.1199345156055,0.9729837193759681,8,27,10,30,0.6110503546987764,23.937244639004625,354.6472207990522,1.574148286278231,1,9,9,20,0.3914526707371594,20.980449894569432,341.48268626750496,1.5579797487591807,1,4,9,20
SF,0.6081434849391456,25.19374978167984,318.873328453105,1.3451442913844054,10,10,23,9,0.3759131741642374,18.467677941913813,331.9126617136159,1.9930620170593496,10,5,13,6,0.45338579796540324,21.084845800087194,329.43803547007144,1.5785222207669416,27,31,30,21,0.5489605975947152,23.605562414358523,348.0720379522129,1.6635541610254179,27,24,17,11
CHI,0.475829017065374,25.743572005059704,361.86365067926897,1.1756193563107558,14,6,11,5,0.5084343637411495,25.67663330805312,347.01396768711834,1.7326352650690537,14,25,20,13,0.4879541655131866,22.822593337235247,365.00284496587994,1.7531068043541445,22,16,2,29,0.5141855083437911,23.49243136980549,351.24146975543727,1.5078612449481197,22,23,24,24
TEN,0.36043531767651327,22.947054900284357,336.32470913498173,1.6685611656282586,25,13,16,18,0.6237685265668531,25.1653518309365,343.50852349981915,1.8394175132813453,25,23,18,12,0.5033097404587555,22.010093027070972,335.3399846062364,1.5356546579355275,19,25,25,16,0.4990763701172523,21.775983172838437,328.56703407262944,1.7906731096602413,19,6,1,3
NYG,0.3901990086477354,19.576339666580985,311.4227213504358,2.4871315049464653,23,28,27,31,0.5948773724913351,24.661630794897004,318.73811890334207,1.5278606385815958,23,21,5,17,0.3809523383599986,20.41538720835832,343.7328420806323,1.8233867016363832,32,32,18,31,0.6205612353203054,23.756998839585876,349.1346226506147,1.4173691057235422,32,25,21,28
SEA,0.8325100846632932,26.614949774488608,373.9163861185609,1.394759125714296,2,4,8,10,0.15231598134200575,16.8554040293431,307.088024743236,2.0825392764039665,2,2,3,4,0.43101582426138296,21.867804424505188,328.92624045095613,1.3593905959911636,29,26,31,3,0.5706160211100448,24.23047740126066,348.5144429307623,1.543418184281562,28,30,19,22
MIN,0.34407927442958713,22.932432532853493,305.9997594946986,1.5663091723402278,26,14,30,14,0.6405031351070833,26.070305250531057,365.91083162732855,0.9711134787725649,26,28,25,31,0.5081809377995787,25.077168838058554,361.8261539923421,1.8623116503828079,17,3,4,32,0.49382660748312507,24.318449118925308,358.0888100841684,1.6999028969523107,16,31,30,6
-----------------------------------------------------------------------------------------------------
ALL GAMES
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
BUF,0.2655235752392874,17.439981015613547,313.0273278377243,1.8877839718001503,29,31,23,23,0.7344764247607123,26.018855366571184,318.1343612723264,1.0877861220546723,29,21,8,25,0.5934593216412899,22.395630126844306,344.0175939830878,1.4968116053153837,5,22,17,12,0.40654067835870966,21.63996534754394,353.37984557277844,1.5122671137682226,5,8,26,20
MIA,0.31422596221224974,20.2587812056213,283.6580261559637,1.6227686290863157,27,25,29,20,0.68577403778775,21.537745257818955,328.6774714193979,2.0051455711810644,27,14,15,9,0.5066571532469507,24.54194298201784,354.9010201945235,1.3445712156558296,13,8,15,4,0.4933428467530487,22.67948222947657,348.39192512173037,1.5845640467004691,13,15,20,16
KC,0.8874147009291703,19.43690821394025,297.671095592165,0.9111374581497031,1,27,27,5,0.11258529907082945,15.950118795405324,376.65006694903377,2.102146884270352,1,3,26,8,0.42613169923507693,21.143755804366354,333.85103538176304,1.6949889060953705,26,28,23,24,0.5738683007649225,25.755624602623655,339.0629132820114,1.414543791663908,26,29,11,24
CIN,0.3881617251529878,24.539254295111107,405.65825170464836,2.44991931767769,21,11,5,30,0.6118382748470119,19.851762135909688,298.0259417369903,1.49353968396888,21,8,4,18,0.44296579517679824,21.693986919581462,332.6436547630648,1.8634221098663086,22,23,26,31,0.5570342048232012,22.55299191217208,336.873974289589,1.420153991692159,22,14,7,23
NE,0.6887536759833603,34.08640312332574,407.4444637271278,1.365444804112435,8,2,4,14,0.31124632401663943,25.838893368205508,402.213836415374,2.1174709469399704,8,20,30,6,0.41672477007108766,20.461204003250913,329.2859256364311,1.7898042065609079,27,31,28,28,0.5832752299289118,22.548549815825776,338.6686961037174,1.2625597555724044,27,13,9,27
IND,0.5078186296959539,20.478743814672207,350.769073535016,1.9604923531802436,15,24,13,25,0.49218137030404574,26.56693880263141,377.5934036887412,1.1410314288415067,15,25,27,23,0.44056267578147146,23.587814635452443,364.98917751993264,1.6818316900265806,23,13,5,22,0.559437324218528,24.357110123021773,344.0974912630644,1.6026413355928684,23,23,16,12
CAR,0.8138598571113085,23.257526500147563,311.70114752075267,1.3372728170320023,2,13,24,12,0.1861401428886914,10.584375018486675,264.67572313331505,2.438055131982142,2,1,2,2,0.41625515685556286,24.144875799858042,333.6184464594125,1.55270844100048,28,10,24,16,0.5837448431444366,23.56898960520752,352.036599299279,1.6312526802480578,28,19,24,11
TB,0.37134160015897005,21.175346483345894,315.7140628200108,0.7609657959233054,22,22,21,2,0.62865839984103,24.33527917763133,328.15984395383543,1.5492583570723013,22,18,14,17,0.5614367751708585,23.129810390600806,333.3706886491215,1.4403513213901127,9,16,25,8,0.43856322482914095,20.961329294161462,337.3081351195509,1.8194590609773171,9,6,8,5
DEN,0.7469699366843464,35.43621329927099,410.2153747818587,2.5964404473782605,5,1,3,32,0.2530300633156535,26.21527315416708,325.1776403275309,1.790758918698455,5,22,10,12,0.39539499896635466,21.52364504423465,360.19593002475295,1.5125076130688866,30,24,8,13,0.6046050010336449,24.59948548517417,370.19629739404144,1.1789942588167852,30,24,27,30
SD,0.35495770921080666,19.151391958785624,378.78998194218286,0.6992269075701375,25,29,8,1,0.6450422907891932,19.682613913281656,375.52078297232566,0.4004819736311341,25,7,24,32,0.4990856605646786,25.56853836407827,360.0757697090551,2.0654921236336596,14,4,9,32,0.5009143394353209,25.80674990623689,347.6709678773653,1.8489649736182698,14,30,19,3
HOU,0.21703418154417634,22.193744925102035,360.42587746487584,0.8962992268418449,31,17,11,4,0.7829658184558234,26.399877354549833,331.5987938646897,1.4669903985188404,31,24,16,20,0.6576098941691131,23.468991567874475,320.9525587596938,1.457080333820945,1,14,31,9,0.34239010583088647,20.161938043746662,333.3828705083931,2.1528458766210155,1,2,4,1
JAC,0.4152639552934827,17.530035709891322,282.8456203043229,1.593052652246045,19,30,30,19,0.5847360447065171,28.77292138167077,375.8664228032804,2.1572853128180105,19,28,25,5,0.6175644364816802,26.1827151722672,358.7050383994758,1.3203323881845894,3,1,11,2,0.3824355635183193,22.03893402998803,353.35019631220337,1.7461938239259092,3,11,25,9
WAS,0.30453491370968816,23.683081438410525,390.49732634876267,1.8459595227432486,28,12,7,22,0.6954650862903117,29.330564418196065,347.95431381598974,1.8183025270491044,28,30,20,11,0.4000899457831215,25.817329912918662,361.0723187310681,1.5307529011357688,29,2,7,15,0.599910054216878,26.517546765283598,375.7308577931965,1.1601111540492695,29,31,30,31
PHI,0.5812827288661553,25.860916897862747,404.3182743634219,1.5229700240895916,11,6,6,18,0.4187172711338446,20.567101666159306,428.0444045054951,1.5561402103010447,11,9,31,16,0.43819384602812117,21.330091549371947,334.50735280232976,1.7534720585777723,24,27,22,25,0.5618061539718784,23.209408625653214,341.0825064986329,1.3906877830859699,24,18,15,26
ATL,0.2222592983056667,19.15490802608872,313.4931388326532,1.9295799193377223,30,28,22,24,0.7777407016943332,29.902013151310975,401.3877090826838,0.8798447286253219,30,31,29,29,0.5684590508008791,22.636809780443578,341.981036917694,1.5647783172533156,8,19,18,18,0.4315409491991202,20.118530464552258,327.27945220589015,1.724809976431747,8,1,2,10
ARI,0.6126817320572235,23.05357475475705,336.40929360036785,2.462101873751174,10,15,17,31,0.3873182679427763,21.32256507817231,283.6378847481821,2.41130023651598,10,12,3,3,0.4528949712606603,23.882343161559035,367.703146880981,1.4077086718953318,21,11,4,7,0.5471050287393391,22.99115203904511,324.58290512223175,1.5378137501987938,21,16,1,18
DAL,0.4051902202570039,22.04269135243999,267.0420210906281,1.1192167716837425,20,18,32,7,0.5948097797429959,27.79570789148117,462.31286575833326,2.258478425045052,20,27,32,4,0.4700497701754228,25.764213505205433,376.2583571824588,1.3366625773468985,19,3,2,3,0.5299502298245765,25.44541105364218,371.4890443946129,1.2146190000461345,19,26,28,29
CLE,0.5429897825031029,22.64602468436336,325.8591203418132,1.1238587698856022,12,16,19,8,0.4570102174968969,23.197328890071176,309.7732141090412,1.0472584308398232,12,16,6,27,0.5762656376140323,22.445256270543002,355.1721095686163,1.6020315219122088,7,21,14,19,0.42373436238596707,20.28256000251205,334.930313382451,1.6007029272173863,7,3,5,13
DET,0.8124407898087926,25.92228733731627,429.97362956436973,1.3838056252252462,3,5,2,16,0.1875592101912071,21.477990821795288,350.28139933789936,1.092217064778597,3,13,21,24,0.599770410451954,25.311773917112795,353.12458110216426,1.396880053094348,4,5,16,6,0.4002295895480456,22.09337445495232,344.855237685476,1.8076012166456346,4,12,18,7
GB,0.3615339107764455,21.513093418397126,359.95844591466573,1.3731797446770306,23,20,12,15,0.6384660892235543,22.96742926359946,344.500087625319,0.7844265897271804,23,15,18,30,0.43417924725407886,24.397032836796406,359.2422543849279,1.489831831187728,25,9,10,11,0.5658207527459206,25.537716575371615,381.0473442066385,1.4010970517730459,25,27,32,25
PIT,0.4718069368863024,21.471115282678053,350.468278880349,1.7646406548047586,18,21,14,21,0.5281930631136976,24.635350697312298,351.46792890391526,0.9942238617023784,18,19,22,28,0.48367370431987894,22.597130124768142,336.03538994788596,1.7720993011349688,17,20,20,27,0.5163262956801206,24.13392110417231,339.9016103425562,1.5888586886293758,17,21,12,15
BAL,0.47739469536154433,21.02798606143288,295.16972930255486,2.3698984441083235,16,23,28,28,0.5226053046384554,19.387929070794225,314.70262363338975,1.5811167758421618,16,6,7,15,0.5335972774195129,23.46869620880809,368.0335772746552,1.6929912960679483,12,15,3,23,0.4664027225804866,21.429535894949584,329.1718029322848,1.1226726741925777,12,7,3,32
OAK,0.21675465571058802,20.010906261994638,331.286127830949,2.0780263310124494,32,26,18,26,0.7832453442894118,31.1628696629015,358.7373444960816,1.6223203296049715,32,32,23,14,0.4629983710354676,19.387285029915326,328.0211655389715,1.7663806778599882,20,32,30,26,0.5370016289645317,21.648513502784933,341.02954625949127,1.473503015970888,20,9,14,22
NO,0.7031736176628732,31.968195913213098,431.1695388026036,0.8626768902492511,7,3,1,3,0.2968263823371266,20.58519988282037,327.52096717370137,1.0808985138227558,7,10,13,26,0.538841415648744,22.760144466129127,318.6267569038597,1.5628100937941445,11,18,32,17,0.46115858435125534,24.63724324115507,378.7160007332613,1.847937666863698,11,25,31,4
STL,0.5272354575347108,25.84024834183897,342.4995166244002,1.4872630368225517,13,7,16,17,0.4727645424652891,18.75717442356865,347.6964165776167,2.7171867007548562,13,5,19,1,0.5812181035976917,23.008567086529858,338.34629988307074,1.3683308699409626,6,17,19,5,0.41878189640230773,21.953975069279338,340.0443436024456,1.5904858121061745,6,10,13,14
NYJ,0.7331095025409513,21.65072449951916,317.8472773878357,1.3627713155238526,6,19,20,13,0.26689049745904847,26.340146304603714,342.37498161195185,1.4409540941426806,6,23,17,21,0.6539944596893785,24.883173140156348,362.3645474676042,1.227550450774392,2,7,6,1,0.34600554031062086,20.812542747436897,344.48384623165316,1.5197871803662317,2,5,17,19
SF,0.6180309841148508,27.875620935178063,307.95071506952655,1.0130059075967535,9,4,26,6,0.3819690158851491,15.114000323382562,325.41107221452467,2.1030898748954816,9,2,11,7,0.4880469723563684,21.415684929537164,329.1678949635122,1.5149653429188936,15,25,29,14,0.511953027643631,20.582711775324437,335.64343516120977,1.9182356707641166,15,4,6,2
CHI,0.47578635103636124,25.334812086944943,371.92449894683585,1.2204768482230157,17,8,10,9,0.5242136489636388,23.722033266691295,322.86603246188264,1.4736529976538226,17,17,9,19,0.5582709552312237,25.11577079450102,396.1430623380206,1.6456902285494115,10,6,1,20,0.4417290447687756,24.16564192705576,349.76181105289396,1.2388278760401648,10,22,22,28
TEN,0.32377638094675615,23.18651504173401,346.03762914862824,2.1342848358390047,26,14,15,27,0.6762236190532437,26.875413993118087,326.00467204060845,1.8750157054048877,26,26,12,10,0.48802014462031706,20.83825975922451,334.9511610956514,1.4815629749495143,16,30,21,10,0.5119798553796824,23.078430113755203,339.0239701131207,1.8132461567027587,16,17,10,6
NYG,0.5224499773919974,15.396411528870818,269.2223222374974,2.4250384629169326,14,32,31,29,0.47755002260800233,20.925492651361978,263.62526139105177,1.7575598633651561,14,11,1,13,0.3526816028157149,21.3877934004174,356.367269554284,1.790155579891271,31,26,12,29,0.6473183971842846,27.426941654828113,374.0040875960186,1.5059804172219575,31,32,29,21
SEA,0.7584792679692036,24.80114957562668,377.4630737909541,1.2761998419815175,4,10,9,11,0.24152073203079605,17.743919712291852,301.06827065918833,1.3248962700143272,4,4,5,22,0.3136659810992278,21.132091973099154,331.7582290241285,1.6705078971754572,32,29,27,21,0.6863340189007716,25.587965951786842,349.75626637426757,1.555849062381218,32,28,21,17
MIN,0.3577632873436788,25.177603101216228,308.4854026795308,1.2388260715170127,24,9,25,10,0.6422367126563212,29.03731218874926,383.33392546129824,0.5057513429240076,24,29,28,31,0.47694345195312027,23.680599959154733,356.0981562523357,1.843092870457078,18,12,13,30,0.5230565480468793,23.62981058436892,350.49295121212634,1.8010857541230676,18,20,23,8
-----------------------------------------------------------------------------------------------------
HOME GAMES ONLY
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
BUF,0.4135290767933595,22.201024111054608,376.6745523627392,1.8776100518679868,25,17,8,24,0.570115142875217,22.966400423717367,340.2527685137454,1.7904893071843926,25,17,20,12,0.5694414451404191,22.937209732761556,339.2472656011925,1.3153098624394703,5,7,19,6,0.4328667277289207,20.7990733916186,348.65271800331567,1.8824217237700336,5,1,13,1
MIA,0.4965277438954103,21.506450689950768,307.8323816183285,1.5814357635407945,22,20,26,16,0.48663196759080596,20.779685418818378,356.00232644304486,2.390549750561072,22,11,21,2,0.41757569277620055,22.309004941700433,360.1969272671145,1.5120313708923545,21,12,6,11,0.5856676504010846,24.062796572886107,358.3135280800017,1.329913918305733,21,17,24,28
KC,0.7237787839878083,18.05595027891913,343.99177956838673,1.5193330386377886,8,27,15,14,0.2597747253184527,19.14579150835073,334.1802635752163,1.1275102564686073,8,9,17,24,0.34354522742475,18.46162757331567,326.5051101413313,1.9563692780312227,31,32,27,31,0.6590402310471957,26.102734023453703,334.6778532350489,1.200070266387915,31,32,1,32
CIN,0.9626626248614747,29.487715992038805,346.49201445644053,1.6132779321154227,1,6,13,17,0.021872742607270977,13.658992401337782,285.1595252356664,1.8647887493028765,1,2,2,11,0.5524028056697611,22.80103699676545,346.7768313969731,1.8641164593132356,6,8,11,28,0.44983868183674036,23.61904261643842,351.7278708493379,1.4443892506418758,6,14,19,23
NE,0.8985719557858709,35.17022630005669,406.37343176788903,1.2315357764532262,2,3,6,8,0.08576743489741709,22.850895343663744,373.82035135073284,2.3413588531402594,2,16,25,4,0.45838761438960024,20.69676583974255,342.27110321693937,1.7861873276590354,14,26,15,26,0.5434119627053183,23.05963061937611,356.28067710839366,1.3398063487174157,14,9,20,27
IND,0.6622631793466163,24.584556889330326,343.4929901269293,2.042207740801607,10,12,16,25,0.3217653602060855,26.48882577018348,391.56896971286216,2.0664403492840537,10,26,28,9,0.5890931846024995,25.330275781190718,341.7571535280031,1.2861971309573375,1,3,16,3,0.41328133050829985,21.78066885655154,357.4550264758829,1.8285722798636865,1,4,23,2
CAR,0.6806737128733166,27.102110052128673,316.1221503357283,1.4963471940860762,9,9,23,13,0.30278204075985754,12.400778580035363,299.2057364046063,2.6715962510497206,9,1,5,1,0.35983113111857157,21.847155580758415,333.12021311028366,1.6381845591242554,28,19,24,19,0.6434899702235015,24.022719012986357,370.9060255946422,1.485190217743758,28,16,30,20
TB,0.30750183512695584,17.442948379444157,300.5194712809686,1.4367484008874711,27,30,30,12,0.6773269809155514,24.03478081062857,313.93729296964136,1.2069677709402389,27,19,10,23,0.4809484960111948,21.92437492522806,340.6454304677718,1.5733757675053075,11,18,17,15,0.5206257426097991,23.125626972624385,346.2789645351237,1.6004806377344156,11,10,9,11
