all Averages:
winloss = 0.5
pts = 22.43190661478599
yards = 348.011673151751
to = 1.6089494163424125
home Averages:
winloss = 0.5719844357976653
pts = 23.80933852140078
yards = 350.4824902723735
to = 1.5525291828793775
away Averages:
winloss = 0.4280155642023346
pts = 21.054474708171206
yards = 345.5408560311284
to = 1.6653696498054475
EMA Analyser with alpha = 0.1594692862154749 (N = 11.541599999999999, hl = 3.9999999999999996)
Number of games: 257
-----------------------------------------------------------------------------------------------------
Average home/away
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
TEN,0.5451208905209294,21.51446603257306,340.07941041109063,1.2495975328240596,13,21,19,7,0.4415624735335595,26.475731985757562,381.87980416103585,1.049388172116117,13,29,27,29,0.4731606773831094,24.798718025796244,365.1673946894788,1.7901634431598357,22,1,4,26,0.5283426426361594,23.905459823530713,354.8173942376601,1.8405061830939602,22,30,27,3
IND,0.2953285298680037,16.534781101633634,333.9058347772145,2.1136321081004015,26,30,23,27,0.6912307360845429,25.37114029092103,360.189918740842,0.6812513885030909,26,25,18,32,0.4022259588623056,22.06938543788762,331.3497697147756,1.6531073762953414,30,23,30,21,0.5997899136035905,23.54899909591201,351.42234390546935,1.6208154667494732,30,27,22,16
STL,0.3392616313535414,17.621535083949325,310.0981092905479,0.8895146650143309,25,28,29,2,0.6469906790703277,19.870070999323282,329.8034883408436,1.2737264824991952,25,8,9,27,0.565897562020333,23.943684210088584,339.74121602491687,1.353778027128768,4,5,24,5,0.43603681162955554,20.855884779209184,346.11978789674913,1.9383658474019465,4,3,15,1
NO,0.6187405457515023,30.61939126794143,433.03612675708496,1.0080484756832608,10,3,2,4,0.36729636424338935,24.374213001724968,419.95733041521896,1.4054158188992663,10,24,32,26,0.538378679352205,23.856076908290362,356.6384955031184,1.5105845272296272,10,7,10,11,0.4640455345672484,22.69295242691775,344.84140149241864,1.7686818659973311,10,15,12,5
BUF,0.47251339744627746,24.876513110832935,340.29793356633195,2.292621689393603,19,7,18,30,0.5136954407347651,30.318929534756418,409.89655092559747,1.8640023548732334,19,32,31,10,0.5947118103634063,22.4773489008996,342.96931584535923,1.2844634480426533,3,18,20,2,0.40726603552930896,20.896437694014253,353.54301846952353,1.6296755657839486,3,4,25,14
WAS,0.371308035832574,24.237898282031537,389.6598982468955,1.773809228299167,24,10,5,19,0.614938404016507,25.8196427390294,384.59472785512116,2.0541156804331964,24,26,28,5,0.5051009795542756,23.765268023722918,358.0808796173708,1.500154733751448,17,8,9,10,0.49683926467040124,23.787321062635524,350.2699083023224,1.5095880004710378,18,29,20,24
BAL,0.6247499359889509,22.127382183345077,336.4597930552849,1.3692271744872153,9,16,20,9,0.3619664081295141,22.90734377383766,371.94855425615845,1.4585476237125432,9,14,22,24,0.4347306234380621,22.523772183564706,354.377040561145,1.6363374804196176,28,15,12,19,0.5667397165172307,22.658379225206637,344.5104827658047,1.4408064765412703,28,14,11,29
ARI,0.5209602182861638,17.111124165384638,309.67458815681346,1.5727058103345466,16,29,30,14,0.465129445734213,18.079522095397316,315.6002555891598,1.6788344164897242,16,5,6,14,0.544415757413298,22.864061899693958,346.41351332411705,1.857075563279703,6,13,17,29,0.457681262640083,22.790131568008363,351.1831287572105,1.872337557147356,6,19,21,2
HOU,0.6889214216504197,26.854137819880663,360.0749624411179,1.2794738793608151,5,5,11,8,0.29681521288492285,20.208882225332587,307.43759858819305,1.648762748986009,5,10,4,17,0.45127318022975704,21.261070221064134,330.0545072490015,1.5996743096206147,24,27,32,16,0.551337690373014,23.391520669110868,356.07369555953494,1.4948660043204955,24,25,28,25
JAC,0.21956355917771816,15.707517307601803,251.02829015494063,1.4544433590902877,31,31,32,12,0.76678307082274,26.20836327734371,392.8303854041808,1.6597032247264054,31,27,29,16,0.47787127864451057,21.981963555941284,342.132279976655,1.7381744446606913,21,24,21,23,0.5242432152693763,22.883596049432786,348.11350451671626,1.6300344279578336,21,21,17,13
KC,0.2776614883213614,14.389025871935763,335.24660562950226,2.7543271042959,27,32,21,32,0.7085694645323592,23.491398092490723,331.21242073717076,1.502607691793647,27,22,10,23,0.5289160833216849,23.85612745119677,352.9570225455659,1.4361482198716784,15,6,14,8,0.47320046896270795,22.64367139675437,364.3886242306437,1.6329101759519153,15,13,31,12
SD,0.39089524329205305,22.642907744138206,340.9900163584142,2.2682822633082615,23,12,17,29,0.5948666768250634,22.511118143660127,332.6774081831147,1.9554015809058254,23,12,11,7,0.45217925950140503,23.998080249963984,374.7864115510504,1.6143541668623556,23,4,2,18,0.5503591232314679,24.84040693175604,360.70547245685185,1.55372403869444,23,31,30,19
GB,0.7626815570577962,31.00888685441513,385.4772304505339,1.0027032562451836,1,2,6,3,0.224343591479657,23.13070028118473,375.4459214927091,1.9085985841873416,1,19,24,8,0.535649974349321,22.35348822496382,347.88417982172393,1.3543126805352212,12,19,16,6,0.465625179963215,20.746282855897633,343.4931951928104,1.5443630729101105,12,2,9,21
ATL,0.7445593558491812,24.652251122619745,357.32028393880853,1.593775325176113,4,8,12,15,0.24242749631087507,21.52407277629981,352.1572360024629,2.3674336596174,4,11,17,4,0.38161160051761667,20.952081939998166,352.0659906100252,1.7405513602073506,31,30,15,24,0.6198626712366718,24.97950320220075,365.7263729822559,1.3650185640109225,31,32,32,31
TB,0.16580547978825402,22.21153813788428,328.759131430457,2.0789026240350426,32,15,24,26,0.8208105774674022,27.789846191102825,377.6039140435179,1.9971297277031925,32,31,26,6,0.47865358811179415,22.87555001591971,366.5774489043155,1.3379650722154905,20,12,3,4,0.5231914785468945,22.72923929478584,353.0240201190946,1.492159279338465,20,17,24,26
NYJ,0.41378747928288506,22.553043395245176,326.44813041303996,2.011850607465205,21,13,26,25,0.5730684127469847,23.23691056181917,337.7049112325807,1.8047170288176861,21,20,12,11,0.5050621756587904,22.23235647774387,353.3297616576777,1.607044411761753,18,21,13,17,0.49638223516132907,22.697702661492038,346.2459145124641,1.4280696221808502,17,16,16,30
OAK,0.4249464109669494,20.08023452741338,362.4530699317447,1.8411948027735876,20,24,10,22,0.5617222778211809,27.485063734580166,365.45712425074174,1.6089808352417503,20,30,21,18,0.5340163858519186,22.49403858850495,343.58671101687827,1.4475005256907507,13,17,19,9,0.4677760492742961,22.827025361699913,352.3469451386221,1.5471883054797178,13,20,23,20
CHI,0.6508149221457269,22.799825390423393,319.00783494306813,1.4696562753138478,8,11,28,13,0.3352985907297935,15.477272085491377,315.0950500867467,3.004877321027723,8,3,5,1,0.4367559938833545,21.808818267644682,335.1343502848842,1.5226814847255763,27,25,27,12,0.5655916171554702,23.77661994511852,358.45052483867823,1.7305751980393405,27,28,29,7
-----------------------------------------------------------------------------------------------------
ALL GAMES
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
SEA,0.5965308303041637,18.9816983850968,317.0729632325642,1.5362949107657147,12,26,29,14,0.4034691696958361,14.394154067933357,298.150920957345,1.8857412718863191,12,3,5,9,0.5826692744358157,23.94533889265205,370.8171546694665,1.188694047791456,7,7,7,1,0.4173307255641838,18.965652779312737,330.63587387863066,1.69223524542766,7,1,2,12
CIN,0.16050069777179654,21.468118634529485,326.54314917208114,2.3118851030914254,28,17,22,29,0.8394993022282032,26.620447052719392,355.9437316501813,1.4105185355053405,28,27,17,20,0.3925005683682531,20.529595618368557,345.02190961303006,1.7268615318705378,31,30,20,23,0.6074994316317465,22.30307749353691,343.4225419634378,1.4688646342253273,31,12,10,25
PHI,0.3956041862782178,19.394051958490337,368.8670109751728,2.4818318143877423,24,25,9,30,0.6043958137217819,18.68998291517599,333.93126382019676,1.13629325580265,24,8,12,27,0.5228880684690396,24.30884524931925,373.5062425656431,1.441343023701953,14,6,5,8,0.47711193153096,22.22287341363576,334.1193318873687,1.5545945179888967,14,11,4,21
DAL,0.4456296449993785,20.774669118456004,365.14087626614827,1.566488071012373,19,19,11,15,0.5543703550006213,23.31178527630327,332.4096441414675,0.8911220278465539,19,19,11,30,0.46038389179898564,21.518952946620256,330.81492188023634,1.8081959188815409,23,25,29,28,0.5396161082010138,21.64584276164564,352.7634426328112,1.9112243951664076,23,10,17,5
PIT,0.5063702391572825,19.411573626312705,385.2927823258583,1.6354239899255774,16,24,7,19,0.49362976084271726,21.04533249712023,262.03723411296454,0.7429112466176804,16,11,2,31,0.39304156161206194,20.834898972542202,349.6451565767363,2.0153630118196477,30,28,17,31,0.6069584383879375,25.501417674417997,354.04952295879895,1.2716597242160907,30,31,20,28
NE,0.7062405802465869,32.97453185131596,459.8439094193982,1.0723571406610755,9,1,1,4,0.2937594197534131,24.2081887223794,406.7790750688695,2.374741665140815,9,21,30,5,0.542475858042361,22.519285733797474,333.8302058986406,1.7847646175087661,11,20,27,27,0.45752414195763846,20.295236567067917,324.5246492344258,1.6988470635690585,11,4,1,11
DEN,0.5475828642132353,26.461473771888215,380.4105171097238,1.950281947856897,13,7,8,24,0.4524171357867646,19.960823393103947,305.8038250040958,2.420668921920238,13,9,7,4,0.5155926502254395,25.827644273747154,381.49644745758263,1.514067615786608,17,2,4,13,0.4844073497745599,23.540773911015513,349.5268564624585,2.019888175060711,17,23,15,3
DET,0.441474323451576,23.242174176484376,415.59405375236656,1.630241024964679,20,11,3,17,0.5585256765484238,22.09397088717098,338.6264355786975,1.227102643726669,20,16,13,26,0.6160505958983806,23.19955063814451,342.28494308925184,1.540985308514116,4,15,23,14,0.3839494041016187,19.730971111076652,336.3441818279443,2.0724019050559814,4,3,5,1
SF,0.7752008252009712,20.14139637923324,361.7755494588854,1.0591149999781342,5,22,12,3,0.22479917479902867,10.612142660483045,259.78633998612423,1.2620255235450624,5,1,1,25,0.5706759641510271,24.416890765553426,356.33141968612676,1.7752308585677414,8,5,13,26,0.42932403584897244,22.37621638287184,353.54092575295226,1.8989407214251475,8,13,18,6
CLE,0.2038390153809799,18.811490927212372,318.3578072381235,1.7412194021741776,27,27,27,21,0.7961609846190201,23.371105947835296,380.36153037465044,1.6583990644114015,27,20,24,15,0.49191075125518063,23.081898483762,363.8463921468556,1.9086787094425643,18,17,9,30,0.5080892487448189,24.152088153365966,355.09906873830266,1.1668157681436122,18,25,21,32
NYG,0.8551692576528964,30.885631258576865,405.6842386821592,1.217945978345321,2,4,4,7,0.14483074234710328,17.381396956914813,377.06017280202786,3.018754330333047,2,5,23,2,0.5258320272619339,23.405136625840992,362.17251662590354,1.5025101411768675,13,12,10,11,0.4741679727380656,20.32523397032705,345.52305957685667,1.6723638339508549,13,5,12,14
MIA,0.7889636724095227,21.269486026422673,317.29715815386305,1.739219457024918,3,18,28,20,0.21103632759047725,16.909423580930905,389.41624179558875,1.9401295624293453,3,4,26,8,0.6392289068744208,23.240597582251638,329.7960151745035,1.3910440367148023,3,14,30,6,0.36077109312557865,20.72508887030368,340.17959793721406,1.5225514223634902,3,6,7,23
CAR,0.15346504108787246,17.8957437149263,334.35864421335225,2.0232196550138557,30,28,19,26,0.8465349589121274,21.923073657927493,338.9108281925023,1.318493470755259,30,15,14,23,0.5180977866105794,23.80592169043939,371.2908371556408,1.7428803908113457,15,9,6,24,0.4819022133894202,22.55751189044039,336.50735970934124,1.570940534639366,15,14,6,20
MIN,0.6442988435862406,22.988739142117495,312.96467547172153,1.8630914955922353,10,14,30,23,0.3557011564137592,21.658393717709206,346.7473007572323,1.8592024139330816,10,14,16,10,0.4694282963563913,20.515539442034235,332.792765950761,1.3682731636016239,21,31,28,4,0.5305717036436084,23.12575552554133,355.923625199687,1.6725064229357116,21,18,23,13
TEN,0.7173411077137017,22.55158223076277,341.32047904974155,1.2083077215102311,8,16,17,6,0.28265889228629815,30.05672118563777,393.98555521965386,1.3337187534545263,8,31,27,22,0.583628465723393,23.45592240623321,355.02214521495966,1.5941777252420348,6,11,16,17,0.4163715342766064,24.054761524374587,354.0151340305375,1.6310525462796008,6,24,19,16
IND,0.4367543522728191,16.84956623154412,323.6993720469452,1.8095943627933813,21,29,23,22,0.5632456477271808,24.66367298035367,367.63055572811686,0.30075587914850066,21,22,20,32,0.37689662614814196,21.12153255371168,318.7732111753218,1.7450906797069095,32,26,32,25,0.6231033738518573,23.465626763168594,369.1596455582047,1.6613374873556006,32,21,29,15
STL,0.48700782047449187,20.687312678185677,333.8626401996675,0.7527061264537,17,20,20,2,0.512992179525508,18.538510272183583,324.4614683466065,0.997076258576817,17,7,10,28,0.6805916530706967,24.511990175098386,340.2648482317955,1.3722612858008671,1,4,25,5,0.31940834692930276,19.095726184651255,347.20391157472955,2.012183930423278,1,2,13,4
NO,0.5339911056910085,31.1533732506107,440.3059607645932,1.143936880409681,14,3,2,5,0.4660088943089913,26.565816346275447,448.7071520759573,1.3025378925073654,14,26,32,24,0.41376426560231583,22.85627092023904,355.30354993105055,1.552269117547374,27,18,14,15,0.5862357343976837,22.868494085971534,343.0345145468398,1.5116187849866956,27,17,9,24
BUF,0.44834714463525815,24.77915965713673,341.4948942311481,2.2282137507145725,18,8,16,28,0.5516528553647415,32.48323962642335,427.66988452463477,1.52128518393882,18,32,31,17,0.5954952361131027,21.999539505394644,341.62906367414166,1.3406657150913819,5,23,24,3,0.40450476388689677,21.51576510851692,348.04137504102675,1.7243783830998818,5,9,14,10
WAS,0.5128899757458824,28.025408988386893,404.0556591069325,1.499060368294014,15,6,5,13,0.4871100242541176,22.99703525876711,384.3751103822982,2.2440428893843247,15,18,25,6,0.646761648398521,26.552605498325015,369.73779295881747,1.5042287116198159,2,1,8,12,0.3532383516014782,20.860011431857664,351.0737523955172,2.0659410726056446,2,7,16,2
BAL,0.604175487421161,20.550177400361605,319.82412736525794,1.5983727855745813,11,21,26,16,0.3958245125788389,27.508546932880495,394.78011342570164,0.9365734363959539,11,28,28,29,0.46584004425200415,21.538614537909996,355.08057954901733,2.0347559082472193,22,24,15,32,0.5341599557479952,22.7634542261726,332.6620463924122,1.2573430241398595,22,16,3,30
ARI,0.37742594495376536,14.772998787238903,301.303830642354,1.440186969497662,25,30,31,12,0.6225740550462345,17.75355231809737,293.8899120761867,1.7939206003436254,25,6,3,13,0.548708959372544,23.127010980546352,344.61163548726097,1.8214328534191337,10,16,21,29,0.4512910406274556,23.498075867940738,365.5393350215147,1.886372773769974,10,22,27,7
HOU,0.7509475843552941,29.075471557410374,348.3442865341875,1.4044132363101354,7,5,15,11,0.24905241564470573,21.047799039614098,297.617698927498,1.5686069444596416,7,12,4,16,0.5171072146297351,22.16342241167685,337.50059089206036,1.6079585576798476,16,22,26,18,0.4828927853702646,24.732278532816142,371.7828105488356,1.2609726504568066,16,30,31,29
JAC,0.13258594458103512,13.136484229809467,219.2339168871909,1.311005742195308,31,31,32,9,0.8674140554189647,28.124576379878285,399.78971335763276,1.7428693834055555,31,29,29,14,0.4737852559225437,22.191230081423377,348.4643010585369,1.7129482534869882,20,21,18,22,0.5262147440774556,24.48947256803759,355.8375182484505,1.824232998320142,20,27,22,8
KC,0.10375638307248428,11.85695728779653,322.59593406694205,3.1579472276673433,32,32,24,32,0.8962436169275154,25.98270152647001,344.0708572502598,1.3557360337362119,32,25,15,21,0.4329223392957379,23.760452990080882,358.01627791755374,1.699650594565456,26,10,11,20,0.5670776607042616,24.35155951923803,368.1015192068837,1.5932456723561514,26,26,28,18
SD,0.3002733231267683,24.348493103398578,348.58089152127855,2.937631663021752,26,9,14,31,0.6997266768732314,25.47327475781555,323.99862366816575,2.2353668639733355,26,24,9,7,0.4503885497888788,23.823957910578887,388.12583335654074,1.7129298807665587,24,8,1,21,0.5496114502111209,23.269545430944593,344.1229823316333,1.6210725733822942,24,19,11,17
GB,0.7549810746975756,31.453953355531,392.32458453322045,0.725834887201551,6,2,6,1,0.24501892530242425,22.6846598903169,369.8999388706217,1.8208989208273012,6,17,22,12,0.5258959514334128,22.78791967558078,346.0621100215856,1.2879602297149342,12,19,19,2,0.47410404856658656,21.350050968315013,342.77288477617583,1.455188651939074,12,8,8,26
ATL,0.8558004353084304,23.090951978493397,338.20336489941946,2.059795482322543,1,12,18,27,0.1441995646915693,21.61148460559584,368.9764912434298,2.7928609240383118,1,13,21,3,0.39661099841631503,20.53412921122163,357.8663425396545,1.4424078807525682,28,29,12,9,0.6033890015836844,26.11508162504611,373.9114179475902,1.2365723200400345,28,32,32,31
TB,0.15493187807269274,23.790458208510533,366.77691974711104,1.40424916152143,29,10,10,10,0.8450681219273071,25.040955946468834,363.01935479201285,1.4131724347000862,29,23,18,19,0.3931842603196768,23.350644788276213,383.21366980569485,1.6954197603316543,29,13,3,19,0.6068157396803227,24.63941547246432,371.4836898309978,1.5484929362235524,29,29,30,22
NYJ,0.39784274842403233,23.022389060246393,321.6882599766807,1.6319178596422799,23,13,25,18,0.6021572515759674,20.457050676252212,316.6883505580968,1.8360356197374923,23,10,8,11,0.5572804700892483,25.282140315365385,384.7178960333255,1.4984377066146155,9,3,2,10,0.4427195299107513,22.566529650226798,356.55294096772,1.7361371205576486,9,15,24,9
OAK,0.42336684268178326,19.666800959339117,354.6544470961851,1.97238160346582,22,23,13,25,0.5766331573182166,30.05400395006216,363.91030058231445,1.496522502232865,22,30,19,18,0.48367819083405744,19.842719730412675,321.76754078227873,1.5578226587210038,19,32,31,16,0.5163218091659421,23.33871968827898,359.0842360242934,1.5801305438496964,19,20,25,19
CHI,0.7867108250310924,22.595574720301443,326.8686775221878,1.2919737439976993,4,15,21,8,0.21328917496890754,12.884069629327005,304.905956391329,3.5680601086736115,4,2,6,1,0.43494826173832224,21.046297192773192,343.3974998436722,1.3961691843930113,25,27,22,7,0.5650517382616773,24.51554422117749,362.95162923604,1.451101074951786,25,28,26,27
-----------------------------------------------------------------------------------------------------
HOME GAMES ONLY
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
SEA,0.886900173983548,21.591129858394794,291.9059591001337,0.6730948465400132,2,20,30,1,0.09866764207479456,13.101307957323325,332.776834846471,2.0439424524798047,2,2,9,7,0.5691955160150348,25.881333752204196,370.24546845663235,0.9917422785852604,1,2,3,1,0.4333097332241492,22.69478474665179,371.53578414292366,1.8427024926338698,1,10,31,4
CIN,0.15899256181359683,19.20448398943297,300.93744686072586,1.8489335836988465,31,25,28,21,0.8274439380183537,23.0673045728147,360.38935418899763,1.3538581817942636,31,20,19,25,0.370618738017802,21.034714773078633,356.1465268523206,2.003068975647714,28,23,11,27,0.6312450650002368,22.94218469908091,332.7103453120924,1.360682319740375,28,11,5,28
PHI,0.6185534236029882,23.88553842690478,388.69316512912434,1.9420153049757785,14,14,4,24,0.3675165494718992,17.445776883076533,345.86260243013913,1.6385557556893817,14,5,14,16,0.5495827714767368,26.315604928163154,380.4901591775946,1.3832056746356847,2,1,1,8,0.4524203207459021,23.444596838542058,361.3022893170431,1.8794466080145469,2,17,25,2
DAL,0.31028889221262934,18.47361280071064,346.72477558452806,2.2591862122629895,28,28,17,28,0.6756956769510608,24.568050859459696,365.5895997659351,0.9057807904096465,28,25,21,29,0.39340060312645053,20.521443863649523,315.42915362497433,2.2063747507691844,27,26,31,32,0.6092367726885601,23.782494730890786,361.37156406834333,1.8615238773077776,27,20,26,3
PIT,0.8382931003454926,22.443805248986386,376.98948603729883,0.7018327028627875,3,17,11,2,0.14747441619071705,13.757714201548833,273.0102518390921,0.8309456395389794,3,3,1,32,0.4297746898061249,19.107716445315585,331.14169476556236,2.1330073361855484,18,29,29,30,0.5730797386363662,22.296213096745763,326.8367608230293,1.6398291580708075,18,6,1,13
NE,0.699325584171633,27.4969929154446,411.2345990771858,1.1568935203072472,8,6,2,8,0.28647903138300357,23.361097160013617,381.57535628021617,1.9581529100079567,8,22,24,11,0.4020528598567831,20.992549564349368,335.99440062221976,2.0889732137683916,25,24,26,29,0.6004428274385694,24.36703918067351,341.8658302006173,1.440005923397052,25,23,9,20
DEN,0.6055298349658853,24.875187256183693,382.8615781014436,1.4533104501350025,15,9,8,13,0.3805350110467329,20.022448807196064,314.34041729835207,0.8956828903715786,15,8,6,30,0.5454814839885134,20.36544087278201,352.36004133322103,1.6140936993791135,5,28,13,18,0.45675397284885766,23.135533735458804,351.6752806387814,1.5439908739923658,5,13,17,15
DET,0.4765838150908234,22.971967894374615,382.74527159220764,1.7742414920845455,21,16,9,19,0.5107851556624393,22.787808356363044,321.7305599311686,1.6366111113891724,21,17,8,17,0.3946558886886832,20.771288426032825,331.6221444654694,1.3113625609617967,26,25,28,4,0.6070523520974129,24.615895951300327,346.93095406331054,1.3149668318143695,26,25,13,30
