all Averages:
winloss = 0.5
pts = 22.733590733590734
yards = 346.35521235521236
to = 1.554054054054054
home Averages:
winloss = 0.5733590733590733
pts = 24.104247104247104
yards = 352.4864864864865
to = 1.4864864864864864
away Averages:
winloss = 0.4266409266409266
pts = 21.362934362934364
yards = 340.2239382239382
to = 1.6216216216216217
EMA Analyser with alpha = 0.1594692862154749 (N = 11.541599999999999, hl = 3.9999999999999996)
Number of games: 259
-----------------------------------------------------------------------------------------------------
Average home/away
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
DEN,0.788348507986642,35.09966195899695,418.5697818414632,1.741728093720793,3,1,1,23,0.19742445871431122,23.38075839491324,356.0333810258518,1.6195886601348264,3,20,17,14,0.4711255352538942,24.054446310602643,348.27419912071196,1.4089075923455359,25,5,17,6,0.5310625913003252,25.343557688408147,366.71014950089693,1.5527423214860345,25,31,31,15
NO,0.701199900195574,29.009046418984603,393.28691604433,1.2439801579246808,8,3,4,9,0.2852009850448026,21.468784238131157,370.81322746372166,1.9695902489214376,8,12,29,6,0.5394887788902003,22.91076153939875,342.05750010649956,1.554561350151406,8,17,24,20,0.46218721760092624,22.220726317755883,360.78920702014113,1.611442279598808,8,10,27,9
DAL,0.5207498995701625,26.178376669930437,332.7774006157928,1.4748599677322378,13,6,18,16,0.4653589483037745,22.048351693135864,380.3057306228528,1.7245482279756288,13,14,30,12,0.46904073266382085,22.95930826043359,358.9474826940895,1.5450682749312405,26,16,5,19,0.5328936012532788,23.389539091292228,361.5591025255417,1.5442800849755898,26,23,30,17
NYG,0.29130818845065165,20.46024431425254,320.83181409804627,2.579967872510475,29,22,24,32,0.6949284908217918,26.700119178711773,359.2239334473435,1.4419992995132587,29,28,19,21,0.4929768523237854,22.00410385201883,349.53052160039437,1.6175789557834388,20,27,14,22,0.5089114538132272,23.025753978627698,347.4337663106153,1.4535930847162133,20,20,14,27
NYJ,0.5380725801195275,19.14016884182337,321.8660218288957,2.136470802607598,11,25,23,29,0.4483296361541857,23.149368027620174,298.3143868356691,0.7185722792401129,11,17,1,32,0.5262588610835242,23.402562967249686,355.71402143760815,1.5753490742507112,11,12,10,21,0.47541580437426584,22.42848341033952,351.28564973488756,1.5014784366898422,11,11,21,24
MIA,0.379743367715224,19.319758745558147,295.8756367117424,1.6572060738101158,23,24,31,20,0.6061647429469202,20.751302502234836,351.8093667125276,1.4977380797478426,23,10,16,19,0.48720838440083625,24.964637780252023,362.7354501537068,1.3876746284437589,22,1,2,4,0.5149603866685226,23.423620082200422,360.0029457923479,1.7121555349321977,22,24,26,6
KC,0.6569402067673862,17.994458429883064,320.52500819575823,1.316041889559662,9,29,25,13,0.32970301090028536,17.793571429974918,328.56397262772566,1.9282046046028212,9,3,10,7,0.4141865093002245,20.934401085465247,345.9884412076106,1.7583731342375462,31,30,20,29,0.5871313662872765,24.802478908907347,343.59536578959955,1.5470009639159703,31,30,11,16
OAK,0.3377781126329964,17.12119552549092,309.23247678641576,1.6196376505827494,27,30,30,19,0.6476614226631007,21.880318179706926,322.68344897862903,1.695843142938337,27,13,8,13,0.5306974806716767,23.34565359123861,358.0492088783161,1.4475278256787378,10,14,6,9,0.47193986576372937,22.84549392920958,354.80126797361345,1.3372216541332103,10,18,24,30
GB,0.7431741564810195,28.94003053278247,417.6392935022127,1.5317763575449086,5,4,2,18,0.24261825725196334,20.492605222721338,331.7299556998014,1.4928654340362917,5,9,12,20,0.5453835340275757,22.38219844735722,342.232043078062,1.3500609207754068,6,21,22,3,0.45706482612522803,21.442199636968652,334.12435701136104,1.3622183497334008,6,3,3,29
JAC,0.1209827208361558,13.49362487702651,311.3786826057502,2.1293282009769543,32,32,29,28,0.8648365271395273,28.290627421141252,368.23864197774344,1.2924740255695957,32,31,27,26,0.5754985369615149,24.457360125465122,359.40486735815455,1.4677405974561326,2,3,4,10,0.4266433083179747,22.194749594311713,348.0224395556662,1.4428475773917873,2,9,16,28
CLE,0.39623220149706634,19.740040344367976,318.25451905092973,1.8332028616737404,21,23,26,24,0.5899539112027725,23.377396610715387,315.47422793878707,1.3582922139273022,21,19,6,25,0.5147832156094518,23.39078415714422,363.43063516194945,1.43169729462543,14,13,1,7,0.48715565710016556,21.97708007900765,344.03859794998255,1.2724900090185582,14,7,13,31
SD,0.5348248937806244,22.429365089661204,367.94669606529544,1.2311857195711007,12,16,8,8,0.4514317535007101,22.405639864284858,364.2591229977878,0.8677133133277037,12,15,22,30,0.4387606719977694,19.348006024299792,325.497384374813,1.6245053038818045,30,32,31,23,0.5629437739760687,22.727836721215187,341.4273471830213,1.5217713159942925,30,16,9,20
STL,0.40931696244978255,21.782227487119048,316.80256424106074,1.1918047650190842,19,18,28,6,0.5763228423584865,25.523329382592813,370.72986635964423,1.5262540425077797,19,26,28,17,0.459815545070561,22.06405919453018,334.68205082731674,1.6744506018278895,27,26,29,26,0.542669635530626,22.679095202089936,337.4858115379912,1.7321613705448637,27,15,7,5
NE,0.7144973876119134,26.398360616449672,365.9521893578094,1.4775690129609815,7,5,9,17,0.27197980774269276,21.00662703526318,361.7874898197475,1.7583108917812904,7,11,21,11,0.5400875685831403,20.687925910323404,339.8244307937465,1.6854078461883273,7,31,26,27,0.46151211779375667,21.586535214541364,336.00835005820795,1.2275062411038256,7,5,6,32
PHI,0.30633888394747133,21.354491697366896,385.35354358638745,1.8507130800816483,28,20,6,25,0.6790978012431911,26.02859137049781,385.57918377599117,1.4386619325500631,28,27,32,23,0.45905249734923315,23.619453793801494,342.6727643729271,1.5042899342643348,28,8,21,14,0.543471910715277,22.61222956614079,350.21741471135783,1.536701378814165,28,13,20,18
ATL,0.41685747439189746,25.990615287658464,355.9598340951916,1.1244905565256718,17,8,11,3,0.5689656094403377,24.31368082184037,357.75635156043364,1.1833307118663385,17,23,18,28,0.502756089972139,22.366373214095184,355.07380928796647,1.5350134592511693,15,22,11,18,0.4995458116050816,21.76523443042597,352.4775725728414,1.611200774736405,15,6,23,10
ARI,0.34597321163450545,18.34039584645057,295.75905548159346,2.458168153081166,25,27,32,31,0.640071900667389,23.118661800650244,341.1997696565513,2.2321482865223503,25,16,14,2,0.5006656940378552,23.73683033410212,353.8076178287546,1.4045760803522394,17,7,12,5,0.5014141790697066,22.75858698921291,343.00620670984927,1.66907522909516,17,17,10,7
SF,0.7322676350196373,24.857942716970296,334.6673415799838,1.0948003247347915,6,11,17,2,0.2542440450913854,19.235916018342408,339.154940549819,2.0984140855172573,6,5,13,4,0.501353138733214,22.72969939087951,336.21939732807607,1.632669882076076,16,18,28,24,0.5002120628872664,24.027343719300998,351.73464312883016,1.8137649006172607,16,28,22,2
HOU,0.3403384996052168,18.574243816943707,365.8374941429594,2.1979128321102985,26,26,10,30,0.6457277230243401,27.030010966051478,305.5786298858202,1.2678954287533228,26,29,3,27,0.5662921120479845,22.09221789752791,334.59477541668474,1.2665946012659202,3,25,30,1,0.43576665073191456,21.51326326271998,349.6717979303111,1.5030574067969276,4,4,19,23
BUF,0.4004684862379839,23.091223150059864,343.82642544739826,1.6727207244590303,20,14,13,21,0.5850844735245556,25.38578727197605,365.81884049850566,1.8409694575354476,20,24,24,8,0.4970344279082287,22.16694542422117,342.1445757994158,1.5159372286820747,18,24,23,16,0.5055375977386878,21.299278732778475,335.50763091518957,1.4659749355656657,18,2,5,26
CIN,0.8235032907047601,21.732150655772934,336.0870373826498,1.2260997596563905,1,19,16,7,0.1629970710973419,16.64832103932423,316.0935927192911,1.4183135637990663,1,2,7,24,0.5365279115772926,24.128158765325423,357.6259128838045,1.7748214681035104,9,4,7,30,0.46504860835210843,23.191826133894487,361.0311239902748,1.8273522576212415,9,22,28,1
BAL,0.4154667031865063,21.93803686687877,354.74342746130566,1.2516463639014757,18,17,12,10,0.5708872346327887,20.394815994631248,324.00773547224867,0.9970134831646489,18,8,9,29,0.49616265593081377,22.290040273516944,348.6421194750651,1.7499707380468195,19,23,16,28,0.5056083916593475,22.660333531876418,328.9214796060412,1.535603321094328,19,14,2,19
-----------------------------------------------------------------------------------------------------
ALL GAMES
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
MIN,0.0668789005197204,18.448926940915463,315.8193698724902,2.308336204706144,31,27,23,30,0.9331210994802794,31.23413434448842,365.72293431705646,1.026775692414525,31,31,23,27,0.3197452985424044,19.471201036112287,337.0618877989583,2.1133278553327792,32,31,24,32,0.6802547014575953,23.063804766991705,329.9532924883662,1.3752671929929876,32,19,5,25
TB,-0.03222807002331642,13.350732562804236,305.96197498085377,1.862314741750039,32,31,28,25,1.0322280700233162,24.729284024868335,314.2201796707091,1.4363598049383979,32,22,8,17,0.41773782450102814,23.097016348027086,370.79062353796337,1.5260410653533643,24,14,4,13,0.5822621754989711,26.195383691724963,361.721130610277,1.2726387516187632,24,31,24,30
TEN,0.45309697303070223,22.75413641403933,332.0611955984967,1.0564947724330636,18,17,18,6,0.5469030269692976,22.34460303526914,348.28429722410107,1.660033728624918,18,15,19,13,0.6961891645785653,24.308868985052563,351.88512969118324,1.452287183819801,1,9,14,7,0.3038108354214343,19.293989229477585,329.24812104798576,2.0583472192675054,1,3,4,3
IND,0.7963828621557029,26.273519204362763,312.50244491925406,1.0721987505135278,6,10,25,7,0.20361713784429702,18.694190329192953,347.77875847632777,1.6919121162827881,6,8,18,10,0.5728414980681654,26.272803752722844,373.23860935160184,1.7634590204073797,9,1,3,26,0.42715850193183386,24.48206730905863,363.558412488042,1.5130031983702013,9,24,26,20
DET,0.5695558856181228,26.643050196345204,395.09385419673197,0.8486637033055768,13,8,4,3,0.430444114381877,22.883516411158816,400.35531346429,1.3520352728839844,13,16,31,20,0.6449829842209513,24.079046823872844,351.5320593788695,1.433307683274201,3,10,15,5,0.35501701577904826,21.193132110549925,337.33706672699884,1.682166157125078,3,6,9,9
SEA,0.8862778737855546,29.36379234754625,382.1048303003513,1.3804167702576349,2,3,6,14,0.11372212621444526,18.792764471337886,280.6735952502814,2.321924261293406,2,9,1,2,0.5408417692015206,23.00729595980343,343.098784237809,1.5878756953448825,15,15,18,19,0.4591582307984788,22.18386711717859,336.8591513891831,1.9591099180242668,15,14,8,4
CHI,0.30479931217577927,28.51384176530609,360.81040279442016,1.141203722551982,27,5,10,8,0.6952006878242204,32.334909062608794,391.1642956122806,1.6881813406634558,27,32,30,11,0.3835258754490757,21.66900364882802,358.13838822581965,1.9537362481999463,30,24,12,31,0.6164741245509237,25.120530876632465,355.02297306034467,1.5930420440963136,30,26,18,16
CAR,0.6463552308534772,24.085442566042076,314.2838330574755,0.7879158721024923,8,14,24,1,0.3536447691465225,13.66095895737001,306.04984282280424,2.2416994394768555,8,1,2,4,0.43800049104850003,23.851862161941906,335.88560626126343,1.7171778471991317,21,12,26,24,0.5619995089514995,25.25575244185233,370.1853833543725,1.862000538790784,21,28,29,6
PIT,0.5509948466531898,19.139838318127165,338.38225404330564,1.561227275557738,15,25,17,20,0.44900515334681007,19.75936190190022,313.5948848128164,0.3634658326347778,15,10,7,32,0.4955372756502382,22.517235470247865,336.27811418270767,1.88294055854922,19,23,25,30,0.5044627243497612,23.10319939410149,337.5455603984101,1.5919370413662475,19,20,10,17
WAS,0.4474531450891298,25.16640460352771,400.72825035321466,1.4182056498697073,19,12,3,16,0.5525468549108701,27.96399325082107,334.47907075076654,1.437952151946289,19,27,14,16,0.3912948406118505,25.100435623300115,358.73811187086665,1.4545098595580206,29,4,11,8,0.6087051593881487,26.07763022514497,371.48030047352637,1.506543676108695,29,30,31,21
DEN,0.586511079317663,37.063243598769624,427.1079201817634,2.339517458794977,11,1,1,31,0.4134889206823368,30.739060914315147,388.1223128797613,1.2716177046438417,11,30,29,22,0.38137999123933164,21.23386791467399,333.4210290280832,1.6575156110263543,31,25,28,22,0.6186200087606679,24.95635344988943,370.62832386407973,1.364603060928379,31,25,30,26
NO,0.6921513495004301,29.08654112274816,378.8155105425991,0.9506178203875544,7,4,7,4,0.3078486504995699,21.30013580730214,376.4854707418318,1.7634564128884969,7,12,26,9,0.5540702622868251,22.9060316182385,337.6138115692432,1.5594773375310693,12,18,23,15,0.44592973771317435,22.15313330416915,362.66517927102495,1.7999695202612829,12,12,25,7
DAL,0.6154069915106051,24.7596673528163,317.85746892945826,1.8214709806579703,10,13,22,23,0.38459300848939504,17.46807480449086,350.9349676909969,2.204254914703064,10,4,20,5,0.4696989373085029,25.01052960266417,381.62151497444216,1.3936741624162792,20,5,1,4,0.5303010626914966,25.217119269509908,379.62678805742,1.2817692401051206,20,27,32,29
NYG,0.24839197598224005,15.921062814543472,294.05207493142564,2.4534205270497185,29,30,30,32,0.7516080240177598,23.096473592161992,323.1306059488405,1.5144686521055726,29,17,12,14,0.41194102732153615,23.88260036501528,363.2660987161839,1.5659952251275209,26,11,7,16,0.5880589726784633,26.34543869552719,364.15120945581725,1.638787847926959,26,32,27,12
NYJ,0.5749673471784187,20.057590359639864,331.4698411640735,1.975199191481941,12,23,19,27,0.4250326528215812,24.420166198967305,306.07331575042446,0.6720399313260805,12,21,3,30,0.5046915819409808,22.95404835132171,352.05655599090545,1.4716857332886943,17,16,13,9,0.49530841805901865,22.774376221890197,349.3722008248609,1.3618781713577564,17,17,16,27
MIA,0.3240286668933045,20.109554345330924,290.90373181423837,1.924912318238669,26,22,31,26,0.6759713331066952,21.852378849678743,343.3872863237387,1.37928334568059,26,13,16,19,0.5417933948999789,25.334706368372235,361.9808348976221,1.5860241285545373,14,3,10,18,0.45820660510002054,23.56219023494858,360.3286100295885,1.581071361030363,14,22,22,18
KC,0.8184414236057347,18.546932610591462,328.5428964026525,1.4328354497472837,5,26,20,18,0.18155857639426526,16.66679577274941,312.98985937559064,2.017127862289708,5,2,5,6,0.3985084382284698,19.787918808017906,345.2982916026855,1.7984614151790042,28,30,17,28,0.6014915617715296,25.713344228249444,338.54512999959087,1.6208725150540613,28,29,12,15
OAK,0.3912877067770915,17.450218131993047,290.48863536586623,1.370224695615255,21,28,32,13,0.6087122932229083,22.089775848242816,320.04069717793334,1.968391095593065,21,14,11,7,0.5890609245104033,22.90791110898816,350.2154258612414,1.3881789352958134,7,17,16,3,0.4109390754895962,21.352210949984766,358.48345467132714,1.6950534717755037,7,7,20,8
GB,0.8701155204319191,28.41099649994529,423.86152589530934,1.1912221922037027,3,6,2,11,0.1298844795680807,17.67418672262264,314.99449345931646,1.2174846643503163,3,6,9,25,0.5709237522506503,23.156287493991403,338.86346595183704,1.473580573221058,10,13,20,10,0.42907624774934916,21.963487450464278,336.0227440887725,1.494223829780608,10,11,7,22
JAC,0.11377442898425874,12.281621902981462,308.8209891862773,2.083974679987907,30,32,27,28,0.8862255710157411,27.987684772450876,378.24955706245555,1.269556728963946,30,28,27,23,0.6078752001823913,25.656771919314536,367.9568964083671,1.3169094742699017,6,2,6,2,0.39212479981760806,22.578162706339217,360.37535370166626,1.406810223165937,6,16,23,24
CLE,0.47275532283011984,20.494490128067916,297.0517953935385,1.1812092448784293,17,21,29,10,0.52724467716988,23.20785058745203,306.166414539986,0.9311709870461279,17,19,4,28,0.6260524076834468,24.917884951116697,377.45289245927484,1.5849724571217698,5,6,2,17,0.3739475923165526,21.13717495258704,352.7389483940747,1.661264081769779,5,5,17,11
SD,0.6251688224664892,21.34855587608602,389.1759736340348,1.0409382139787662,9,20,5,5,0.37483117753351064,18.672367349898572,364.9324415586331,0.8261914361640614,9,7,22,29,0.4130830144541341,19.894443718265272,319.9713736986434,1.4983199681708355,25,29,31,12,0.5869169855458654,23.833212264181892,355.2314098666879,1.6233496151168822,25,23,19,14
STL,0.3496662462405379,23.4152258102846,312.4304937749218,1.4209370352259993,23,15,26,17,0.6503337537594619,27.259712171092126,367.0348283706214,1.669722257181113,23,26,24,12,0.41797789258121826,20.057657900996407,335.66694539015214,1.6462255260997738,23,28,27,21,0.5820221074187812,22.160428009025356,323.9276903719662,1.5410818273098954,23,13,3,19
NE,0.5487622885204385,25.372861711008472,349.14230270024933,1.4016540904908976,16,11,13,15,0.45123771147956115,23.8342323097184,373.99438003799395,1.4802199579427728,16,20,25,15,0.5035656522172608,20.472175725309924,337.7816150172961,1.7302997852732531,18,27,22,25,0.49643434778273876,21.446291318940432,335.1668296606763,1.24283811194699,18,9,6,31
PHI,0.327453472133478,19.4955762835175,371.61387351605765,1.5861747091115708,25,24,8,21,0.6725465278665218,25.067177066058058,403.7542331579065,1.4312605142946282,25,23,32,18,0.42664245672840007,22.762873656684405,329.240545679009,1.7673671942916123,22,20,29,27,0.5733575432715994,23.221230966338467,359.59829490551004,1.6716524381785165,22,21,21,10
ATL,0.3396746848795803,26.697500507979008,358.6540326634472,1.2347596803753942,24,7,12,12,0.6603253151204194,29.39546712021884,358.2465177610025,0.5719309685511098,24,29,21,31,0.4031954034953833,18.691232446810965,342.7925342793523,1.8351131089188308,27,32,19,29,0.5968045965046163,22.86541462440647,344.24999871782205,1.3482177918995548,27,18,15,28
ARI,0.44495235764408136,23.343517881274877,327.24817062029757,2.127629102846771,20,16,21,29,0.5550476423559183,23.172628953395098,335.5068574002743,2.258867944702768,20,18,15,3,0.6284966149004829,24.744840395117855,362.6587498868729,1.5277131296426893,4,7,9,14,0.3715033850995166,18.610853853315444,309.76586884399524,2.09551743963626,4,1,1,1
SF,0.8634322240988881,29.63933878069401,345.6473111058529,0.7959148591966304,4,2,14,2,0.13656777590111174,17.371819609028567,346.9278953954868,2.5582053340103554,4,3,17,1,0.5159142363222673,22.594395648869746,338.187137169545,1.4856636353566957,16,21,21,11,0.4840857636777321,21.553143184558643,342.2582696414909,1.8680690274383531,16,10,14,5
HOU,0.27894832183567103,17.206320161007028,364.9231067549037,1.8256675884554068,28,29,9,24,0.7210516781643287,26.733756363078665,316.15197999159057,1.2983991040831482,28,25,10,21,0.6579599405083271,22.86690328075608,317.9323546496004,1.1892855271003064,2,19,32,1,0.3420400594916724,20.38731007718072,338.6843505901353,2.0825474903115597,2,4,13,2
BUF,0.5622052993133806,26.45675583816501,343.14491488037356,1.4638892552423923,14,9,15,19,0.43779470068661946,26.701521108865926,380.7522951143063,1.9044510833605472,14,24,28,8,0.5761950925084443,21.192342941663412,327.97569970143104,1.6605803880532903,8,26,30,23,0.4238049074915552,19.112001219453063,321.85579529192466,1.4115675480317251,8,2,2,23
CIN,0.9002310176825389,22.633275918230538,359.7050171581674,1.151437221752629,1,18,11,9,0.0997689823174609,17.60901324750281,323.8295225180527,1.239972911173424,1,5,13,24,0.5528480336640215,24.65459771767471,369.1894754042298,1.4440059210508036,13,8,5,6,0.447151966335978,22.44247477132783,366.92453146168066,1.6305655676640736,13,15,28,13
BAL,0.36210649231506586,21.363182725742966,338.63565105604295,1.6117077288654653,22,19,16,22,0.637893507684934,20.17572032212731,313.0125431299663,1.1538780554191008,22,11,6,26,0.5590716104523299,22.544063396717746,362.6834301354406,1.6189911059173312,11,22,8,20,0.44092838954766955,21.38084389051675,338.3261839177205,1.1756726460045244,11,8,11,32
-----------------------------------------------------------------------------------------------------
HOME GAMES ONLY
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
MIN,0.3816268157240224,24.155825936148887,352.0507867251869,1.415422443210986,26,13,13,15,0.6041596208406772,30.91158181323999,395.71666354351737,1.2621036945252078,26,32,29,24,0.3975836870510743,20.979515886733175,345.27389005311136,1.7994713698428901,26,22,15,27,0.6050345424242962,22.39026392553868,338.5085249964916,1.4777537095645057,26,7,3,21
TB,0.06818718276115318,15.254624577168453,307.7227993506131,1.8393551632316432,31,31,27,22,0.9188996599690582,23.470139748940248,346.88577642806115,1.8509139893230437,31,20,17,12,0.4819898725692756,21.745513237243767,362.5916938354444,1.5219056157328033,12,18,4,14,0.5193279507405832,24.91358191837291,359.5169585971632,1.5707841462380194,12,23,25,16
TEN,0.40438404897250274,23.67306420972677,366.1391101149839,1.5474842997070204,25,15,9,18,0.581154582936869,25.970302048607714,361.3491913746081,1.6494994855496528,25,24,20,14,0.5096282448280264,20.196674092951227,322.1396875495233,1.6101100226004799,7,25,29,17,0.49267842804144396,20.835163923057202,326.87952417405245,1.6313967142971277,7,1,1,10
IND,0.9675739167802904,30.671974037279405,325.78880267158087,0.8669241194885665,1,4,22,4,0.019638773663946923,22.253697479500865,391.8318792892691,2.3037380463851598,1,17,28,3,0.6428255784875067,25.72502566808078,349.83531493294794,1.2954572694815025,1,1,10,4,0.35803861279975924,21.897201818964934,358.0484294563163,1.811732854298905,1,3,23,2
DET,0.44697462951181227,29.229234010546165,424.8659525144264,1.6970195052933819,22,6,2,21,0.5381194835153716,27.37335097572031,396.76709258681115,1.8427472799115987,21,29,30,13,0.5553678392691744,23.262458561686074,344.34266427274326,1.4601118958213983,4,7,17,8,0.44738335248248373,22.489665878582255,344.414392540241,1.6828152641665954,4,10,9,4
SEA,0.8752642385933899,29.053803295592147,386.8352194241579,1.1710120088719216,5,7,7,9,0.11057271865826686,13.432520458437475,280.9452181763105,3.1860295420621796,5,2,2,1,0.40539269771559316,21.27805351475972,315.62987063409213,1.2440407196940284,24,20,32,2,0.5968472267642532,24.5323325788003,353.0795626381161,1.8226150222843944,24,21,17,1
CHI,0.49335055650321047,19.500188758480558,346.4128595202952,1.233013326100365,16,25,15,12,0.4918980760621511,25.928657457254754,361.7252852614553,1.365974957156055,16,23,21,22,0.3754444175368274,19.51627400565245,336.22743495397845,2.2936702296707483,27,30,24,32,0.6271522546766531,26.34405041914567,361.77954601066335,1.589623297610765,27,30,27,11
CAR,0.6740206986628542,24.06556951581524,300.4031306552932,1.210943327763015,11,14,29,11,0.3133268207016112,12.3812359275225,293.4976282077339,2.28484761517254,12,1,7,4,0.44656855756199026,22.953174515944582,340.06440563896354,1.476649173357267,19,9,22,9,0.5544885891136145,24.0571664251284,369.17087983701657,1.5124810318626825,18,19,31,19
