all Averages:
winloss = 0.5
pts = 22.43359375
yards = 346.71875
to = 1.5625
home Averages:
winloss = 0.56640625
pts = 24.09375
yards = 353.33984375
to = 1.46875
away Averages:
winloss = 0.43359375
pts = 20.7734375
yards = 340.09765625
to = 1.65625
EMA Analyser with alpha = 0.1594692862154749 (N = 11.541599999999999, hl = 3.9999999999999996)
Number of games: 256
-----------------------------------------------------------------------------------------------------
Average home/away
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
NYJ,0.5401005208983238,23.965935566898295,326.48820606932406,2.1629557845986342,12,10,23,31,0.4473050208894708,24.24598257830835,337.7645014897099,1.8355457429259672,12,19,14,11,0.4940764886731833,22.038417475602415,340.75432440044574,1.5893969875167926,17,19,20,19,0.5077684446125903,23.39673791328502,348.8393880984736,1.3051266029477837,17,25,20,31
CLE,0.11779111144720707,15.78160928071204,316.9771566641822,1.7612194653719784,32,32,26,22,0.8700199193884552,22.45274697378639,363.2027410982679,1.2986619458942459,32,15,19,22,0.5387404693630717,21.415985918030636,344.15544398700814,1.8871101231121266,11,26,17,31,0.4626554303653712,22.15577371837221,323.35635896930387,1.3974363055338022,11,12,1,26
TEN,0.48157221781408377,21.271217098791908,327.2210749664231,1.5892803601619752,20,24,22,17,0.5060608150627757,25.796979451596233,386.50974475854355,1.1896226878913225,20,26,29,25,0.4885426502192771,24.26698561415673,363.63520659358585,1.4633282281790194,19,3,4,9,0.5130312474679688,22.75336521870459,356.1153239847746,1.5600099037723474,19,19,24,16
KC,0.5184683224162177,16.25722242165754,362.47617871871705,1.896617868660637,14,31,11,26,0.46897514575443755,19.633114692487943,298.5598506246587,1.1594167562523725,14,7,2,26,0.602498304798066,25.87440630878749,371.5782298414619,1.494438785443498,1,1,1,11,0.39926515759538417,23.37796373351036,361.7056173022263,1.7249509240756447,1,24,30,7
MIN,0.43161068022768534,23.28285288907408,343.85335041043237,1.781638424480224,23,13,19,23,0.5558086686082925,25.388991829042887,340.8624546954858,1.7283519318997906,23,24,15,14,0.5149236834332496,21.707992758013855,335.86548652999505,1.3402897059534953,14,24,25,5,0.4868638982948781,21.666229151927503,345.3648273975532,1.5039047664915275,14,7,18,17
HOU,0.6422164029803455,24.569867401011663,377.9342434932256,1.326720390724579,6,9,6,8,0.3452396655298292,17.737014421692376,301.0642292732683,1.7173610747142822,6,4,3,15,0.46171789506240823,21.739219238798743,333.2065435852239,1.5292057905880254,26,23,28,13,0.5400329669915223,22.109056352573116,339.46934544912716,1.4505943211190617,26,10,8,24
PIT,0.4821799635465186,22.095613158430332,368.8809956183949,1.5211214418954562,19,17,9,15,0.504969444246507,19.70107044148532,293.3400159545095,1.0564817279674572,19,8,1,27,0.3723057061267866,19.026242887561196,331.815309703031,1.5966600876381372,32,32,30,20,0.629751816644293,22.80594785015824,340.3929703907594,1.4437829489231242,32,21,9,25
DAL,0.3642893832208645,16.411081814922213,324.3298723778656,1.3468209921145025,25,30,24,10,0.6231965113032056,21.077698475799586,324.7645310068816,0.8945746055775325,25,12,9,32,0.3799687680455137,21.97060685262674,341.87091831499913,1.8264971797103118,31,20,18,28,0.6217522679945214,24.74139008544853,362.8908476340423,1.6595168758921548,31,32,31,10
DET,0.5326545773016637,30.035297622000233,414.5795443231865,1.5379678967197101,13,3,2,16,0.4545549045155613,27.746157185854006,376.4530605156456,2.0212636892148876,13,30,27,6,0.5529860602511584,22.911244029574707,347.13276192360513,1.241785645116464,6,14,15,1,0.4490113884957219,22.3415857289433,357.6923351615783,1.6726650677080508,6,13,26,9
STL,0.3065813153006929,18.347844265967957,300.4971986896302,1.145138985807133,28,26,28,6,0.6813821042478174,24.402042928863366,347.0122985533478,1.3618990418236703,28,21,16,20,0.5789815607087161,23.29020469199218,341.7890557942366,1.4823659848859663,2,10,19,10,0.42230549481634144,20.705369226199096,330.25157692314343,1.9517839489440354,2,2,2,2
WAS,0.20780808948356866,22.820795069506172,360.8005088742322,1.7456293563092178,30,15,12,21,0.7794811531992892,27.255297901273607,371.1757132122816,1.7809911745399,30,28,23,13,0.4781964772222512,24.48867609646701,362.07387730440627,1.5638293441550024,21,2,5,17,0.5237647551684589,24.298790868424348,358.60395372635116,1.3443753558500546,21,30,27,27
CIN,0.49819662350406335,23.73600124718483,359.6861160579492,1.8713795307791656,16,11,13,25,0.4888474792688536,26.812211507690456,373.29516781036773,0.9048149205095424,16,27,26,31,0.41004181691284813,21.379915779402133,337.7961223275188,1.7243510648413118,30,27,22,26,0.5921210108783401,22.597198992356518,338.39525117801486,1.2468506352098698,30,16,5,32
BUF,0.48327231050990704,26.373557843636092,356.9636245445958,1.8350479358327143,18,6,14,24,0.5044125455275361,27.75440393936598,372.4567047023243,1.917904099305093,18,31,25,9,0.5130978507946073,20.53174599370937,327.633675341444,1.5598063388168422,15,31,31,16,0.4884677682415176,21.07039616263698,346.3029659531871,1.4968121574674709,15,5,19,20
SEA,0.600229704247577,21.62065171751354,299.4658553690487,1.3325495922293487,10,21,29,9,0.3872503137246599,16.755993882449342,314.02133812478627,2.121550079683591,10,2,6,3,0.5771286889215631,21.932212366761313,336.6115276161159,1.260853272781103,3,22,24,2,0.42464176817976806,21.77509072035018,345.2770842396828,1.329415102288666,3,9,17,30
ATL,0.7670790564438883,28.524883664307552,376.58409754610966,1.0309647631286931,3,4,7,4,0.22051242753169384,20.22503915119644,319.60649503173465,2.707324082503626,3,11,8,1,0.4536575200001421,21.582240240530123,351.2238487475486,1.6390220594964355,27,25,12,24,0.5479579265883809,23.079263131807007,342.7507764772075,1.3388736741427232,27,23,15,29
SD,0.5707422920522097,22.195619057938114,354.03281495279253,1.392040592086773,11,16,15,12,0.41686247117335484,20.12100803836005,330.03012493991616,1.3833429144119445,11,10,11,19,0.4900576037891314,23.13243822170068,368.1557567252172,1.404840360019552,18,11,2,7,0.5115445635494094,24.096245748188668,350.730875849158,1.6493761276890053,18,29,21,12
MIA,0.3642575146917655,21.377787603237437,338.99101847739746,1.6566844321014929,26,22,20,18,0.623298141890299,21.48817636828865,355.8644610533725,0.9470935090723022,26,13,18,29,0.4728916008562075,21.952815920807943,345.32661051882985,1.919550267876417,23,21,16,32,0.5287596731258334,22.516792718439127,344.0541251547965,1.8272982033287797,23,15,16,4
ARI,0.7966853620359086,23.153868514888252,316.9730228886012,1.4137133609225176,1,14,27,13,0.19077597270027782,17.457115311217425,327.781489686983,1.4134609401344003,1,3,10,18,0.5612072503950611,22.93756013497798,347.69349983190875,1.7598773244315242,4,13,14,27,0.4405818899423205,19.70298626051269,332.46447447958,2.064790501721012,4,1,4,1
NYG,0.6126622263586341,26.34902729045708,407.06129583923484,1.4882617341331348,8,7,4,14,0.3747280274864673,22.41023606953931,354.51459940906136,1.9626665428269376,8,14,17,7,0.47098613015173385,23.410524354041698,355.79650625252634,1.8332268311347422,24,7,8,29,0.5308740910767327,24.559830543969888,353.00611034778774,1.5000711698547784,24,31,22,19
TB,0.16135890476776088,16.895437340649742,260.44536510498097,2.1557408377089695,31,29,32,30,0.8258721716500611,27.386804678189648,378.56640173428303,2.0528772424533486,31,29,28,5,0.442072835843237,23.29711641120803,355.06799674563365,1.330602498894979,28,9,9,4,0.5599465628125091,23.72022991653273,356.6528712966261,1.4930569909615798,28,28,25,21
IND,0.21787286233545353,17.36071563855191,333.0310067816175,1.9584066154586832,29,28,21,28,0.7694035014005478,25.471549851374576,371.80237448411833,0.9452535034829466,29,25,24,30,0.46548652965794884,22.459255938681675,326.37782787912977,1.5315980128929403,25,16,32,14,0.536444037170155,22.688124679631937,339.34001905560433,1.6073675523322652,25,18,7,13
-----------------------------------------------------------------------------------------------------
ALL GAMES
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
JAC,0.33394033073753515,16.733384082622898,272.1812091607958,1.1023239679209902,23,29,30,9,0.6660596692624648,24.01709070853261,399.54904633771685,1.229349861865508,23,19,28,22,0.3848771565749827,20.453485570909276,335.877312379238,1.6502821743483633,25,27,23,20,0.6151228434250167,23.622513296427133,343.9301686449456,1.352925505091001,25,19,13,25
NO,0.21913927381742937,30.17822099257007,431.3140533216031,2.0023987240335215,29,4,2,26,0.7808607261825704,30.209289048907273,423.0002559197318,1.3960998079243385,29,30,32,16,0.3780638307383462,19.644656462244697,363.61264646088904,1.6910820436207938,26,30,9,22,0.6219361692616534,23.450667985937134,335.96587007045457,1.1071445249617489,26,18,8,31
OAK,0.458144821754619,23.797037003329965,380.55562512077665,1.5336930069419556,18,13,10,17,0.541855178245381,30.677461259715997,404.6674767449898,1.2172330389138095,18,31,29,23,0.5439369176952857,21.617386171518064,348.4068935579364,1.4302057426208235,15,22,13,11,0.45606308230471376,20.98898287187782,333.8652412187908,1.2963190958233646,15,8,6,27
NE,0.6030012244628719,32.44282464366007,408.37072709249736,0.5112225653103282,12,1,4,2,0.396998775537128,22.06157491750504,384.00522790831315,1.9576019795027755,12,16,24,8,0.6167589134396962,23.2751464787746,343.9693620685014,1.5630421989022012,4,13,15,15,0.3832410865603033,20.653624386853398,343.97632337118114,1.458312040870367,4,7,14,19
GB,0.60521786747414,27.00116530682343,355.22425979169657,0.19414776850984955,11,8,16,1,0.39478213252585975,19.52999630023296,351.027802300972,1.9821358739455925,11,9,17,7,0.5988112384977518,22.93108988325389,319.0877823521843,1.3421022919553771,6,16,31,7,0.40118876150224764,19.634316065625626,332.89851274567354,2.2400495643662715,6,3,5,1
DEN,0.31225191854799667,22.474496456699896,361.1712016644884,1.8364727459164416,25,18,14,23,0.6877480814520034,24.68503408342759,326.26095594277643,1.189356765457733,25,21,10,24,0.5517339996235364,23.31918873487631,367.6904979648939,1.3859807242055204,12,11,6,9,0.44826600037646314,21.281838751094106,323.9202502438797,1.7457695464401297,12,9,1,7
CHI,0.5808097814608068,18.442213289816987,254.64794205825052,2.0635194986631578,14,25,31,28,0.4191902185391932,15.608547717906294,283.6905677053097,2.7307901384012108,14,3,2,2,0.49764432440844,24.318224269901794,341.73271170101214,1.1791543182001525,18,8,19,3,0.5023556755915595,24.979493016093965,371.1159336728579,1.7066957102169622,18,28,31,10
CAR,0.34788042632621496,17.764840098376965,345.86829213316884,2.3629416397446485,22,27,19,29,0.652119573673785,24.60368948176802,358.1814193914076,0.5907562921114968,22,20,20,31,0.46527022491921444,26.26199521713883,396.79414812822847,2.077281802406984,20,4,1,32,0.534729775080785,25.48383755630068,364.5474203068389,1.567688400766198,20,30,27,15
PHI,0.7955818871130144,23.639870463667194,405.84450625366986,3.3824501053583567,4,14,5,32,0.20441811288698541,19.322117953411265,312.7575029739685,1.7317223671102784,4,8,9,13,0.6544006046914416,23.315317874856657,325.67038873658583,1.3351514182654953,2,12,27,6,0.3455993953085579,17.92592240605698,331.2148376517706,1.4018327980712848,2,1,4,22
SF,0.6717557705490387,20.471451842028667,302.4299893718181,0.9866736831859525,7,21,26,7,0.32824422945096127,18.011273353997336,304.6030744649238,1.8398638449809241,7,4,6,11,0.5219045485167912,24.458775910245183,357.6759056697854,1.4398398401411963,17,7,12,12,0.4780954514832082,24.254230890255513,365.2616980977448,1.7266131228472348,17,27,29,8
BAL,0.8472020183519366,29.766847566716656,397.92596888877614,0.8447625687623684,3,5,6,4,0.1527979816480631,19.007581552329015,341.25255270810567,1.2993035385681737,3,6,14,17,0.6204484850521469,25.224454747443833,375.3238096185846,1.7143847976165547,3,6,3,23,0.3795515149478525,20.503131117439313,342.70800609748983,1.7786030785617202,3,6,12,6
NYJ,0.4633326975819748,23.215349617842644,334.0471230721952,2.06258379232453,16,16,22,27,0.5366673024180251,26.05155057007453,344.29855687408457,1.4087895856753971,16,23,15,15,0.4267310848875614,20.606006097753628,343.0574681320511,1.991262456272898,21,26,17,30,0.573268915112438,22.423359006673316,342.0061169942278,1.3665874874187935,21,12,11,24
CLE,0.09362168766166575,15.240996433806076,289.7942688357511,1.875485016319683,31,30,28,24,0.9063783123383342,21.028235927249785,353.047572500346,1.292508242735297,31,13,18,19,0.5756190106957395,24.110674077229824,363.3291890289132,2.029540139520487,9,9,10,31,0.42438098930426005,23.386303311652377,345.3557324261647,1.4696466471287377,9,17,18,18
TEN,0.602956262445287,22.75356860813693,325.11124384572696,1.5298287911711277,13,17,23,16,0.3970437375547128,28.556241753735232,413.4920599215989,1.1753651692515488,13,28,31,25,0.5716658495736993,26.08537831519044,372.66527980808075,1.3089594275921104,11,5,5,5,0.4283341504263002,23.859190710627438,364.676146066163,1.7154461111853498,11,22,28,9
KC,0.4135037482613142,13.561298793508879,383.5561102813062,2.4488792105091015,21,32,9,30,0.5864962517386858,20.91460508536536,274.82988171623913,0.5625357233380616,21,12,1,32,0.4255133392649343,26.599126463854283,393.56675106275907,1.8548860787888195,22,1,2,28,0.5744866607350652,27.8095686639503,374.84654542664026,1.5098168069981233,22,32,32,17
MIN,0.5703387536564575,23.387205569293556,353.8785300610691,1.7160708018289719,15,15,17,20,0.4296612463435423,22.89531710181347,338.1701652065766,1.8874348436136565,15,18,13,10,0.5465942672613425,21.21434268205192,321.0195985081257,1.389577131031272,14,24,30,10,0.453405732738657,21.77395371789198,335.3963895624479,1.544636371831288,14,11,7,16
HOU,0.6323684851440375,25.395414323817196,396.3230575003041,1.4541238173621984,9,11,7,13,0.36763151485596235,20.088571040546775,308.6447701404262,1.2930455676542865,9,11,7,18,0.3680488789748843,19.602369312456638,323.56650587272793,1.7836125718113705,30,31,28,27,0.6319511210251154,23.074879107108043,337.21343562238087,1.2494778413602308,30,15,9,28
PIT,0.33378308222372677,20.759628267815728,358.6050911654915,1.730959712288642,24,20,15,21,0.6662169177762729,22.527417212950922,289.26239535931796,0.9643993317218019,24,17,3,28,0.3380695295662829,19.74089816729591,337.2157950185954,1.5940585346190792,32,29,22,18,0.6619304704337166,25.31957486957635,354.96081147915265,1.2451097945290526,32,29,22,29
DAL,0.4181824691708601,14.57706602495594,309.04188183999423,1.2955897884371854,20,31,24,10,0.5818175308291396,19.116205433111773,308.8887632618494,0.610871531112668,20,7,8,30,0.374778936575387,22.792940111205372,323.0392000719709,1.969116657614125,29,18,29,29,0.6252210634246126,24.229732424713376,365.95825034657537,2.0697676693298463,29,26,30,3
DET,0.4223129710685886,30.386757203483743,441.2532055021116,1.5227418291314865,19,2,1,15,0.5776870289314113,31.43928121903271,409.1698861747697,2.152883825737496,19,32,30,6,0.5894483305196061,23.173134281176075,330.94270920833617,0.93403867056797,8,14,25,1,0.41055166948039346,23.76381463602199,361.75977344324946,1.6338117725461623,8,20,25,12
STL,0.29747055665724365,19.02790962750802,290.0979269853999,0.9662475843801063,26,24,27,5,0.7025294433427561,25.724526964463465,350.8084965580048,1.141918494363319,26,22,16,26,0.5745522116802588,22.844546708460165,335.82373083366406,1.635479937136412,10,17,24,19,0.42544778831974056,19.83346409443628,330.3858440633879,2.2209103193611797,10,4,3,2
WAS,0.26771388780903765,25.690957535987977,368.76331827783764,1.3181138495330533,28,10,12,11,0.7322861121909621,28.067267813519692,393.82703363685187,2.2109315886227114,28,25,27,5,0.5478112111061563,26.521064494891263,367.0877992393254,1.4884818987735058,13,2,7,14,0.4521887888938433,24.194745853466685,363.2474519077888,1.3852793963321728,13,25,26,23
CIN,0.6362485194335514,27.810863098401867,378.4422811415089,1.522013219878489,8,7,11,14,0.3637514805664484,28.28199465770287,390.8768384599955,1.03884564722204,8,26,26,27,0.472419446941075,22.616479074710625,339.1809282382952,1.4657294380116197,19,19,20,13,0.5275805530589246,21.444460671714864,344.08647257051183,1.6494071547600264,19,10,16,11
BUF,0.460320439386254,26.449155532748698,366.8493942189705,1.8350094346265995,17,9,13,22,0.5396795606137458,28.54084627038879,358.14330465374826,1.7634827954348007,17,27,19,12,0.3775992536112492,19.945670430604487,338.36695686844433,1.747865494162573,27,28,21,24,0.6224007463887504,22.5226111050385,343.9866081265103,1.4421959463602139,27,14,15,20
SEA,0.7535764988754792,22.418634492303013,287.57919762439826,0.6269501775147918,5,19,29,3,0.24642350112452066,13.747760347173033,298.6893973717623,1.9385288136165588,5,2,5,9,0.6126101307989278,23.093984587995884,341.8794650460238,1.0750063916158696,5,15,18,2,0.38738986920107166,20.416225984150156,344.80841384130895,1.5880622963710433,5,5,17,14
ATL,0.9218751996978547,30.20697246151413,389.66749011174534,1.0791143070726041,2,3,8,8,0.07812480030214505,18.710659123101355,329.2244318813822,3.3303955348519363,2,5,12,1,0.5340665969029288,21.3197478008356,343.4922760496193,1.5921053535182266,16,23,16,17,0.46593340309707076,22.456280540355106,326.7031681069183,1.174817295419359,16,13,2,30
SD,0.6743314304910525,20.222271987851872,337.01885990136986,1.374597044024202,6,22,20,12,0.32566856950894746,19.54216187077044,328.1763808549105,1.2407662347587785,6,10,11,20,0.5972364015579744,23.414703313819736,364.3133350920858,1.3783075492265713,7,10,8,8,0.40276359844202503,24.190203472164104,358.83756297498167,1.9667223941920247,7,24,23,5
MIA,0.2945305791831928,19.246667870983167,353.3820484973483,1.9797891483936676,27,23,18,25,0.705469420816807,21.38386201153082,368.2200702712453,1.2315170548112226,27,14,22,21,0.3759108951572759,22.02228368157335,347.8443501706306,1.7814725461956153,28,21,14,26,0.6240891048427237,25.721071697720014,347.1236128591936,1.4336037374611026,28,31,19,21
ARI,1.086269858298693,24.941488119227195,303.60322190613454,0.9803968546144838,1,12,25,6,-0.08626985829869302,10.823690903139301,296.25271255439054,1.5886961807807418,1,1,4,14,0.6857987692617817,26.456382175036783,374.1234488005066,1.7505674903018833,1,3,4,25,0.31420123073821793,19.49508860316468,337.76546487525644,2.0405561161201753,1,2,10,4
NYG,0.6189882691315858,29.188868576226476,410.5303784593675,1.6834967868904336,10,6,3,19,0.381011730868414,21.76149034401061,363.7798814185341,2.7110945446761656,10,15,21,3,0.3873038739554866,21.025257634557093,330.8750484372328,1.5725030416564434,24,25,26,16,0.6126961260445128,24.173789559232038,360.17150206154565,1.0775099321855042,24,23,24,32
TB,0.07635040853974025,17.952364617671314,245.42971714029494,2.470259763270299,32,26,32,31,0.9236495914602596,28.63159677467285,386.6250629269357,2.5144366528626536,32,29,25,4,0.42311858095727495,22.484730422445317,359.0122031669842,1.2992740596425885,23,20,11,4,0.5768814190427247,23.365932223321206,353.6872223699244,1.317561267993872,23,16,21,26
IND,0.18699887468679746,17.34199090606065,336.6151986042714,1.6394251147985386,30,28,21,18,0.8130011253132023,26.9208426133707,381.6997756889535,0.7096214470947882,30,24,23,29,0.3529293277275285,19.32911492672621,306.1864331026513,1.6575356404939916,31,32,32,21,0.6470706722724711,23.807385437567262,352.1331917574174,1.6093605364501251,31,21,20,13
-----------------------------------------------------------------------------------------------------
HOME GAMES ONLY
team,off.winloss,off.pts,off.yards,off.to,off.rankOfwinloss,off.rankOfpts,off.rankOfyards,off.rankOfto,def.winloss,def.pts,def.yards,def.to,def.rankOfwinloss,def.rankOfpts,def.rankOfyards,def.rankOfto,oppoff.winloss,oppoff.pts,oppoff.yards,oppoff.to,oppoff.rankOfwinloss,oppoff.rankOfpts,oppoff.rankOfyards,oppoff.rankOfto,oppdef.winloss,oppdef.pts,oppdef.yards,oppdef.to,oppdef.rankOfwinloss,oppdef.rankOfpts,oppdef.rankOfyards,oppdef.rankOfto
JAC,0.35136317727357114,16.86351531188966,242.0429003190518,1.1812073964391339,27,29,32,7,0.6354077896617182,21.815644303131105,334.6743257456893,1.9143885317518976,27,14,13,10,0.4143989769113164,21.785789737178558,345.42136899006243,1.676432769389581,24,12,14,20,0.5880369867174997,23.041810842528808,341.32913788509796,1.5951826263844577,24,14,8,14
NO,0.5137211500356237,34.27403577979425,428.9799821293532,1.34990100911219,16,1,2,14,0.4741352696934743,26.60642918928039,434.68771210873365,1.634600464600907,16,28,32,12,0.5441274685507824,20.491573379843583,347.61277005725185,1.5749552005140566,7,22,11,17,0.4572230422842248,21.935065808705037,329.34946620244574,1.6111475805555884,7,9,4,11
OAK,0.40288252442743033,22.532627356329684,378.3584174119243,1.4578994413347872,25,21,7,17,0.5839345138211756,28.249597937928513,362.95263191410083,1.185500544689377,25,30,24,26,0.4904001923516474,22.460769932064245,366.8861183831336,1.6166647440831028,15,8,3,18,0.5117800714024693,24.411406407631887,345.76622514129485,1.4328356582316477,15,21,14,22
NE,0.4976065367667408,26.645706523931814,401.60781168707973,1.2253601052596408,20,9,4,9,0.4899444280882458,22.461944506403263,356.670507254524,1.9700634583571193,20,18,19,9,0.3726173965553049,19.83241816813168,328.02317357399676,2.020812501563231,26,26,25,27,0.6290385691538138,24.88211219358697,351.55639350915544,1.3825073149704128,26,25,19,25
GB,0.7982745319163634,31.80606291179288,380.7987956179338,1.3117562183761466,4,2,6,12,0.1888917866093286,23.45855639874271,368.7025226944551,2.7368512064570347,4,21,26,1,0.5290689532757866,20.276437169859143,326.702094294358,1.4812626779856037,12,23,26,13,0.4727620302012435,21.472477918848586,341.337411889955,1.62967772594839,12,7,9,9
DEN,0.4841709823241467,22.948149525596747,363.3825855631055,1.467700732027689,21,17,13,18,0.503068298441627,23.619595024501606,344.7550047333761,1.465487815325417,21,23,15,17,0.6201152761683066,21.965960057779522,355.67247537996724,1.3821363987221904,1,11,7,7,0.3818523736300247,20.347517801739635,319.64357887341805,1.6253095403696465,1,2,2,10
CHI,0.5691923754841276,25.402325703085644,298.8956218880949,1.7090870416813437,14,11,28,22,0.41809374014936007,20.85044307568895,308.40325303427096,2.6243867223589232,14,10,6,4,0.3492990202051066,18.598897293962835,316.25643161409056,1.4832820361142451,28,32,31,14,0.6526217947255111,22.587100163864015,350.6404122057625,1.677302901341683,28,10,18,7
CAR,0.5009777881885709,22.709537584429626,377.0929736886951,2.2951791733235063,19,20,8,30,0.4869682918493238,25.41627319698123,360.71414687811983,1.2095437165235734,19,27,22,23,0.5780011597972399,24.723250860178155,384.01918260313005,1.7299693029499672,3,2,1,22,0.42325969072897063,23.117097775896102,355.90683876791013,1.5175330716903572,3,15,24,17
